[I][2017-05-13 16:36:42] dt, cm_x, cm_y, avg_d, avg_ds, mju, smo_d, smo_ds, int_d, int_ds, sf_a, sf_b, sf_c
[I][2017-05-13 16:36:42] 1 | 25.4902 | 0.333333 | 0 | 0 | 1e+07 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
[I][2017-05-13 16:36:43] 2 | 25.4902 | 0.333333 | 3.03329e-11 | 7.78782e-10 | 1e+07 | -5.71021e-11 | 3.03329e-11 | 0 | 1.62259e-08 | 1.34752e-08 | -9.60324e-10 | -1.01786e-08 | 
[I][2017-05-13 16:36:43] 3 | 25.4902 | 0.333354 | -2.63852e-09 | -2.0743e-09 | 1e+07 | -2.8004e-09 | -2.66885e-09 | 1.62259e-08 | 3.57511e-08 | 2.44166e-08 | -1.90993e-09 | -2.87296e-08 | 
[I][2017-05-13 16:36:43] 4 | 25.4902 | 0.333408 | -7.22956e-09 | -5.43458e-08 | 9.5781e+06 | -1.87051e-09 | -4.59104e-09 | 5.19769e-08 | 1.3928e-07 | 3.11251e-08 | -2.65867e-09 | -1.91504e-07 | 
[I][2017-05-13 16:36:44] 5 | 25.4902 | 0.333928 | -1.91778e-08 | -1.95679e-07 | 2.17951e+06 | 6.39571e-09 | -1.19483e-08 | 1.91257e-07 | 6.1208e-07 | 2.12599e-07 | -1.66886e-08 | -7.82948e-07 | 
[I][2017-05-13 16:36:44] 6 | 25.4902 | 0.33596 | -4.04099e-08 | -4.39615e-07 | 977825 | 3.11626e-08 | -2.12321e-08 | 8.03337e-07 | 1.52597e-06 | 6.10781e-07 | -4.66848e-08 | -1.88294e-06 | 
[I][2017-05-13 16:36:45] 7 | 25.4901 | 0.34081 | -7.0294e-08 | -8.67611e-07 | 585050 | 9.35117e-08 | -2.98841e-08 | 2.32931e-06 | 3.0693e-06 | 1.25792e-06 | -9.39643e-08 | -3.76679e-06 | 
[I][2017-05-13 16:36:45] 8 | 25.49 | 0.350515 | -1.02498e-07 | -1.52576e-06 | 377316 | 2.26145e-07 | -3.22043e-08 | 5.39861e-06 | 5.57451e-06 | 2.3714e-06 | -1.70479e-07 | -6.77819e-06 | 
[I][2017-05-13 16:36:45] 9 | 25.4899 | 0.367795 | -6.04718e-08 | -2.42089e-06 | 256935 | 5.41202e-07 | 4.20265e-08 | 1.09731e-05 | 9.40282e-06 | 4.26619e-06 | -2.89143e-07 | -1.12397e-05 | 
[I][2017-05-13 16:36:46] 10 | 25.4896 | 0.3962 | 2.37768e-07 | -3.5058e-06 | 180723 | 1.26419e-06 | 2.9824e-07 | 2.03759e-05 | 1.51762e-05 | 7.57709e-06 | -4.70014e-07 | -1.76245e-05 | 
[I][2017-05-13 16:36:46] 11 | 25.4891 | 0.43985 | 1.17193e-06 | -4.57264e-06 | 130288 | 2.81974e-06 | 9.34158e-07 | 3.55522e-05 | 2.36869e-05 | 1.33457e-05 | -7.44611e-07 | -2.6319e-05 | 
[I][2017-05-13 16:36:46] 12 | 25.4884 | 0.502631 | 3.62859e-06 | -4.83132e-06 | 97555.6 | 6.11007e-06 | 2.45666e-06 | 5.9239e-05 | 3.51126e-05 | 2.29741e-05 | -1.16028e-06 | -3.63078e-05 | 
[I][2017-05-13 16:36:46] 13 | 25.4875 | 0.585536 | 8.87394e-06 | -3.36344e-06 | 76727.4 | 1.23548e-05 | 5.24535e-06 | 9.43516e-05 | 4.86822e-05 | 3.71404e-05 | -1.7783e-06 | -4.54524e-05 | 
[I][2017-05-13 16:36:46] 14 | 25.4864 | 0.684053 | 1.87239e-05 | 5.77526e-07 | 67179.4 | 2.32932e-05 | 9.84995e-06 | 0.000143034 | 5.83301e-05 | 5.184e-05 | -2.58575e-06 | -4.75216e-05 | 
[I][2017-05-13 16:36:46] 15 | 25.4852 | 0.788069 | 3.44693e-05 | 5.7271e-06 | 66396.6 | 4.02174e-05 | 1.57454e-05 | 0.000201364 | 5.92677e-05 | 6.08386e-05 | -3.49846e-06 | -4.01589e-05 | 
[I][2017-05-13 16:36:46] 16 | 25.4841 | 0.889521 | 5.60869e-05 | 1.04836e-05 | 69386.7 | 6.31394e-05 | 2.16177e-05 | 0.000260632 | 5.58201e-05 | 6.453e-05 | -4.57055e-06 | -2.85085e-05 | 
[I][2017-05-13 16:36:46] 17 | 25.4834 | 0.985757 | 8.3183e-05 | 1.45667e-05 | 72791.5 | 9.16945e-05 | 2.70961e-05 | 0.000316452 | 5.2298e-05 | 6.57638e-05 | -5.94064e-06 | -1.6123e-05 | 
[I][2017-05-13 16:36:46] 18 | 25.483 | 1.07692 | 0.000115543 | 1.82445e-05 | 74283.3 | 0.000125682 | 3.23596e-05 | 0.00036875 | 5.08743e-05 | 6.68122e-05 | -7.79197e-06 | -4.28664e-06 | 
[I][2017-05-13 16:36:46] 19 | 25.4829 | 1.1639 | 0.000153104 | 2.17006e-05 | 72568.9 | 0.000165038 | 3.75616e-05 | 0.000419624 | 5.25164e-05 | 6.89584e-05 | -1.04338e-05 | 6.57735e-06 | 
[I][2017-05-13 16:36:46] 20 | 25.483 | 1.24774 | 0.000195717 | 2.48819e-05 | 68089.1 | 0.0002096 | 4.26123e-05 | 0.00047214 | 5.72724e-05 | 7.24557e-05 | -1.42373e-05 | 1.64271e-05 | 
[I][2017-05-13 16:36:46] 21 | 25.4835 | 1.32925 | 0.000242954 | 2.7538e-05 | 62374.5 | 0.000258943 | 4.72376e-05 | 0.000529413 | 6.45271e-05 | 7.67373e-05 | -1.9465e-05 | 2.53418e-05 | 
[I][2017-05-13 16:36:46] 22 | 25.4841 | 1.40903 | 0.000294092 | 2.94094e-05 | 56667.2 | 0.000312352 | 5.11377e-05 | 0.00059394 | 7.35263e-05 | 8.10335e-05 | -2.62374e-05 | 3.34319e-05 | 
[I][2017-05-13 16:36:47] 23 | 25.485 | 1.48748 | 0.000348189 | 3.03412e-05 | 51523.4 | 0.000368894 | 5.40967e-05 | 0.000667466 | 8.36895e-05 | 8.47607e-05 | -3.45741e-05 | 4.0837e-05 | 
[I][2017-05-13 16:36:47] 24 | 25.486 | 1.56491 | 0.0004042 | 3.0294e-05 | 47066.2 | 0.000427531 | 5.60111e-05 | 0.000751156 | 9.46528e-05 | 8.76169e-05 | -4.44256e-05 | 4.76906e-05 | 
[I][2017-05-13 16:36:47] 25 | 25.4872 | 1.64149 | 0.000461054 | 2.92934e-05 | 43254.8 | 0.000487193 | 5.68546e-05 | 0.000845809 | 0.000106177 | 8.94975e-05 | -5.5682e-05 | 5.40648e-05 | 
[I][2017-05-13 16:36:47] 26 | 25.4886 | 1.71738 | 0.000517741 | 2.7434e-05 | 39997.8 | 0.000546866 | 5.6687e-05 | 0.000951986 | 0.00011811 | 9.0438e-05 | -6.8187e-05 | 6.00511e-05 | 
[I][2017-05-13 16:36:47] 27 | 25.4901 | 1.79265 | 0.000573363 | 2.48484e-05 | 37202.9 | 0.000605647 | 5.56219e-05 | 0.0010701 | 0.000130343 | 9.0551e-05 | -8.17512e-05 | 6.57454e-05 | 
[I][2017-05-13 16:36:47] 28 | 25.4918 | 1.86739 | 0.000627159 | 2.16803e-05 | 34791.8 | 0.000662764 | 5.37955e-05 | 0.00120044 | 0.000142785 | 8.99845e-05 | -9.6164e-05 | 7.12203e-05 | 
[I][2017-05-13 16:36:47] 29 | 25.4936 | 1.94162 | 0.00067851 | 1.80733e-05 | 32701.7 | 0.000717587 | 5.13508e-05 | 0.00134322 | 0.000155342 | 8.89009e-05 | -0.000111203 | 7.65216e-05 | 
[I][2017-05-13 16:36:47] 30 | 25.4956 | 2.01537 | 0.000726944 | 1.4171e-05 | 30882.2 | 0.000769631 | 4.84346e-05 | 0.00149857 | 0.000167924 | 8.74694e-05 | -0.000126641 | 8.16851e-05 | 
[I][2017-05-13 16:36:47] 31 | 25.4977 | 2.08866 | 0.000772119 | 1.01006e-05 | 29293.7 | 0.000818538 | 4.51752e-05 | 0.00166649 | 0.000180434 | 8.58535e-05 | -0.000142264 | 8.67121e-05 | 
[I][2017-05-13 16:36:47] 32 | 25.4999 | 2.16151 | 0.000813857 | 6.0128e-06 | 27897.2 | 0.000864112 | 4.17376e-05 | 0.00184692 | 0.000192832 | 8.42307e-05 | -0.00015788 | 9.16873e-05 | 
