[I][2017-05-13 16:36:42] dt, x, y, avg_d, avg_ds, int_d, int_ds, sigma_x, sigma_y, int_s
[I][2017-05-13 16:36:42] 1 | 26.4706 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
[I][2017-05-13 16:36:43] 2 | 26.4706 | 0 | -4.14838e-12 | 4.35735e-10 | 0 | 1.81918e-08 | 0.110597 | -0.01995 | 0.545754 | 
[I][2017-05-13 16:36:43] 3 | 26.4706 | 1.88934e-05 | -2.66602e-09 | -2.07606e-09 | 1.81918e-08 | 3.94626e-08 | 0.151637 | -0.0397022 | 1.18388 | 
[I][2017-05-13 16:36:43] 4 | 26.4706 | 6.9242e-05 | -3.05102e-09 | -1.60549e-08 | 5.76544e-08 | 1.38812e-07 | 0.299547 | -0.0528435 | 4.00211 | 
[I][2017-05-13 16:36:44] 5 | 26.4706 | 0.000560624 | -9.22203e-11 | -5.30405e-08 | 1.96466e-07 | 6.30646e-07 | 0.435922 | -0.0741836 | 4.00211 | 
[I][2017-05-13 16:36:44] 6 | 26.4705 | 0.00247085 | 1.32155e-08 | -1.12131e-07 | 8.27112e-07 | 1.57813e-06 | 0.569887 | -0.093957 | 4.5159 | 
[I][2017-05-13 16:36:45] 7 | 26.4704 | 0.00703049 | 5.17824e-08 | -2.12789e-07 | 2.40524e-06 | 3.16142e-06 | 0.723109 | -0.113102 | 5.42904 | 
[I][2017-05-13 16:36:45] 8 | 26.4701 | 0.0161537 | 1.39572e-07 | -3.60655e-07 | 5.56666e-06 | 5.6763e-06 | 0.917384 | -0.132561 | 6.34029 | 
[I][2017-05-13 16:36:45] 9 | 26.4695 | 0.032398 | 3.72211e-07 | -5.07987e-07 | 1.1243e-05 | 9.43182e-06 | 1.20455 | -0.152988 | 7.25329 | 
[I][2017-05-13 16:36:46] 10 | 26.4687 | 0.0591023 | 9.48351e-07 | -5.70448e-07 | 2.06748e-05 | 1.4798e-05 | 1.65944 | -0.175328 | 8.16917 | 
[I][2017-05-13 16:36:46] 11 | 26.4673 | 0.10014 | 2.2481e-06 | -3.64722e-07 | 3.54728e-05 | 2.2097e-05 | 2.37433 | -0.201902 | 9.06863 | 
[I][2017-05-13 16:36:46] 12 | 26.4654 | 0.159167 | 5.09649e-06 | 6.43665e-07 | 5.75697e-05 | 3.11697e-05 | 3.48493 | -0.237782 | 9.8929 | 
[I][2017-05-13 16:36:46] 13 | 26.4627 | 0.237111 | 1.05904e-05 | 2.89909e-06 | 8.87392e-05 | 4.11924e-05 | 5.05244 | -0.289906 | 10.5792 | 
[I][2017-05-13 16:36:46] 14 | 26.4595 | 0.329709 | 2.03041e-05 | 6.93357e-06 | 0.000129931 | 4.87454e-05 | 6.84627 | -0.36451 | 11.0341 | 
[I][2017-05-13 16:36:46] 15 | 26.456 | 0.42747 | 3.54798e-05 | 1.21664e-05 | 0.000178675 | 5.12855e-05 | 8.3414 | -0.472483 | 11.2452 | 
[I][2017-05-13 16:36:46] 16 | 26.4528 | 0.522872 | 5.61885e-05 | 1.73407e-05 | 0.000229959 | 5.13178e-05 | 9.40954 | -0.626844 | 11.3181 | 
[I][2017-05-13 16:36:46] 17 | 26.45 | 0.613468 | 8.21068e-05 | 2.21006e-05 | 0.000281275 | 5.15202e-05 | 10.1345 | -0.83054 | 11.3688 | 
[I][2017-05-13 16:36:46] 18 | 26.4477 | 0.699405 | 0.000113047 | 2.66149e-05 | 0.000332793 | 5.33632e-05 | 10.6003 | -1.07963 | 11.4796 | 
[I][2017-05-13 16:36:46] 19 | 26.4457 | 0.781525 | 0.000148986 | 3.10684e-05 | 0.000386153 | 5.76047e-05 | 10.8588 | -1.3738 | 11.6975 | 
[I][2017-05-13 16:36:46] 20 | 26.4442 | 0.860795 | 0.000189889 | 3.54646e-05 | 0.000443755 | 6.44384e-05 | 10.9517 | -1.71938 | 12.0277 | 
[I][2017-05-13 16:36:46] 21 | 26.4429 | 0.937983 | 0.000235507 | 3.95946e-05 | 0.000508191 | 7.35576e-05 | 10.9165 | -2.12102 | 12.4388 | 
[I][2017-05-13 16:36:46] 22 | 26.442 | 1.01364 | 0.000285305 | 4.31684e-05 | 0.000581746 | 8.43889e-05 | 10.7839 | -2.57616 | 12.8884 | 
