[I][2017-05-13 16:35:01] dt, cm_x, cm_y, avg_d, avg_ds, mju, smo_d, smo_ds, int_d, int_ds, sf_a, sf_b, sf_c
[I][2017-05-13 16:35:01] -nan | 25.4902 | 0.333333 | 0 | 0 | 1e+07 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
[I][2017-05-13 16:35:01] -nan | 25.4902 | 0.333333 | 3.03329e-11 | 7.78782e-10 | 1e+07 | -5.71021e-11 | 3.03329e-11 | 0 | 1.62259e-08 | 1.34752e-08 | -9.60324e-10 | -1.01786e-08 | 
[I][2017-05-13 16:35:01] -nan | 25.4902 | 0.333354 | -2.69746e-09 | -2.11614e-09 | 1e+07 | -2.86125e-09 | -2.72779e-09 | 1.62259e-08 | 3.57447e-08 | 2.43407e-08 | -1.91003e-09 | -2.87791e-08 | 
[I][2017-05-13 16:35:01] -nan | 25.4902 | 0.333408 | -7.41797e-09 | -5.44659e-08 | 9.5622e+06 | -2.0621e-09 | -4.72051e-09 | 5.19705e-08 | 1.39511e-07 | 3.11172e-08 | -2.65853e-09 | -1.91856e-07 | 
[I][2017-05-13 16:35:01] -nan | 25.4902 | 0.333928 | -2.01474e-08 | -1.96224e-07 | 2.17555e+06 | 5.39817e-09 | -1.27294e-08 | 1.91482e-07 | 6.13195e-07 | 2.12588e-07 | -1.66707e-08 | -7.8459e-07 | 
[I][2017-05-13 16:35:01] -nan | 25.4902 | 0.335956 | -4.06864e-08 | -4.39167e-07 | 977955 | 3.08863e-08 | -2.0539e-08 | 8.04677e-07 | 1.52569e-06 | 6.11337e-07 | -4.66913e-08 | -1.88215e-06 | 
[I][2017-05-13 16:35:01] -nan | 25.4901 | 0.34081 | -6.66504e-08 | -8.65231e-07 | 585215 | 9.73326e-08 | -2.59641e-08 | 2.33037e-06 | 3.06813e-06 | 1.26118e-06 | -9.40355e-08 | -3.76283e-06 | 
[I][2017-05-13 16:35:01] -nan | 25.49 | 0.350532 | -9.37675e-08 | -1.5227e-06 | 377373 | 2.35287e-07 | -2.71171e-08 | 5.3985e-06 | 5.57337e-06 | 2.37594e-06 | -1.70639e-07 | -6.7734e-06 | 
[I][2017-05-13 16:35:01] -nan | 25.4899 | 0.367835 | -4.44771e-08 | -2.41644e-06 | 256958 | 5.57934e-07 | 4.92904e-08 | 1.09719e-05 | 9.40164e-06 | 4.27324e-06 | -2.89494e-07 | -1.12331e-05 | 
[I][2017-05-13 16:35:01] -nan | 25.4896 | 0.396273 | 2.64679e-07 | -3.49885e-06 | 180727 | 1.2923e-06 | 3.09156e-07 | 2.03735e-05 | 1.51757e-05 | 7.58924e-06 | -4.70757e-07 | -1.7615e-05 | 
[I][2017-05-13 16:35:01] -nan | 25.4891 | 0.439966 | 1.2152e-06 | -4.56142e-06 | 130282 | 2.86482e-06 | 9.50523e-07 | 3.55492e-05 | 2.36884e-05 | 1.33671e-05 | -7.46118e-07 | -2.63052e-05 | 
[I][2017-05-13 16:35:01] -nan | 25.4884 | 0.502803 | 3.68092e-06 | -4.82757e-06 | 97523.7 | 6.16482e-06 | 2.46571e-06 | 5.92376e-05 | 3.51282e-05 | 2.29958e-05 | -1.16285e-06 | -3.63156e-05 | 
[I][2017-05-13 16:35:01] -nan | 25.4875 | 0.585766 | 8.89932e-06 | -3.39487e-06 | 76678.9 | 1.23831e-05 | 5.2184e-06 | 9.43658e-05 | 4.87241e-05 | 3.71293e-05 | -1.7811e-06 | -4.55328e-05 | 
[I][2017-05-13 16:35:01] -nan | 25.4864 | 0.684336 | 1.87528e-05 | 5.76588e-07 | 67169.4 | 2.33256e-05 | 9.8535e-06 | 0.00014309 | 5.8342e-05 | 5.18512e-05 | -2.5877e-06 | -4.75338e-05 | 
[I][2017-05-13 16:35:01] -nan | 25.4852 | 0.788386 | 3.45073e-05 | 5.72732e-06 | 66390.6 | 4.02599e-05 | 1.57545e-05 | 0.000201432 | 5.9275e-05 | 6.08477e-05 | -3.50069e-06 | -4.01651e-05 | 
[I][2017-05-13 16:35:01] -nan | 25.4841 | 0.889892 | 5.62037e-05 | 1.05432e-05 | 69408 | 6.32627e-05 | 2.16964e-05 | 0.000260707 | 5.57969e-05 | 6.45827e-05 | -4.5731e-06 | -2.83801e-05 | 
[I][2017-05-13 16:35:01] -nan | 25.4834 | 0.986193 | 8.35063e-05 | 1.47329e-05 | 72836.2 | 9.20286e-05 | 2.73025e-05 | 0.000316504 | 5.22543e-05 | 6.58914e-05 | -5.94729e-06 | -1.57453e-05 | 
[I][2017-05-13 16:35:01] -nan | 25.483 | 1.07744 | 0.000116251 | 1.85573e-05 | 74263 | 0.000126409 | 3.27447e-05 | 0.000368758 | 5.08932e-05 | 6.7073e-05 | -7.81732e-06 | -3.58391e-06 | 
[I][2017-05-13 16:35:02] -nan | 25.4829 | 1.16455 | 0.00015441 | 2.21859e-05 | 72339.9 | 0.000166372 | 3.8159e-05 | 0.000419651 | 5.27427e-05 | 6.94419e-05 | -1.05164e-05 | 7.63208e-06 | 
[I][2017-05-13 16:35:02] -nan | 25.4831 | 1.24858 | 0.00019784 | 2.55427e-05 | 67598.2 | 0.000211765 | 4.34298e-05 | 0.000472394 | 5.78389e-05 | 7.32265e-05 | -1.444e-05 | 1.78415e-05 | 
[I][2017-05-13 16:35:02] -nan | 25.4836 | 1.33033 | 0.000246078 | 2.83339e-05 | 61692.8 | 0.000262127 | 4.82386e-05 | 0.000530233 | 6.54991e-05 | 7.7778e-05 | -1.98601e-05 | 2.70837e-05 | 
[I][2017-05-13 16:35:02] -nan | 25.4843 | 1.4104 | 0.000298333 | 3.02743e-05 | 55895.5 | 0.000316675 | 5.22546e-05 | 0.000595732 | 7.49109e-05 | 8.22665e-05 | -2.68942e-05 | 3.54508e-05 | 
