[I][2017-05-13 16:35:01] dt, x, y, avg_d, avg_ds, int_d, int_ds, sigma_x, sigma_y, int_s
[I][2017-05-13 16:35:01] -nan | 26.4706 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
[I][2017-05-13 16:35:01] -nan | 26.4706 | 0 | -4.14838e-12 | 4.35735e-10 | 0 | 1.81918e-08 | 0.110597 | -0.01995 | 0.545754 | 
[I][2017-05-13 16:35:01] -nan | 26.4706 | 1.88934e-05 | -2.7264e-09 | -2.13085e-09 | 1.81918e-08 | 3.94585e-08 | 0.14992 | -0.0397042 | 1.18376 | 
[I][2017-05-13 16:35:01] -nan | 26.4706 | 6.9111e-05 | -3.23632e-09 | -1.61762e-08 | 5.76503e-08 | 1.38868e-07 | 0.298569 | -0.0528165 | 4.00211 | 
[I][2017-05-13 16:35:01] -nan | 26.4706 | 0.000560383 | -1.01392e-09 | -5.37078e-08 | 1.96518e-07 | 6.30412e-07 | 0.434646 | -0.0741172 | 4.00211 | 
[I][2017-05-13 16:35:01] -nan | 26.4705 | 0.00246754 | 1.29921e-08 | -1.11511e-07 | 8.26931e-07 | 1.57848e-06 | 0.571147 | -0.0939575 | 4.51615 | 
[I][2017-05-13 16:35:01] -nan | 26.4704 | 0.0070299 | 5.55204e-08 | -2.0932e-07 | 2.40541e-06 | 3.16373e-06 | 0.727435 | -0.113131 | 5.43005 | 
[I][2017-05-13 16:35:01] -nan | 26.4701 | 0.0161699 | 1.48447e-07 | -3.56166e-07 | 5.56914e-06 | 5.67951e-06 | 0.92117 | -0.132627 | 6.34123 | 
[I][2017-05-13 16:35:01] -nan | 26.4695 | 0.0324364 | 3.884e-07 | -5.01573e-07 | 1.12487e-05 | 9.43644e-06 | 1.20846 | -0.153109 | 7.25425 | 
[I][2017-05-13 16:35:01] -nan | 26.4687 | 0.059171 | 9.75488e-07 | -5.60764e-07 | 2.06851e-05 | 1.48049e-05 | 1.66406 | -0.175528 | 8.17026 | 
[I][2017-05-13 16:35:01] -nan | 26.4673 | 0.10025 | 2.29153e-06 | -3.50061e-07 | 3.549e-05 | 2.21072e-05 | 2.38005 | -0.202219 | 9.0699 | 
[I][2017-05-13 16:35:01] -nan | 26.4654 | 0.159332 | 5.14879e-06 | 6.50851e-07 | 5.75971e-05 | 3.11848e-05 | 3.48851 | -0.238226 | 9.89419 | 
[I][2017-05-13 16:35:01] -nan | 26.4627 | 0.23733 | 1.06156e-05 | 2.87038e-06 | 8.87817e-05 | 4.121e-05 | 5.04897 | -0.290345 | 10.5797 | 
[I][2017-05-13 16:35:01] -nan | 26.4595 | 0.329979 | 2.03316e-05 | 6.93452e-06 | 0.000129991 | 4.87538e-05 | 6.84848 | -0.364746 | 11.0346 | 
[I][2017-05-13 16:35:01] -nan | 26.456 | 0.427773 | 3.55151e-05 | 1.21712e-05 | 0.000178744 | 5.12952e-05 | 8.34345 | -0.472734 | 11.2459 | 
[I][2017-05-13 16:35:01] -nan | 26.4528 | 0.523228 | 5.63005e-05 | 1.74113e-05 | 0.000230037 | 5.13316e-05 | 9.41935 | -0.627175 | 11.3195 | 
[I][2017-05-13 16:35:01] -nan | 26.45 | 0.613887 | 8.24216e-05 | 2.22903e-05 | 0.000281367 | 5.15636e-05 | 10.1561 | -0.831424 | 11.3718 | 
[I][2017-05-13 16:35:01] -nan | 26.4477 | 0.699909 | 0.000113739 | 2.69688e-05 | 0.000332928 | 5.35098e-05 | 10.6332 | -1.08182 | 11.4875 | 
[I][2017-05-13 16:35:02] -nan | 26.4457 | 0.782157 | 0.000150264 | 3.16188e-05 | 0.000386435 | 5.79734e-05 | 10.8982 | -1.37872 | 11.7159 | 
[I][2017-05-13 16:35:02] -nan | 26.4442 | 0.861614 | 0.000191978 | 3.62267e-05 | 0.000444405 | 6.51545e-05 | 10.9921 | -1.72954 | 12.0613 | 
[I][2017-05-13 16:35:02] -nan | 26.443 | 0.939043 | 0.000238605 | 4.05401e-05 | 0.000509557 | 7.47007e-05 | 10.953 | -2.1393 | 12.4884 | 
[I][2017-05-13 16:35:02] -nan | 26.4421 | 1.015 | 0.000289548 | 4.42353e-05 | 0.000584256 | 8.59768e-05 | 10.8131 | -2.60484 | 12.9516 | 
[I][2017-05-13 16:35:02] -nan | 26.4415 | 1.08985 | 0.000343949 | 4.70618e-05 | 0.000670233 | 9.83616e-05 | 10.5958 | -3.11742 | 13.4167 | 
[I][2017-05-13 16:35:02] -nan | 26.4411 | 1.16385 | 0.00040078 | 4.88676e-05 | 0.000768595 | 0.000111378 | 10.3196 | -3.66617 | 13.865 | 
[I][2017-05-13 16:35:02] -nan | 26.441 | 1.23717 | 0.000458977 | 4.96311e-05 | 0.000879977 | 0.000124718 | 10.0016 | -4.2391 | 14.289 | 
