[I][2017-05-13 16:34:49] dt, cm_x, cm_y, avg_d, avg_ds, mju, smo_d, smo_ds, int_d, int_ds, sf_a, sf_b, sf_c
[I][2017-05-13 16:34:49] -nan | 25.4902 | 0.333333 | 0 | 0 | 1e+07 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
[I][2017-05-13 16:34:49] -nan | 25.4902 | 0.333333 | 3.03329e-11 | 7.78782e-10 | 1e+07 | -5.71021e-11 | 3.03329e-11 | 0 | 1.62259e-08 | 1.34752e-08 | -9.60324e-10 | -1.01786e-08 | 
[I][2017-05-13 16:34:49] -nan | 25.4902 | 0.333354 | -2.46302e-09 | -1.95162e-09 | 1e+07 | -2.61903e-09 | -2.49335e-09 | 1.62259e-08 | 3.57712e-08 | 2.46411e-08 | -1.90962e-09 | -2.85863e-08 | 
[I][2017-05-13 16:34:49] -nan | 25.4902 | 0.333408 | -6.683e-09 | -5.40021e-08 | 9.62387e+06 | -1.31437e-09 | -4.21998e-09 | 5.19971e-08 | 1.38617e-07 | 3.11483e-08 | -2.65901e-09 | -1.90495e-07 | 
[I][2017-05-13 16:34:49] -nan | 25.4902 | 0.333929 | -1.68501e-08 | -1.94363e-07 | 2.18786e+06 | 8.78201e-09 | -1.01671e-08 | 1.90614e-07 | 6.09745e-07 | 2.12918e-07 | -1.67199e-08 | -7.79287e-07 | 
[I][2017-05-13 16:34:49] -nan | 25.4902 | 0.335967 | -4.09138e-08 | -4.41437e-07 | 977303 | 3.06009e-08 | -2.40636e-08 | 8.00359e-07 | 1.52708e-06 | 6.08494e-07 | -4.66489e-08 | -1.88615e-06 | 
[I][2017-05-13 16:34:49] -nan | 25.4901 | 0.340805 | -8.04266e-08 | -8.72038e-07 | 585357 | 8.27298e-08 | -3.95128e-08 | 2.32744e-06 | 3.06711e-06 | 1.2478e-06 | -9.36206e-08 | -3.77029e-06 | 
[I][2017-05-13 16:34:49] -nan | 25.49 | 0.35045 | -1.23954e-07 | -1.53253e-06 | 377210 | 2.03514e-07 | -4.35278e-08 | 5.39455e-06 | 5.57664e-06 | 2.36096e-06 | -1.70083e-07 | -6.78846e-06 | 
[I][2017-05-13 16:34:49] -nan | 25.4899 | 0.367678 | -9.88712e-08 | -2.43126e-06 | 256889 | 5.00865e-07 | 2.50832e-08 | 1.09712e-05 | 9.40508e-06 | 4.2493e-06 | -2.88291e-07 | -1.12548e-05 | 
[I][2017-05-13 16:34:49] -nan | 25.4896 | 0.396009 | 1.72901e-07 | -3.52272e-06 | 180715 | 1.19627e-06 | 2.71773e-07 | 2.03763e-05 | 1.5177e-05 | 7.54717e-06 | -4.68212e-07 | -1.76471e-05 | 
[I][2017-05-13 16:34:49] -nan | 25.4891 | 0.439553 | 1.06655e-06 | -4.6005e-06 | 130304 | 2.70983e-06 | 8.93652e-07 | 3.55533e-05 | 2.36829e-05 | 1.32925e-05 | -7.40937e-07 | -2.63531e-05 | 
[I][2017-05-13 16:34:50] -nan | 25.4884 | 0.502195 | 3.45594e-06 | -4.88663e-06 | 97560.3 | 5.93144e-06 | 2.38938e-06 | 5.92362e-05 | 3.51103e-05 | 2.28773e-05 | -1.1534e-06 | -3.63838e-05 | 
[I][2017-05-13 16:34:50] -nan | 25.4875 | 0.584973 | 8.63629e-06 | -3.41657e-06 | 76762.2 | 1.21098e-05 | 5.18035e-06 | 9.43465e-05 | 4.86522e-05 | 3.70233e-05 | -1.76675e-06 | -4.55063e-05 | 
[I][2017-05-13 16:34:50] -nan | 25.4864 | 0.683367 | 1.84806e-05 | 5.86378e-07 | 67210.4 | 2.3041e-05 | 9.84433e-06 | 0.000142999 | 5.82935e-05 | 5.18102e-05 | -2.57104e-06 | -4.748e-05 | 
[I][2017-05-13 16:34:50] -nan | 25.4851 | 0.787267 | 3.4165e-05 | 5.68969e-06 | 66384.6 | 3.99017e-05 | 1.56844e-05 | 0.000201292 | 5.92823e-05 | 6.07888e-05 | -3.48256e-06 | -4.02372e-05 | 
[I][2017-05-13 16:34:50] -nan | 25.4841 | 0.888606 | 5.55717e-05 | 1.03213e-05 | 69320.2 | 6.26074e-05 | 2.14067e-05 | 0.000260575 | 5.5893e-05 | 6.43908e-05 | -4.55069e-06 | -2.88761e-05 | 
[I][2017-05-13 16:34:50] -nan | 25.4834 | 0.984693 | 8.22157e-05 | 1.42054e-05 | 72687 | 9.07006e-05 | 2.6644e-05 | 0.000316468 | 5.24003e-05 | 6.54894e-05 | -5.9082e-06 | -1.69651e-05 | 
[I][2017-05-13 16:34:50] -nan | 25.483 | 1.07566 | 0.000113779 | 1.7598e-05 | 74298.3 | 0.000123876 | 3.15629e-05 | 0.000368868 | 5.08603e-05 | 6.62899e-05 | -7.71945e-06 | -5.77635e-06 | 
[I][2017-05-13 16:34:50] -nan | 25.4828 | 1.1624 | 0.000150134 | 2.07181e-05 | 72984 | 0.000162005 | 3.63558e-05 | 0.000419728 | 5.21104e-05 | 6.80165e-05 | -1.02479e-05 | 4.38578e-06 | 
[I][2017-05-13 16:34:50] -nan | 25.4829 | 1.24591 | 0.00019112 | 2.35601e-05 | 69030.9 | 0.000204915 | 4.09855e-05 | 0.000471839 | 5.62119e-05 | 7.09634e-05 | -1.38168e-05 | 1.35338e-05 | 
[I][2017-05-13 16:34:50] -nan | 25.4833 | 1.32699 | 0.000236355 | 2.59317e-05 | 63734.1 | 0.000252223 | 4.52349e-05 | 0.00052805 | 6.26615e-05 | 7.46946e-05 | -1.86679e-05 | 2.17684e-05 | 
[I][2017-05-13 16:34:50] -nan | 25.4838 | 1.40625 | 0.00028521 | 2.76198e-05 | 58263.8 | 0.000303307 | 4.88557e-05 | 0.000590712 | 7.07987e-05 | 7.85482e-05 | -2.49181e-05 | 2.92292e-05 | 
[I][2017-05-13 16:34:50] -nan | 25.4846 | 1.48411 | 0.000336872 | 2.84893e-05 | 53215.4 | 0.000357359 | 5.16614e-05 | 0.000661511 | 8.009e-05 | 8.19884e-05 | -3.25925e-05 | 3.60721e-05 | 
