[I][2017-05-13 16:34:49] dt, x, y, avg_d, avg_ds, int_d, int_ds, sigma_x, sigma_y, int_s
[I][2017-05-13 16:34:49] -nan | 26.4706 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
[I][2017-05-13 16:34:49] -nan | 26.4706 | 0 | -4.14838e-12 | 4.35735e-10 | 0 | 1.81918e-08 | 0.110597 | -0.01995 | 0.545754 | 
[I][2017-05-13 16:34:49] -nan | 26.4706 | 1.88934e-05 | -2.48607e-09 | -1.91338e-09 | 1.81918e-08 | 3.94762e-08 | 0.156735 | -0.0396963 | 1.18429 | 
[I][2017-05-13 16:34:49] -nan | 26.4706 | 6.96478e-05 | -2.51302e-09 | -1.57075e-08 | 5.7668e-08 | 1.38653e-07 | 0.302363 | -0.0529215 | 4.00211 | 
[I][2017-05-13 16:34:49] -nan | 26.4706 | 0.000561349 | 2.14135e-09 | -5.14814e-08 | 1.96321e-07 | 6.31017e-07 | 0.440028 | -0.0743114 | 4.00211 | 
[I][2017-05-13 16:34:49] -nan | 26.4705 | 0.00247744 | 1.25954e-08 | -1.14662e-07 | 8.27339e-07 | 1.57668e-06 | 0.564708 | -0.0939403 | 4.51487 | 
[I][2017-05-13 16:34:49] -nan | 26.4704 | 0.00702591 | 4.13182e-08 | -2.20996e-07 | 2.40402e-06 | 3.15049e-06 | 0.712066 | -0.11297 | 5.42416 | 
[I][2017-05-13 16:34:49] -nan | 26.4701 | 0.0160922 | 1.17673e-07 | -3.70633e-07 | 5.55451e-06 | 5.66894e-06 | 0.908782 | -0.13239 | 6.33813 | 
[I][2017-05-13 16:34:49] -nan | 26.4695 | 0.0322868 | 3.33258e-07 | -5.22941e-07 | 1.12234e-05 | 9.42086e-06 | 1.19525 | -0.152693 | 7.25101 | 
[I][2017-05-13 16:34:49] -nan | 26.4687 | 0.0589202 | 8.82863e-07 | -5.9393e-07 | 2.06443e-05 | 1.47812e-05 | 1.64809 | -0.174845 | 8.16653 | 
[I][2017-05-13 16:34:49] -nan | 26.4673 | 0.0998565 | 2.14229e-06 | -4.01021e-07 | 3.54255e-05 | 2.20718e-05 | 2.36008 | -0.201134 | 9.06549 | 
[I][2017-05-13 16:34:50] -nan | 26.4654 | 0.158753 | 4.92448e-06 | 5.81191e-07 | 5.74972e-05 | 3.11404e-05 | 3.4647 | -0.23659 | 9.8897 | 
[I][2017-05-13 16:34:50] -nan | 26.4627 | 0.236574 | 1.03555e-05 | 2.83981e-06 | 8.86374e-05 | 4.11502e-05 | 5.03366 | -0.288187 | 10.5757 | 
[I][2017-05-13 16:34:50] -nan | 26.4595 | 0.329055 | 2.00662e-05 | 6.9354e-06 | 0.000129787 | 4.8717e-05 | 6.84117 | -0.362357 | 11.0324 | 
[I][2017-05-13 16:34:50] -nan | 26.456 | 0.426703 | 3.51843e-05 | 1.21164e-05 | 0.000178503 | 5.12685e-05 | 8.33079 | -0.470248 | 11.2432 | 
[I][2017-05-13 16:34:50] -nan | 26.4528 | 0.521994 | 5.56867e-05 | 1.71499e-05 | 0.00022977 | 5.12855e-05 | 9.38326 | -0.624014 | 11.3145 | 
[I][2017-05-13 16:34:50] -nan | 26.45 | 0.612443 | 8.11611e-05 | 2.16858e-05 | 0.000281053 | 5.14241e-05 | 10.0873 | -0.826066 | 11.362 | 
[I][2017-05-13 16:34:50] -nan | 26.4476 | 0.698188 | 0.00011132 | 2.58826e-05 | 0.000332475 | 5.30721e-05 | 10.5318 | -1.07209 | 11.4637 | 
[I][2017-05-13 16:34:50] -nan | 26.4457 | 0.78006 | 0.000146076 | 2.99559e-05 | 0.000385544 | 5.68953e-05 | 10.7777 | -1.36048 | 11.6621 | 
[I][2017-05-13 16:34:50] -nan | 26.444 | 0.858996 | 0.000185366 | 3.39468e-05 | 0.000442436 | 6.30703e-05 | 10.8687 | -1.69556 | 11.9632 | 
[I][2017-05-13 16:34:50] -nan | 26.4427 | 0.935755 | 0.000228968 | 3.77008e-05 | 0.000505504 | 7.13546e-05 | 10.8402 | -2.08127 | 12.342 | 
[I][2017-05-13 16:34:50] -nan | 26.4417 | 1.01089 | 0.000276429 | 4.0985e-05 | 0.000576857 | 8.12665e-05 | 10.7204 | -2.51583 | 12.7618 | 
[I][2017-05-13 16:34:50] -nan | 26.4409 | 1.08481 | 0.00032709 | 4.35995e-05 | 0.000658122 | 9.23002e-05 | 10.5301 | -2.9928 | 13.1924 | 
[I][2017-05-13 16:34:50] -nan | 26.4403 | 1.1578 | 0.000380155 | 4.5421e-05 | 0.000750423 | 0.000104055 | 10.2856 | -3.50346 | 13.6154 | 
[I][2017-05-13 16:34:50] -nan | 26.44 | 1.23005 | 0.000434772 | 4.64016e-05 | 0.000854481 | 0.00011625 | 10.0008 | -4.03822 | 14.0218 | 
[I][2017-05-13 16:34:50] -nan | 26.4399 | 1.30171 | 0.000490083 | 4.65497e-05 | 0.000970736 | 0.000128694 | 9.68809 | -4.58754 | 14.4078 | 
[I][2017-05-13 16:34:50] -nan | 26.4399 | 1.37288 | 0.000545277 | 4.59187e-05 | 0.00109944 | 0.000141262 | 9.35802 | -5.14225 | 14.7727 | 
[I][2017-05-13 16:34:50] -nan | 26.4401 | 1.44364 | 0.000599604 | 4.45769e-05 | 0.00124071 | 0.000153849 | 9.0197 | -5.69433 | 15.1164 | 
[I][2017-05-13 16:34:50] -nan | 26.4405 | 1.51403 | 0.000652392 | 4.2608e-05 | 0.00139458 | 0.000166336 | 8.68061 | -6.23613 | 15.4385 | 
[I][2017-05-13 16:34:50] -nan | 26.4411 | 1.58405 | 0.000703124 | 4.01664e-05 | 0.00156093 | 0.000178737 | 8.34905 | -6.76064 | 15.742 | 
[I][2017-05-13 16:34:50] -nan | 26.4418 | 1.65372 | 0.000751403 | 3.73704e-05 | 0.0017397 | 0.000191029 | 8.03098 | -7.26304 | 16.0284 | 
[I][2017-05-13 16:34:50] -nan | 26.4427 | 1.72306 | 0.000796942 | 3.43301e-05 | 0.00193076 | 0.000203177 | 7.73097 | -7.73971 | 16.2985 | 
[I][2017-05-13 16:34:50] -nan | 26.4437 | 1.79209 | 0.000839556 | 3.11474e-05 | 0.00213397 | 0.000215144 | 7.45247 | -8.18814 | 16.5534 | 
[I][2017-05-13 16:34:50] -nan | 26.4449 | 1.86082 | 0.00087915 | 2.79135e-05 | 0.00234916 | 0.000226892 | 7.19782 | -8.60678 | 16.7936 | 
[I][2017-05-13 16:34:50] -nan | 26.4463 | 1.92925 | 0.000915712 | 2.47077e-05 | 0.00257609 | 0.000238386 | 6.96848 | -8.99499 | 17.0198 | 
[I][2017-05-13 16:34:50] -nan | 26.4478 | 1.99739 | 0.000949294 | 2.15962e-05 | 0.00281453 | 0.000249596 | 6.76505 | -9.35288 | 17.2329 | 
[I][2017-05-13 16:34:50] -nan | 26.4494 | 2.06526 | 0.000980003 | 1.86316e-05 | 0.00306418 | 0.000260496 | 6.58741 | -9.68113 | 17.4333 | 
