[I][2017-05-13 16:34:51] dt, x, y, avg_d, avg_ds, int_d, int_ds, sigma_x, sigma_y, int_s
[I][2017-05-13 16:34:51] 1 | 26.4706 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
[I][2017-05-13 16:34:51] 2 | 26.4706 | 0 | -4.14838e-12 | 4.35735e-10 | 0 | 1.81918e-08 | 0.110597 | -0.01995 | 0.545754 | 
[I][2017-05-13 16:34:51] 3 | 26.4706 | 1.88934e-05 | -2.60582e-09 | -2.02153e-09 | 1.81918e-08 | 3.94669e-08 | 0.153347 | -0.0397003 | 1.18401 | 
[I][2017-05-13 16:34:51] 4 | 26.4706 | 6.93751e-05 | -2.86882e-09 | -1.59365e-08 | 5.76587e-08 | 1.38758e-07 | 0.300509 | -0.0528701 | 4.00211 | 
[I][2017-05-13 16:34:51] 5 | 26.4706 | 0.000560865 | 7.03729e-10 | -5.24792e-08 | 1.96416e-07 | 6.30809e-07 | 0.437252 | -0.0742332 | 4.00211 | 
[I][2017-05-13 16:34:51] 6 | 26.4705 | 0.00247339 | 1.31393e-08 | -1.12906e-07 | 8.27226e-07 | 1.57769e-06 | 0.568306 | -0.093953 | 4.51559 | 
[I][2017-05-13 16:34:51] 7 | 26.4704 | 0.00702964 | 4.80044e-08 | -2.15625e-07 | 2.40492e-06 | 3.15415e-06 | 0.718832 | -0.113024 | 5.42577 | 
[I][2017-05-13 16:34:52] 8 | 26.4701 | 0.0161223 | 1.31367e-07 | -3.64525e-07 | 5.55907e-06 | 5.67347e-06 | 0.914006 | -0.132497 | 6.33946 | 
[I][2017-05-13 16:34:52] 9 | 26.4695 | 0.0323477 | 3.57558e-07 | -5.13651e-07 | 1.12325e-05 | 9.42769e-06 | 1.20097 | -0.152877 | 7.25243 | 
[I][2017-05-13 16:34:52] 10 | 26.4687 | 0.0590255 | 9.23832e-07 | -5.79192e-07 | 2.06602e-05 | 1.47918e-05 | 1.65514 | -0.175147 | 8.16819 | 
[I][2017-05-13 16:34:52] 11 | 26.4673 | 0.100026 | 2.20872e-06 | -3.78124e-07 | 3.5452e-05 | 2.20878e-05 | 2.36899 | -0.201615 | 9.06748 | 
[I][2017-05-13 16:34:52] 12 | 26.4654 | 0.159006 | 5.03292e-06 | 6.20802e-07 | 5.75397e-05 | 3.11591e-05 | 3.47743 | -0.237339 | 9.89175 | 
[I][2017-05-13 16:34:52] 13 | 26.4627 | 0.236907 | 1.05204e-05 | 2.89409e-06 | 8.86985e-05 | 4.11755e-05 | 5.04893 | -0.289303 | 10.5781 | 
[I][2017-05-13 16:34:52] 14 | 26.4595 | 0.329456 | 2.02539e-05 | 6.95491e-06 | 0.000129873 | 4.87359e-05 | 6.84784 | -0.363891 | 11.0339 | 
[I][2017-05-13 16:34:52] 15 | 26.456 | 0.427177 | 3.54109e-05 | 1.21502e-05 | 0.000178608 | 5.12811e-05 | 8.33779 | -0.472011 | 11.2446 | 
[I][2017-05-13 16:34:52] 16 | 26.4528 | 0.522543 | 5.60469e-05 | 1.72738e-05 | 0.000229888 | 5.13058e-05 | 9.40026 | -0.626187 | 11.3168 | 
[I][2017-05-13 16:34:52] 17 | 26.45 | 0.613083 | 8.17924e-05 | 2.19389e-05 | 0.000281191 | 5.14835e-05 | 10.1161 | -0.829332 | 11.3662 | 
[I][2017-05-13 16:34:52] 18 | 26.4477 | 0.698947 | 0.000112418 | 2.63203e-05 | 0.000332672 | 5.32447e-05 | 10.5728 | -1.07727 | 11.4731 | 
[I][2017-05-13 16:34:52] 19 | 26.4457 | 0.780965 | 0.000147881 | 3.06206e-05 | 0.000385914 | 5.73121e-05 | 10.8263 | -1.36911 | 11.6829 | 
[I][2017-05-13 16:34:52] 20 | 26.4441 | 0.860089 | 0.000188127 | 3.48474e-05 | 0.000443223 | 6.38715e-05 | 10.9183 | -1.71047 | 12.001 | 
[I][2017-05-13 16:34:52] 21 | 26.4428 | 0.937089 | 0.000232921 | 3.88211e-05 | 0.000507092 | 7.26434e-05 | 10.8857 | -2.10561 | 12.3988 | 
[I][2017-05-13 16:34:52] 22 | 26.4419 | 1.01252 | 0.000281766 | 4.22796e-05 | 0.000579734 | 8.3098e-05 | 10.7585 | -2.55231 | 12.8364 | 
[I][2017-05-13 16:34:52] 23 | 26.4412 | 1.08678 | 0.000333938 | 4.50033e-05 | 0.000662831 | 9.46923e-05 | 10.5584 | -3.04338 | 13.2821 | 
[I][2017-05-13 16:34:52] 24 | 26.4407 | 1.16014 | 0.00038857 | 4.68608e-05 | 0.000757524 | 0.000107004 | 10.3023 | -3.56935 | 13.7174 | 
[I][2017-05-13 16:34:52] 25 | 26.4404 | 1.23281 | 0.000444733 | 4.78041e-05 | 0.000864532 | 0.000119739 | 10.0052 | -4.11989 | 14.1336 | 
[I][2017-05-13 16:34:52] 26 | 26.4404 | 1.30491 | 0.0005015 | 4.78504e-05 | 0.000984277 | 0.000132698 | 9.67995 | -4.68469 | 14.5273 | 
[I][2017-05-13 16:34:52] 27 | 26.4405 | 1.37653 | 0.000558006 | 4.70658e-05 | 0.00111698 | 0.00014575 | 9.338 | -5.25393 | 14.8981 | 
[I][2017-05-13 16:34:52] 28 | 26.4408 | 1.44775 | 0.000613474 | 4.55469e-05 | 0.00126275 | 0.000158804 | 8.98916 | -5.81864 | 15.2466 | 
[I][2017-05-13 16:34:52] 29 | 26.4414 | 1.51859 | 0.000667239 | 4.34081e-05 | 0.00142157 | 0.000171796 | 8.642 | -6.37114 | 15.5741 | 
[I][2017-05-13 16:34:52] 30 | 26.442 | 1.58908 | 0.000718732 | 4.07484e-05 | 0.00159339 | 0.000184632 | 8.30328 | -6.90553 | 15.8809 | 
[I][2017-05-13 16:34:52] 31 | 26.4429 | 1.65922 | 0.000767552 | 3.77364e-05 | 0.00177805 | 0.000197314 | 7.97994 | -7.41551 | 16.1694 | 
[I][2017-05-13 16:34:52] 32 | 26.4439 | 1.72903 | 0.000813415 | 3.44873e-05 | 0.00197539 | 0.000209798 | 7.67656 | -7.89759 | 16.4405 | 
[I][2017-05-13 16:34:52] 33 | 26.4451 | 1.79852 | 0.000856154 | 3.11169e-05 | 0.00218523 | 0.000222059 | 7.39674 | -8.34929 | 16.6955 | 
[I][2017-05-13 16:34:52] 34 | 26.4464 | 1.86768 | 0.000895701 | 2.77224e-05 | 0.00240733 | 0.000234061 | 7.14274 | -8.7693 | 16.9353 | 
[I][2017-05-13 16:34:52] 35 | 26.4479 | 1.93653 | 0.000932067 | 2.43859e-05 | 0.00264144 | 0.000245768 | 6.91575 | -9.1572 | 17.1605 | 
[I][2017-05-13 16:34:52] 36 | 26.4495 | 2.00507 | 0.000965336 | 2.11748e-05 | 0.00288726 | 0.000257154 | 6.71613 | -9.51337 | 17.3721 | 
[I][2017-05-13 16:34:52] 37 | 26.4513 | 2.07331 | 0.000984594 | 1.04485e-05 | 0.00314447 | 0.000227599 | 6.18869 | -9.84702 | 16.837 | 
[I][2017-05-13 16:34:52] 38 | 26.4531 | 2.11761 | 0.000995642 | 2.67416e-06 | 0.00337212 | 0.000214287 | 5.97633 | -10.0631 | 16.5697 | 
