[I][2017-05-13 16:35:14] dt, x, y, avg_d, avg_ds, int_d, int_ds, sigma_x, sigma_y, int_s
[I][2017-05-13 16:35:14] -nan | 26.4706 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
[I][2017-05-13 16:35:14] -nan | 26.4706 | 0 | -4.14838e-12 | 4.35735e-10 | 0 | 1.81918e-08 | 0.110597 | -0.01995 | 0.545754 | 
[I][2017-05-13 16:35:14] -nan | 26.4706 | 1.88934e-05 | -2.84794e-09 | -2.24126e-09 | 1.81918e-08 | 3.94531e-08 | 0.146441 | -0.0397079 | 1.18359 | 
[I][2017-05-13 16:35:14] -nan | 26.4706 | 6.88561e-05 | -3.62147e-09 | -1.64337e-08 | 5.7645e-08 | 1.38986e-07 | 0.296401 | -0.0527615 | 4.00211 | 
[I][2017-05-13 16:35:14] -nan | 26.4706 | 0.000559901 | -4.20558e-09 | -5.62884e-08 | 1.96631e-07 | 6.2986e-07 | 0.425657 | -0.0739665 | 4.00211 | 
[I][2017-05-13 16:35:14] -nan | 26.4705 | 0.00245823 | 9.56699e-09 | -1.11725e-07 | 8.26491e-07 | 1.57842e-06 | 0.570676 | -0.0939223 | 4.51611 | 
[I][2017-05-13 16:35:14] -nan | 26.4704 | 0.00701993 | 5.98283e-08 | -2.02538e-07 | 2.40491e-06 | 3.16807e-06 | 0.73581 | -0.113156 | 5.43193 | 
[I][2017-05-13 16:35:14] -nan | 26.4701 | 0.0161923 | 1.6524e-07 | -3.4524e-07 | 5.57299e-06 | 5.68712e-06 | 0.930249 | -0.132741 | 6.34344 | 
[I][2017-05-13 16:35:14] -nan | 26.4695 | 0.0325119 | 4.234e-07 | -4.85586e-07 | 1.12601e-05 | 9.44768e-06 | 1.21806 | -0.153357 | 7.25659 | 
[I][2017-05-13 16:35:15] -nan | 26.4687 | 0.0593214 | 1.03704e-06 | -5.37291e-07 | 2.07078e-05 | 1.48216e-05 | 1.67515 | -0.175971 | 8.17288 | 
[I][2017-05-13 16:35:15] -nan | 26.4673 | 0.100502 | 2.36228e-06 | -3.44886e-07 | 3.55293e-05 | 2.21409e-05 | 2.38485 | -0.202846 | 9.07355 | 
[I][2017-05-13 16:35:15] -nan | 26.4654 | 0.159716 | 5.19237e-06 | 6.20132e-07 | 5.76702e-05 | 3.1228e-05 | 3.4857 | -0.238827 | 9.89702 | 
[I][2017-05-13 16:35:15] -nan | 26.4627 | 0.237835 | 1.06357e-05 | 2.84383e-06 | 8.8898e-05 | 4.12472e-05 | 5.04891 | -0.290718 | 10.5814 | 
[I][2017-05-13 16:35:15] -nan | 26.4595 | 0.330587 | 2.02828e-05 | 6.86197e-06 | 0.000130145 | 4.87802e-05 | 6.84089 | -0.364859 | 11.0348 | 
[I][2017-05-13 16:35:15] -nan | 26.456 | 0.428488 | 3.5438e-05 | 1.21376e-05 | 0.000178924 | 5.13149e-05 | 8.34171 | -0.472222 | 11.2467 | 
[I][2017-05-13 16:35:15] -nan | 26.4528 | 0.524055 | 5.63857e-05 | 1.75605e-05 | 0.000230237 | 5.13565e-05 | 9.44029 | -0.626403 | 11.3222 | 
[I][2017-05-13 16:35:15] -nan | 26.45 | 0.614845 | 8.30161e-05 | 2.27684e-05 | 0.000281591 | 5.16695e-05 | 10.2105 | -0.831684 | 11.3791 | 
[I][2017-05-13 16:35:15] -nan | 26.4477 | 0.701067 | 0.000115327 | 2.7901e-05 | 0.000333258 | 5.39138e-05 | 10.7188 | -1.08511 | 11.5092 | 
[I][2017-05-13 16:35:15] -nan | 26.4458 | 0.783667 | 0.000153508 | 3.31691e-05 | 0.000387169 | 5.91309e-05 | 11.0074 | -1.38991 | 11.7737 | 
[I][2017-05-13 16:35:15] -nan | 26.4443 | 0.8638 | 0.000197396 | 3.82696e-05 | 0.000446297 | 6.7166e-05 | 11.0949 | -1.75512 | 12.1546 | 
[I][2017-05-13 16:35:15] -nan | 26.4432 | 0.941897 | 0.000246658 | 4.3005e-05 | 0.000513461 | 7.7821e-05 | 11.0415 | -2.18708 | 12.6217 | 
[I][2017-05-13 16:35:15] -nan | 26.4424 | 1.01864 | 0.000300456 | 4.68852e-05 | 0.00059128 | 9.01302e-05 | 10.8774 | -2.68005 | 13.1135 | 
[I][2017-05-13 16:35:15] -nan | 26.442 | 1.09437 | 0.000357645 | 4.96176e-05 | 0.00068141 | 0.000103336 | 10.6295 | -3.22245 | 13.5938 | 
[I][2017-05-13 16:35:15] -nan | 26.4417 | 1.16926 | 0.000416964 | 5.11109e-05 | 0.000784748 | 0.000116935 | 10.3212 | -3.80017 | 14.0468 | 
[I][2017-05-13 16:35:15] -nan | 26.4417 | 1.24344 | 0.000477176 | 5.14054e-05 | 0.000901687 | 0.000130625 | 9.97262 | -4.39888 | 14.4679 | 
[I][2017-05-13 16:35:15] -nan | 26.442 | 1.31695 | 0.000537164 | 5.06289e-05 | 0.00103232 | 0.000144248 | 9.60094 | -5.00517 | 14.858 | 
[I][2017-05-13 16:35:15] -nan | 26.4424 | 1.38987 | 0.000595983 | 4.89599e-05 | 0.00117658 | 0.000157746 | 9.22051 | -5.60727 | 15.2202 | 
[I][2017-05-13 16:35:15] -nan | 26.443 | 1.46222 | 0.000652884 | 4.65917e-05 | 0.00133434 | 0.00017112 | 8.84291 | -6.19552 | 15.5584 | 
[I][2017-05-13 16:35:15] -nan | 26.4437 | 1.53406 | 0.000707279 | 4.36842e-05 | 0.00150548 | 0.000184352 | 8.47663 | -6.7626 | 15.875 | 
[I][2017-05-13 16:35:15] -nan | 26.4446 | 1.60543 | 0.000758734 | 4.03897e-05 | 0.00168986 | 0.000197414 | 8.12814 | -7.30281 | 16.172 | 
[I][2017-05-13 16:35:15] -nan | 26.4457 | 1.6764 | 0.000806976 | 3.68705e-05 | 0.0018873 | 0.000210317 | 7.80284 | -7.81215 | 16.4518 | 
[I][2017-05-13 16:35:15] -nan | 26.447 | 1.74698 | 0.000851852 | 3.32466e-05 | 0.00209765 | 0.000223029 | 7.50404 | -8.28826 | 16.7153 | 
[I][2017-05-13 16:35:15] -nan | 26.4484 | 1.81719 | 0.000893301 | 2.96076e-05 | 0.00232072 | 0.00023549 | 7.2336 | -8.73006 | 16.9632 | 
[I][2017-05-13 16:35:15] -nan | 26.45 | 1.88703 | 0.000931345 | 2.60375e-05 | 0.00255626 | 0.000247655 | 6.99253 | -9.13725 | 17.196 | 
[I][2017-05-13 16:35:15] -nan | 26.4517 | 1.95653 | 0.000996345 | 5.18992e-05 | 0.00280397 | 0.000332017 | 7.36182 | -9.39975 | 18.6071 | 
[I][2017-05-13 16:35:15] -nan | 26.4563 | 2.00925 | 0.000986157 | -1.84298e-05 | 0.00313605 | 0.000163566 | 5.32963 | -10.3311 | 15.4077 | 
[I][2017-05-13 16:35:15] -nan | 26.4552 | 2.07245 | 0.00104557 | 4.51911e-05 | 0.00329965 | 0.000359071 | 7.12243 | -9.98777 | 18.9965 | 
[I][2017-05-13 16:35:15] -nan | 26.4598 | 2.13341 | 0.00103539 | -1.87957e-05 | 0.0036588 | 0.000189412 | 5.29394 | -10.7827 | 16.0265 | 
[I][2017-05-13 16:35:15] -nan | 26.4592 | 2.19531 | 0.00108114 | 3.27801e-05 | 0.00384826 | 0.000355449 | 6.72566 | -10.4854 | 18.9512 | 
[I][2017-05-13 16:35:15] -nan | 26.4636 | 2.25161 | 0.00107044 | -1.91953e-05 | 0.00420379 | 0.000208465 | 5.28057 | -11.1058 | 16.4467 | 
[I][2017-05-13 16:35:15] -nan | 26.4634 | 2.31021 | 0.00110546 | 2.34345e-05 | 0.00441231 | 0.000348941 | 6.46468 | -10.8439 | 18.8638 | 
[I][2017-05-13 16:35:15] -nan | 26.4676 | 2.3613 | 0.00109488 | -1.90104e-05 | 0.00476132 | 0.000225766 | 5.34943 | -11.325 | 16.8029 | 
[I][2017-05-13 16:35:16] -nan | 26.4678 | 2.41844 | 0.00113033 | 2.4061e-05 | 0.00498715 | 0.000369296 | 6.48541 | -11.0737 | 19.1526 | 
[I][2017-05-13 16:35:16] -nan | 26.4723 | 2.46825 | 0.0011189 | -1.99288e-05 | 0.00535653 | 0.000242797 | 5.41189 | -11.559 | 17.1329 | 
[I][2017-05-13 16:35:16] -nan | 26.4727 | 2.52607 | 0.00115719 | 2.65939e-05 | 0.00559939 | 0.000399633 | 6.56649 | -11.3019 | 19.5593 | 
[I][2017-05-13 16:35:16] -nan | 26.4779 | 2.57734 | 0.00114393 | -2.19336e-05 | 0.00599911 | 0.000260106 | 5.45062 | -11.8175 | 17.4504 | 
[I][2017-05-13 16:35:16] -nan | 26.4784 | 2.63715 | 0.00118471 | 2.85735e-05 | 0.00625929 | 0.000437167 | 6.64918 | -11.5531 | 20.0319 | 
[I][2017-05-13 16:35:16] -nan | 26.4843 | 2.6908 | 0.00116937 | -2.40265e-05 | 0.00669656 | 0.000278126 | 5.47758 | -12.0808 | 17.7655 | 
[I][2017-05-13 16:35:16] -nan | 26.4849 | 2.75149 | 0.00120725 | 2.58702e-05 | 0.00697476 | 0.000456149 | 6.6314 | -11.809 | 20.2605 | 
[I][2017-05-13 16:35:16] -nan | 26.491 | 2.80612 | 0.00119053 | -2.53833e-05 | 0.00743102 | 0.000295847 | 5.53322 | -12.2933 | 18.0609 | 
[I][2017-05-13 16:35:16] -nan | 26.4919 | 2.86743 | 0.0012264 | 2.42311e-05 | 0.00772695 | 0.000473726 | 6.63923 | -12.0181 | 20.4664 | 
[I][2017-05-13 16:35:16] -nan | 26.4983 | 2.92182 | 0.0012086 | -2.62921e-05 | 0.00820079 | 0.00031229 | 5.60098 | -12.4714 | 18.324 | 
[I][2017-05-13 16:35:16] -nan | 26.4994 | 2.9829 | 0.00124109 | 2.14749e-05 | 0.00851317 | 0.000482426 | 6.63462 | -12.1962 | 20.567 | 
[I][2017-05-13 16:35:16] -nan | 26.5058 | 3.03635 | 0.001223 | -2.64193e-05 | 0.00899571 | 0.000328412 | 5.69465 | -12.6048 | 18.5719 | 
[I][2017-05-13 16:35:16] -nan | 26.5071 | 3.09727 | 0.00125429 | 2.07927e-05 | 0.00932421 | 0.000495784 | 6.67583 | -12.3362 | 20.718 | 
[I][2017-05-13 16:35:16] -nan | 26.5137 | 3.14979 | 0.00123605 | -2.63684e-05 | 0.00982011 | 0.000344146 | 5.79004 | -12.7235 | 18.8054 | 
[I][2017-05-13 16:35:16] -nan | 26.5153 | 3.21037 | 0.00126573 | 1.96932e-05 | 0.0101643 | 0.000506585 | 6.71483 | -12.4631 | 20.838 | 
