[I][2017-05-13 16:37:29] dt, x, y, avg_d, avg_ds, int_d, int_ds, sigma_x, sigma_y, int_s
[I][2017-05-13 16:37:29] 1 | 26.4706 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
[I][2017-05-13 16:37:30] 2 | 26.4706 | 0 | -4.14838e-12 | 4.35735e-10 | 0 | 1.81918e-08 | 0.110597 | -0.01995 | 0.545754 | 
[I][2017-05-13 16:37:30] 3 | 26.4706 | 1.88934e-05 | -3.03143e-09 | -2.40873e-09 | 1.81918e-08 | 3.94463e-08 | 0.14118 | -0.0397132 | 1.18339 | 
[I][2017-05-13 16:37:31] 4 | 26.4706 | 6.84895e-05 | -4.23174e-09 | -1.6852e-08 | 5.76381e-08 | 1.39182e-07 | 0.292737 | -0.0526742 | 4.00211 | 
[I][2017-05-13 16:37:31] 5 | 26.4706 | 0.000559189 | -8.58955e-09 | -5.9783e-08 | 1.9682e-07 | 6.29301e-07 | 0.413291 | -0.0737664 | 4.00211 | 
[I][2017-05-13 16:37:32] 6 | 26.4705 | 0.00244651 | 1.82591e-10 | -1.16183e-07 | 8.26121e-07 | 1.57611e-06 | 0.56147 | -0.0938099 | 4.51447 | 
[I][2017-05-13 16:37:32] 7 | 26.4704 | 0.00698955 | 5.81366e-08 | -1.9573e-07 | 2.40223e-06 | 3.17171e-06 | 0.743893 | -0.113118 | 5.43348 | 
[I][2017-05-13 16:37:33] 8 | 26.4701 | 0.0161917 | 1.87811e-07 | -3.24003e-07 | 5.57394e-06 | 5.70169e-06 | 0.947554 | -0.132858 | 6.34765 | 
[I][2017-05-13 16:37:33] 9 | 26.4695 | 0.0326143 | 4.55989e-07 | -4.80276e-07 | 1.12756e-05 | 9.48207e-06 | 1.22314 | -0.153612 | 7.2636 | 
[I][2017-05-13 16:37:34] 10 | 26.4687 | 0.0595837 | 1.04151e-06 | -5.7142e-07 | 2.07577e-05 | 1.48824e-05 | 1.66612 | -0.176166 | 8.18145 | 
[I][2017-05-13 16:37:34] 11 | 26.4673 | 0.100967 | 2.33466e-06 | -3.83737e-07 | 3.56401e-05 | 2.22129e-05 | 2.37896 | -0.202774 | 9.08063 | 
[I][2017-05-13 16:37:34] 12 | 26.4653 | 0.160406 | 5.12208e-06 | 5.70895e-07 | 5.7853e-05 | 3.13051e-05 | 3.48116 | -0.238459 | 9.90212 | 
[I][2017-05-13 16:37:34] 13 | 26.4627 | 0.238744 | 1.04134e-05 | 2.68562e-06 | 8.91578e-05 | 4.13209e-05 | 5.02538 | -0.289816 | 10.5827 | 
[I][2017-05-13 16:37:34] 14 | 26.4594 | 0.331705 | 1.98075e-05 | 6.6043e-06 | 0.000130478 | 4.88253e-05 | 6.80545 | -0.362556 | 11.0324 | 
[I][2017-05-13 16:37:34] 15 | 26.4559 | 0.429794 | 3.4795e-05 | 1.19654e-05 | 0.000179302 | 5.13306e-05 | 8.32222 | -0.467589 | 11.2453 | 
[I][2017-05-13 16:37:34] 16 | 26.4527 | 0.525499 | 5.59992e-05 | 1.77989e-05 | 0.000230631 | 5.13662e-05 | 9.47413 | -0.620143 | 11.3245 | 
[I][2017-05-13 16:37:34] 17 | 26.4499 | 0.616427 | 8.37663e-05 | 2.38343e-05 | 0.000281995 | 5.19919e-05 | 10.3307 | -0.82691 | 11.3997 | 
[I][2017-05-13 16:37:34] 18 | 26.4477 | 0.703197 | 0.000118471 | 3.01435e-05 | 0.000333985 | 5.50701e-05 | 10.9177 | -1.08632 | 11.5705 | 
[I][2017-05-13 16:37:34] 19 | 26.4459 | 0.786822 | 0.000160499 | 3.67805e-05 | 0.000389052 | 6.19738e-05 | 11.239 | -1.40799 | 11.9126 | 
[I][2017-05-13 16:37:34] 20 | 26.4446 | 0.868374 | 0.000209726 | 4.3267e-05 | 0.000451023 | 7.26523e-05 | 11.3222 | -1.81126 | 12.4022 | 
