1	0	1
1.00006	5.74978e-05	2
1.00019	0.00019093	3
1.00143	0.00142195	4
1.0064	0.00637223	5
1.01823	0.0181485	6
1.04174	0.0415552	7
1.08378	0.0834029	8
1.15298	0.152239	9
1.25942	0.258026	10
1.41256	0.410155	11
1.61557	0.611852	12
1.85647	0.851328	13
2.10998	1.10363	14
2.35195	1.34476	15
2.57325	1.5656	16
2.77398	1.76612	17
2.95683	1.9489	18
3.12469	2.11678	19
3.28015	2.27228	20
3.42529	2.41746	21
3.56173	2.55396	22
3.69067	2.68298	23
3.81302	2.80544	24
3.92951	2.92211	25
4.04079	3.03362	26
4.14744	3.14054	27
4.24994	3.24336	28
4.34876	3.34253	29
4.44431	3.43847	30
4.53696	3.53152	31
4.62704	3.62203	32
4.71485	3.71028	33
4.80066	3.79655	34
4.88472	3.88108	35
4.96726	3.9641	36
5.04848	4.04582	37
5.12858	4.12641	38
5.18889	4.18709	39
5.25136	4.24994	40
5.31553	4.31449	41
5.38104	4.38038	42
5.44759	4.44733	43
5.51496	4.5151	44
5.58296	4.58351	45
5.65147	4.65244	46
5.7204	4.72181	47
5.78969	4.79154	48
5.8593	4.8616	49
5.92921	4.93197	50
5.9994	5.00263	51
6.06988	5.07357	52
6.14063	5.1448	53
6.21165	5.2163	54
6.28296	5.28809	55
6.35456	5.36018	56
6.42648	5.43259	57
6.49871	5.50532	58
6.57127	5.57838	59
6.64414	5.65176	60
6.71735	5.72547	61
6.79105	5.79968	62
6.86506	5.87421	63
6.93938	5.94904	64
7.01399	6.02418	65
7.08889	6.0996	66
7.16407	6.17532	67
7.23952	6.25131	68
7.31523	6.32757	69
7.3912	6.40409	70
7.4674	6.48085	71
7.54383	6.55785	72
7.62048	6.63507	73
7.69734	6.7125	74
7.77439	6.79014	75
7.85162	6.86796	76
7.92902	6.94597	77
8.00659	7.02415	78
8.08431	7.10249	79
8.16218	7.18098	80
8.24018	7.25962	81
8.3183	7.33839	82
8.39655	7.4173	83
8.47491	7.49632	84
8.55337	7.57546	85
8.63194	7.65471	86
8.7106	7.73407	87
8.78935	7.81353	88
8.86819	7.89308	89
8.94711	7.97273	90
9.0261	8.05246	91
9.10518	8.13229	92
9.18432	8.21219	93
9.26354	8.29218	94
9.34283	8.37224	95
9.42218	8.45239	96
9.5016	8.53261	97
9.58109	8.61291	98
9.66064	8.69329	99
9.74026	8.77374	100
9.81994	8.85428	101
9.85734	8.89211	101.5
9.89394	8.92913	102
9.92983	8.96545	102.5
9.96509	9.00112	103
9.99976	9.0362	103.5
10.0339	9.07073	104
10.0675	9.10474	104.5
10.1006	9.13825	105
10.1333	9.17128	105.5
10.1655	9.20387	106
10.1972	9.23602	106.5
10.2286	9.26774	107
10.2595	9.29905	107.5
10.2901	9.32997	108
10.3202	9.36051	108.5
10.35	9.39067	109
10.3795	9.42046	109.5
10.4086	9.44991	110
10.4373	9.47901	110.5
10.4657	9.50777	111
10.4938	9.53621	111.5
10.5216	9.56433	112
10.5491	9.59214	112.5
10.5762	9.61965	113
10.6031	9.64687	113.5
10.6297	9.67379	114
10.656	9.70044	114.5
10.6821	9.72681	115
10.7079	9.75291	115.5
10.7334	9.77875	116
10.7587	9.80434	116.5
10.7837	9.82968	117
10.8084	9.85477	117.5
10.833	9.87962	118
10.8573	9.90424	118.5
10.8814	9.92863	119
10.9052	9.9528	119.5
10.9289	9.97674	120
10.9523	10.0005	120.5
10.9755	10.024	121
10.9986	10.0473	121.5
11.0214	10.0704	122
11.044	10.0934	122.5
11.0664	10.1161	123
11.0887	10.1386	123.5
11.1107	10.161	124
11.1326	10.1831	124.5
11.1543	10.2051	125
11.1759	10.2269	125.5
11.1972	10.2486	126
11.2184	10.27	126.5
11.2394	10.2913	127
11.2607	10.3128	127.5
11.2816	10.334	128
11.3023	10.355	128.5
11.3228	10.3756	129
11.3429	10.396	129.5
11.3628	10.4162	130
11.3825	10.4361	130.5
11.402	10.4558	131
11.4212	10.4753	131.5
11.4403	10.4946	132
11.4591	10.5137	132.5
11.4777	10.5326	133
11.4962	10.5513	133.5
11.5144	10.5698	134
11.5325	10.5881	134.5
11.5505	10.6063	135
11.5682	10.6243	135.5
11.5858	10.6421	136
11.6032	10.6598	136.5
11.6205	10.6773	137
11.6376	10.6947	137.5
11.6546	10.7119	138
11.6715	10.729	138.5
11.6882	10.7459	139
11.7048	10.7627	139.5
11.7212	10.7794	140
11.7376	10.796	140.5
11.7538	10.8124	141
11.7698	10.8287	141.5
11.7858	10.8449	142
11.8016	10.861	142.5
11.8174	10.877	143
11.833	10.8928	143.5
11.8485	10.9085	144
11.8639	10.9242	144.5
11.8792	10.9397	145
11.8945	10.9551	145.5
11.9096	10.9705	146
11.9246	10.9857	146.5
11.9395	11.0008	147
11.9543	11.0159	147.5
11.969	11.0308	148
11.9837	11.0457	148.5
11.9982	11.0605	149
12.0127	11.0751	149.5
12.0271	11.0897	150
12.0414	11.1042	150.5
12.0556	11.1187	151
12.0697	11.133	151.5
12.0838	11.1473	152
12.0978	11.1615	152.5
12.1117	11.1756	153
12.1255	11.1896	153.5
12.1393	11.2036	154
12.1529	11.2174	154.5
12.1665	11.2313	155
12.1801	11.245	155.5
12.1935	11.2587	156
12.2069	11.2723	156.5
12.2203	11.2858	157
12.2335	11.2992	157.5
12.2467	11.3126	158
12.2598	11.326	158.5
12.2729	11.3392	159
12.2859	11.3524	159.5
12.2989	11.3656	160
12.3117	11.3786	160.5
12.3246	11.3916	161
12.3373	11.4046	161.5
12.35	11.4175	162
12.3626	11.4303	162.5
12.3752	11.4431	163
12.3878	11.4558	163.5
12.4002	11.4685	164
12.4126	11.4811	164.5
12.425	11.4936	165
12.4373	11.5061	165.5
12.4496	11.5186	166
12.4618	11.5309	166.5
12.4739	11.5433	167
12.486	11.5556	167.5
12.498	11.5678	168
12.51	11.58	168.5
12.522	11.5921	169
12.5339	11.6042	169.5
12.5457	11.6162	170
12.5575	11.6282	170.5
12.5693	11.6401	171
12.581	11.652	171.5
12.5926	11.6638	172
12.6043	11.6756	172.5
12.6158	11.6874	173
12.6273	11.6991	173.5
12.6388	11.7107	174
12.6503	11.7223	174.5
12.6616	11.7339	175
12.673	11.7454	175.5
12.6843	11.7569	176
12.6955	11.7683	176.5
12.7068	11.7797	177
12.7179	11.7911	177.5
12.7291	11.8024	178
12.7402	11.8136	178.5
12.7512	11.8249	179
12.7622	11.8361	179.5
12.7732	11.8472	180
12.7842	11.8583	180.5
12.7951	11.8694	181
12.8059	11.8804	181.5
12.8167	11.8914	182
12.8275	11.9023	182.5
12.8383	11.9133	183
12.849	11.9241	183.5
12.8596	11.935	184
12.8703	11.9458	184.5
12.8809	11.9565	185
12.8914	11.9673	185.5
12.902	11.978	186
12.9125	11.9886	186.5
12.9229	11.9992	187
12.9333	12.0098	187.5
12.9437	12.0204	188
12.9541	12.0309	188.5
12.9644	12.0414	189
12.9747	12.0518	189.5
12.985	12.0623	190
12.9952	12.0726	190.5
13.0054	12.083	191
13.0155	12.0933	191.5
13.0257	12.1036	192
13.0358	12.1139	192.5
13.0458	12.1241	193
13.0559	12.1343	193.5
