[I][2017-05-16 18:56:57] dt, x, y, avg_d, avg_ds, int_d, int_ds, sigma_x, sigma_y, int_s
[I][2017-05-16 18:56:57] 0.01 | 26.4706 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
[I][2017-05-16 18:56:57] 0.02 | 26.4706 | 0 | -4.26853e-15 | 2.16426e-12 | 0 | 1.57406e-10 | 0.000941791 | -0.000199706 | 0.00472219 | 
[I][2017-05-16 18:56:57] 0.03 | 26.4706 | 1.82843e-09 | -1.36686e-13 | -8.01006e-12 | 1.57406e-12 | 3.14186e-10 | 0.0015133 | -0.000399425 | 0.00942557 | 
[I][2017-05-16 18:56:57] 0.04 | 26.4706 | 5.47637e-09 | -4.21513e-13 | -2.05716e-11 | 4.71592e-12 | 4.71152e-10 | 0.00201308 | -0.000599152 | 0.0141346 | 
[I][2017-05-16 18:56:57] 0.05 | 26.4706 | 1.09368e-08 | -8.65128e-13 | -3.3761e-11 | 9.42743e-12 | 6.28209e-10 | 0.00249401 | -0.00079888 | 0.0188463 | 
[I][2017-05-16 18:56:57] 0.06 | 26.4706 | 1.8208e-08 | -1.46786e-12 | -4.69811e-11 | 1.57095e-11 | 7.8531e-10 | 0.00297401 | -0.000998606 | 0.0235593 | 
[I][2017-05-16 18:56:58] 0.07 | 26.4706 | 2.72894e-08 | -2.22931e-12 | -6.01603e-11 | 2.35626e-11 | 9.42431e-10 | 0.00345523 | -0.00119833 | 0.0282729 | 
[I][2017-05-16 18:56:58] 0.08 | 26.4706 | 3.81811e-08 | -3.14922e-12 | -7.33153e-11 | 3.29869e-11 | 1.09956e-09 | 0.00393718 | -0.00139806 | 0.0329869 | 
[I][2017-05-16 18:56:58] 0.09 | 26.4706 | 5.0883e-08 | -4.2275e-12 | -8.64592e-11 | 4.39826e-11 | 1.2567e-09 | 0.00441946 | -0.00159778 | 0.037701 | 
[I][2017-05-16 18:56:58] 0.1 | 26.4706 | 6.53952e-08 | -5.46407e-12 | -9.95974e-11 | 5.65496e-11 | 1.41384e-09 | 0.00490192 | -0.0017975 | 0.0424153 | 
[I][2017-05-16 18:56:58] 0.11 | 26.4706 | 8.17177e-08 | -6.8589e-12 | -1.12732e-10 | 7.0688e-11 | 1.57099e-09 | 0.00538447 | -0.00199722 | 0.0471297 | 
[I][2017-05-16 18:56:58] 0.12 | 26.4706 | 9.98505e-08 | -8.41198e-12 | -1.25864e-10 | 8.63979e-11 | 1.72814e-09 | 0.0058671 | -0.00219693 | 0.0518441 | 
[I][2017-05-16 18:56:58] 0.13 | 26.4706 | 1.19794e-07 | -1.01233e-11 | -1.38995e-10 | 1.03679e-10 | 1.88528e-09 | 0.00634979 | -0.00239665 | 0.0565585 | 
[I][2017-05-16 18:56:58] 0.14 | 26.4706 | 1.41547e-07 | -1.19928e-11 | -1.52124e-10 | 1.22532e-10 | 2.04244e-09 | 0.00683252 | -0.00259636 | 0.0612731 | 
[I][2017-05-16 18:56:58] 0.15 | 26.4706 | 1.65111e-07 | -1.40205e-11 | -1.65251e-10 | 1.42956e-10 | 2.19959e-09 | 0.00731528 | -0.00279607 | 0.0659876 | 
[I][2017-05-16 18:56:58] 0.16 | 26.4706 | 1.90485e-07 | -1.62063e-11 | -1.78378e-10 | 1.64952e-10 | 2.35674e-09 | 0.00779806 | -0.00299579 | 0.0707022 | 
[I][2017-05-16 18:56:58] 0.17 | 26.4706 | 2.17669e-07 | -1.85504e-11 | -1.91505e-10 | 1.8852e-10 | 2.51389e-09 | 0.00828087 | -0.00319549 | 0.0754167 | 
[I][2017-05-16 18:56:58] 0.18 | 26.4706 | 2.46664e-07 | -2.10526e-11 | -2.0463e-10 | 2.13659e-10 | 2.67104e-09 | 0.0087637 | -0.0033952 | 0.0801313 | 
[I][2017-05-16 18:56:58] 0.19 | 26.4706 | 2.77469e-07 | -2.3713e-11 | -2.17755e-10 | 2.40369e-10 | 2.8282e-09 | 0.00924654 | -0.00359491 | 0.0848459 | 
[I][2017-05-16 18:56:58] 0.2 | 26.4706 | 3.10084e-07 | -2.65316e-11 | -2.3088e-10 | 2.68651e-10 | 2.98535e-09 | 0.0097294 | -0.00379461 | 0.0895606 | 
[I][2017-05-16 18:56:58] 0.21 | 26.4706 | 3.44509e-07 | -2.95083e-11 | -2.44004e-10 | 2.98505e-10 | 3.14251e-09 | 0.0102123 | -0.00399431 | 0.0942752 | 
[I][2017-05-16 18:56:58] 0.22 | 26.4706 | 3.80745e-07 | -3.26432e-11 | -2.57128e-10 | 3.2993e-10 | 3.29966e-09 | 0.0106952 | -0.00419402 | 0.0989898 | 
[I][2017-05-16 18:56:58] 0.23 | 26.4706 | 4.18791e-07 | -3.59362e-11 | -2.70251e-10 | 3.62926e-10 | 3.45682e-09 | 0.011178 | -0.00439371 | 0.103704 | 
[I][2017-05-16 18:56:58] 0.24 | 26.4706 | 4.58648e-07 | -3.93874e-11 | -2.83374e-10 | 3.97494e-10 | 3.61397e-09 | 0.011661 | -0.00459341 | 0.108419 | 
[I][2017-05-16 18:56:58] 0.25 | 26.4706 | 5.00314e-07 | -4.29967e-11 | -2.96497e-10 | 4.33634e-10 | 3.77113e-09 | 0.0121439 | -0.00479311 | 0.113134 | 
[I][2017-05-16 18:56:58] 0.26 | 26.4706 | 5.43792e-07 | -4.67641e-11 | -3.09619e-10 | 4.71345e-10 | 3.92828e-09 | 0.0126268 | -0.0049928 | 0.117848 | 
[I][2017-05-16 18:56:58] 0.27 | 26.4706 | 5.89079e-07 | -5.06897e-11 | -3.22741e-10 | 5.10628e-10 | 4.08544e-09 | 0.0131097 | -0.0051925 | 0.122563 | 
[I][2017-05-16 18:56:58] 0.28 | 26.4706 | 6.36177e-07 | -5.47734e-11 | -3.35863e-10 | 5.51483e-10 | 4.24259e-09 | 0.0135926 | -0.00539219 | 0.127278 | 
[I][2017-05-16 18:56:58] 0.29 | 26.4706 | 6.85085e-07 | -5.90153e-11 | -3.48985e-10 | 5.93909e-10 | 4.39975e-09 | 0.0140756 | -0.00559188 | 0.131992 | 
[I][2017-05-16 18:56:58] 0.3 | 26.4706 | 7.35803e-07 | -6.34153e-11 | -3.62106e-10 | 6.37906e-10 | 4.55691e-09 | 0.0145585 | -0.00579156 | 0.136707 | 
[I][2017-05-16 18:56:58] 0.31 | 26.4706 | 7.88332e-07 | -6.79734e-11 | -3.75227e-10 | 6.83475e-10 | 4.71406e-09 | 0.0150415 | -0.00599125 | 0.141422 | 
[I][2017-05-16 18:56:58] 0.32 | 26.4706 | 8.42671e-07 | -7.26896e-11 | -3.88348e-10 | 7.30616e-10 | 4.87122e-09 | 0.0155245 | -0.00619094 | 0.146137 | 
[I][2017-05-16 18:56:58] 0.33 | 26.4706 | 8.9882e-07 | -7.7564e-11 | -4.01469e-10 | 7.79328e-10 | 5.02837e-09 | 0.0160074 | -0.00639062 | 0.150851 | 
[I][2017-05-16 18:56:58] 0.34 | 26.4706 | 9.56779e-07 | -8.25965e-11 | -4.14589e-10 | 8.29612e-10 | 5.18553e-09 | 0.0164904 | -0.0065903 | 0.155566 | 
[I][2017-05-16 18:56:58] 0.35 | 26.4706 | 1.01655e-06 | -8.77871e-11 | -4.27709e-10 | 8.81467e-10 | 5.34269e-09 | 0.0169734 | -0.00678998 | 0.160281 | 
[I][2017-05-16 18:56:58] 0.36 | 26.4706 | 1.07813e-06 | -9.31358e-11 | -4.40829e-10 | 9.34894e-10 | 5.49984e-09 | 0.0174564 | -0.00698966 | 0.164995 | 
[I][2017-05-16 18:56:58] 0.37 | 26.4706 | 1.14152e-06 | -9.86426e-11 | -4.53949e-10 | 9.89892e-10 | 5.657e-09 | 0.0179394 | -0.00718934 | 0.16971 | 
[I][2017-05-16 18:56:58] 0.38 | 26.4706 | 1.20672e-06 | -1.04308e-10 | -4.67069e-10 | 1.04646e-09 | 5.81416e-09 | 0.0184224 | -0.00738901 | 0.174425 | 
[I][2017-05-16 18:56:58] 0.39 | 26.4706 | 1.27373e-06 | -1.10131e-10 | -4.80188e-10 | 1.1046e-09 | 5.97131e-09 | 0.0189054 | -0.00758869 | 0.179139 | 
[I][2017-05-16 18:56:58] 0.4 | 26.4706 | 1.34255e-06 | -1.16112e-10 | -4.93307e-10 | 1.16432e-09 | 6.12847e-09 | 0.0193885 | -0.00778836 | 0.183854 | 
[I][2017-05-16 18:56:58] 0.41 | 26.4706 | 1.41319e-06 | -1.22251e-10 | -5.06426e-10 | 1.2256e-09 | 6.28563e-09 | 0.0198715 | -0.00798803 | 0.188569 | 
[I][2017-05-16 18:56:58] 0.42 | 26.4706 | 1.48563e-06 | -1.28548e-10 | -5.19545e-10 | 1.28846e-09 | 6.44278e-09 | 0.0203545 | -0.0081877 | 0.193284 | 
[I][2017-05-16 18:56:58] 0.43 | 26.4706 | 1.55988e-06 | -1.35004e-10 | -5.32663e-10 | 1.35289e-09 | 6.59994e-09 | 0.0208376 | -0.00838736 | 0.197998 | 
[I][2017-05-16 18:56:58] 0.44 | 26.4706 | 1.63594e-06 | -1.41612e-10 | -5.43999e-10 | 1.41889e-09 | 6.77478e-09 | 0.0214685 | -0.00858688 | 0.203243 | 
[I][2017-05-16 18:56:58] 0.45 | 26.4706 | 1.71386e-06 | -1.48374e-10 | -5.54743e-10 | 1.48663e-09 | 6.95787e-09 | 0.0221609 | -0.00878631 | 0.208736 | 
[I][2017-05-16 18:56:58] 0.46 | 26.4706 | 1.79365e-06 | -1.55291e-10 | -5.65612e-10 | 1.55621e-09 | 7.14131e-09 | 0.0228512 | -0.00898575 | 0.214239 | 
[I][2017-05-16 18:56:58] 0.47 | 26.4706 | 1.87531e-06 | -1.62362e-10 | -5.76484e-10 | 1.62762e-09 | 7.32505e-09 | 0.0235428 | -0.00918518 | 0.219751 | 
[I][2017-05-16 18:56:58] 0.48 | 26.4706 | 1.95885e-06 | -1.69589e-10 | -5.87336e-10 | 1.70088e-09 | 7.50906e-09 | 0.0242362 | -0.00938461 | 0.225272 | 
[I][2017-05-16 18:56:58] 0.49 | 26.4706 | 2.04427e-06 | -1.7697e-10 | -5.98168e-10 | 1.77597e-09 | 7.69332e-09 | 0.0249313 | -0.00958403 | 0.2308 | 
[I][2017-05-16 18:56:58] 0.5 | 26.4706 | 2.13156e-06 | -1.84507e-10 | -6.08985e-10 | 1.8529e-09 | 7.87778e-09 | 0.0256278 | -0.00978345 | 0.236334 | 
[I][2017-05-16 18:56:58] 0.51 | 26.4706 | 2.22072e-06 | -1.92198e-10 | -6.19787e-10 | 1.93168e-09 | 8.06244e-09 | 0.0263256 | -0.00998287 | 0.241873 | 
[I][2017-05-16 18:56:58] 0.52 | 26.4706 | 2.31177e-06 | -2.00044e-10 | -6.30577e-10 | 2.0123e-09 | 8.24726e-09 | 0.0270245 | -0.0101823 | 0.247418 | 
[I][2017-05-16 18:56:58] 0.53 | 26.4706 | 2.40469e-06 | -2.08046e-10 | -6.41357e-10 | 2.09477e-09 | 8.43223e-09 | 0.0277243 | -0.0103817 | 0.252967 | 
[I][2017-05-16 18:56:58] 0.54 | 26.4706 | 2.49949e-06 | -2.16202e-10 | -6.52127e-10 | 2.1791e-09 | 8.61733e-09 | 0.028425 | -0.0105811 | 0.25852 | 
[I][2017-05-16 18:56:58] 0.55 | 26.4706 | 2.59617e-06 | -2.24513e-10 | -6.62889e-10 | 2.26527e-09 | 8.80254e-09 | 0.0291263 | -0.0107805 | 0.264076 | 
