[I][2017-05-13 16:36:29] dt, cm_x, cm_y, avg_d, avg_ds, mju, smo_d, smo_ds, int_d, int_ds, sf_a, sf_b, sf_c
[I][2017-05-13 16:36:29] 1 | 25.4902 | 0.333333 | 0 | 0 | 1e+07 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
[I][2017-05-13 16:36:29] 2 | 25.4902 | 0.333333 | 3.03329e-11 | 7.78782e-10 | 1e+07 | -5.71021e-11 | 3.03329e-11 | 0 | 1.62259e-08 | 1.34752e-08 | -9.60324e-10 | -1.01786e-08 | 
[I][2017-05-13 16:36:30] 3 | 25.4902 | 0.333354 | -2.52129e-09 | -1.99203e-09 | 1e+07 | -2.67929e-09 | -2.55163e-09 | 1.62259e-08 | 3.57644e-08 | 2.45668e-08 | -1.90972e-09 | -2.86332e-08 | 
[I][2017-05-13 16:36:30] 4 | 25.4902 | 0.333408 | -6.86254e-09 | -5.41144e-08 | 9.60886e+06 | -1.4971e-09 | -4.34124e-09 | 5.19902e-08 | 1.38834e-07 | 3.11409e-08 | -2.65892e-09 | -1.90825e-07 | 
[I][2017-05-13 16:36:31] 5 | 25.4902 | 0.333929 | -1.75739e-08 | -1.94774e-07 | 2.18535e+06 | 8.04093e-09 | -1.07113e-08 | 1.90824e-07 | 6.10445e-07 | 2.12795e-07 | -1.67116e-08 | -7.80406e-07 | 
[I][2017-05-13 16:36:31] 6 | 25.4902 | 0.335965 | -4.06256e-08 | -4.40788e-07 | 977488 | 3.09136e-08 | -2.30517e-08 | 8.0127e-07 | 1.52669e-06 | 6.09312e-07 | -4.66624e-08 | -1.88501e-06 | 
[I][2017-05-13 16:36:31] 7 | 25.4901 | 0.340808 | -7.72831e-08 | -8.70319e-07 | 585468 | 8.60285e-08 | -3.66575e-08 | 2.32796e-06 | 3.06632e-06 | 1.25021e-06 | -9.3679e-08 | -3.76748e-06 | 
[I][2017-05-13 16:36:31] 8 | 25.49 | 0.350465 | -1.17616e-07 | -1.53064e-06 | 377240 | 2.10158e-07 | -4.03326e-08 | 5.39428e-06 | 5.57604e-06 | 2.36388e-06 | -1.70198e-07 | -6.78559e-06 | 
[I][2017-05-13 16:36:32] 9 | 25.4899 | 0.367708 | -8.75776e-08 | -2.42825e-06 | 256903 | 5.12689e-07 | 3.00381e-08 | 1.09703e-05 | 9.40438e-06 | 4.25418e-06 | -2.8854e-07 | -1.12504e-05 | 
[I][2017-05-13 16:36:32] 10 | 25.4896 | 0.396061 | 1.92087e-07 | -3.5177e-06 | 180718 | 1.21633e-06 | 2.79665e-07 | 2.03747e-05 | 1.51767e-05 | 7.55597e-06 | -4.68743e-07 | -1.76403e-05 | 
[I][2017-05-13 16:36:32] 11 | 25.4891 | 0.439637 | 1.09793e-06 | -4.59216e-06 | 130300 | 2.74252e-06 | 9.05838e-07 | 3.55514e-05 | 2.3684e-05 | 1.33083e-05 | -7.42027e-07 | -2.63428e-05 | 
[I][2017-05-13 16:36:32] 12 | 25.4884 | 0.502322 | 3.50772e-06 | -4.86993e-06 | 97559.2 | 5.98499e-06 | 2.40979e-06 | 5.92354e-05 | 3.51108e-05 | 2.29064e-05 | -1.15545e-06 | -3.63608e-05 | 
[I][2017-05-13 16:36:32] 13 | 25.4875 | 0.585139 | 8.71814e-06 | -3.38992e-06 | 76759.4 | 1.21938e-05 | 5.21042e-06 | 9.43462e-05 | 4.86545e-05 | 3.70696e-05 | -1.77039e-06 | -4.54689e-05 | 
[I][2017-05-13 16:36:32] 14 | 25.4864 | 0.683567 | 1.85777e-05 | 5.96408e-07 | 67206.2 | 2.31408e-05 | 9.85952e-06 | 0.000143001 | 5.82985e-05 | 5.18334e-05 | -2.57625e-06 | -4.7468e-05 | 
[I][2017-05-13 16:36:32] 15 | 25.4851 | 0.787505 | 3.42755e-05 | 5.69588e-06 | 66385 | 4.00157e-05 | 1.56978e-05 | 0.000201299 | 5.92819e-05 | 6.08008e-05 | -3.48884e-06 | -4.02243e-05 | 
[I][2017-05-13 16:36:32] 16 | 25.4841 | 0.888882 | 5.57503e-05 | 1.03748e-05 | 69344.2 | 6.27911e-05 | 2.14748e-05 | 0.000260581 | 5.58667e-05 | 6.44349e-05 | -4.5578e-06 | -2.87528e-05 | 
[I][2017-05-13 16:36:33] 17 | 25.4834 | 0.98501 | 8.25218e-05 | 1.4307e-05 | 72717.6 | 9.10146e-05 | 2.67715e-05 | 0.000316448 | 5.23703e-05 | 6.5566e-05 | -5.91963e-06 | -1.67254e-05 | 
