[I][2017-05-13 16:36:15] dt, x, y, avg_d, avg_ds, int_d, int_ds, sigma_x, sigma_y, int_s
[I][2017-05-13 16:36:15] 1 | 26.4706 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
[I][2017-05-13 16:36:15] 2 | 26.4706 | 0 | -4.14838e-12 | 4.35735e-10 | 0 | 1.81918e-08 | 0.110597 | -0.01995 | 0.545754 | 
[I][2017-05-13 16:36:15] 3 | 26.4706 | 1.88934e-05 | -3.46414e-09 | -2.80733e-09 | 1.81918e-08 | 3.94358e-08 | 0.128724 | -0.0397246 | 1.18307 | 
[I][2017-05-13 16:36:15] 4 | 26.4706 | 6.77097e-05 | -5.77206e-09 | -1.79404e-08 | 5.76276e-08 | 1.39706e-07 | 0.283185 | -0.0524507 | 4.00211 | 
[I][2017-05-13 16:36:15] 5 | 26.4706 | 0.00055757 | -1.44144e-08 | -6.38335e-08 | 1.97334e-07 | 6.29418e-07 | 0.399865 | -0.0735093 | 4.00211 | 
[I][2017-05-13 16:36:15] 6 | 26.4705 | 0.00243511 | -7.68797e-08 | -1.85732e-07 | 8.26752e-07 | 1.59079e-06 | 0.4281 | -0.0927194 | 4.52575 | 
[I][2017-05-13 16:36:16] 7 | 26.4704 | 0.00691373 | -2.37909e-07 | -4.06087e-07 | 2.41754e-06 | 3.18524e-06 | 0.497336 | -0.110321 | 5.43895 | 
[I][2017-05-13 16:36:16] 8 | 26.4701 | 0.0157994 | -6.15731e-07 | -8.17046e-07 | 5.60278e-06 | 5.77282e-06 | 0.572621 | -0.126726 | 6.36352 | 
[I][2017-05-13 16:36:16] 9 | 26.4695 | 0.0316637 | -1.39022e-06 | -1.50306e-06 | 1.13756e-05 | 9.6861e-06 | 0.685745 | -0.140772 | 7.28908 | 
[I][2017-05-13 16:36:16] 10 | 26.4686 | 0.057786 | -2.52686e-06 | -2.26943e-06 | 2.10617e-05 | 1.5248e-05 | 1.0077 | -0.151686 | 8.20291 | 
[I][2017-05-13 16:36:16] 11 | 26.4672 | 0.0980784 | -3.41327e-06 | -2.53324e-06 | 3.63097e-05 | 2.25727e-05 | 1.71774 | -0.16162 | 9.07598 | 
[I][2017-05-13 16:36:16] 12 | 26.4651 | 0.156259 | -2.92545e-06 | -1.71109e-06 | 5.88822e-05 | 3.15395e-05 | 2.87402 | -0.178436 | 9.8758 | 
[I][2017-05-13 16:36:16] 13 | 26.4623 | 0.233851 | 4.29406e-07 | 7.64323e-07 | 9.04212e-05 | 4.11754e-05 | 4.54829 | -0.21257 | 10.5333 | 
[I][2017-05-13 16:36:16] 14 | 26.459 | 0.326295 | 8.74813e-06 | 5.55373e-06 | 0.000131596 | 4.89337e-05 | 6.57424 | -0.270948 | 11.0109 | 
[I][2017-05-13 16:36:16] 15 | 26.4554 | 0.424391 | 2.41127e-05 | 1.23448e-05 | 0.000180528 | 5.16545e-05 | 8.35669 | -0.36521 | 11.2592 | 
[I][2017-05-13 16:36:16] 16 | 26.4521 | 0.520634 | 5.11491e-05 | 2.33114e-05 | 0.000232181 | 5.3111e-05 | 10.1585 | -0.514912 | 11.4493 | 
[I][2017-05-13 16:36:16] 17 | 26.4495 | 0.615893 | 9.39588e-05 | 3.79195e-05 | 0.000285289 | 5.90718e-05 | 11.6609 | -0.742362 | 11.7852 | 
[I][2017-05-13 16:36:16] 18 | 26.4477 | 0.711953 | 0.000159847 | 5.93621e-05 | 0.000344357 | 8.07958e-05 | 12.6069 | -1.10134 | 12.7614 | 
[I][2017-05-13 16:36:16] 19 | 26.447 | 0.812317 | 0.000277429 | 0.000107105 | 0.00042515 | 0.000148345 | 13.4784 | -1.70226 | 14.9713 | 
[I][2017-05-13 16:36:17] 20 | 26.4481 | 0.931377 | 0.000504391 | 0.000206124 | 0.000573493 | 0.000324455 | 14.2946 | -2.83301 | 18.4118 | 
[I][2017-05-13 16:36:17] 21 | 26.4532 | 1.09189 | 0.00084033 | 0.000293608 | 0.000897961 | 0.00093309 | 15.377 | -5.81779 | 24.4475 | 
