[I][2017-05-13 16:38:15] dt, x, y, avg_d, avg_ds, int_d, int_ds, sigma_x, sigma_y, int_s
[I][2017-05-13 16:38:15] 1 | 26.4706 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
[I][2017-05-13 16:38:16] 2 | 26.4706 | 0 | -4.14838e-12 | 4.35735e-10 | 0 | 1.81918e-08 | 0.110597 | -0.01995 | 0.545754 | 
[I][2017-05-13 16:38:17] 3 | 26.4706 | 1.88934e-05 | -3.52639e-09 | -2.86509e-09 | 1.81918e-08 | 3.94349e-08 | 0.126927 | -0.0397261 | 1.18305 | 
[I][2017-05-13 16:38:17] 4 | 26.4706 | 6.76072e-05 | -6.00175e-09 | -1.81052e-08 | 5.76267e-08 | 1.39787e-07 | 0.281732 | -0.0524173 | 4.00211 | 
[I][2017-05-13 16:38:18] 5 | 26.4706 | 0.000557346 | -1.49848e-08 | -6.41697e-08 | 1.97414e-07 | 6.29564e-07 | 0.398862 | -0.0734857 | 4.00211 | 
[I][2017-05-13 16:38:19] 6 | 26.4705 | 0.00243461 | -9.45054e-08 | -2.02856e-07 | 8.26978e-07 | 1.59777e-06 | 0.396648 | -0.0924553 | 4.53064 | 
[I][2017-05-13 16:38:19] 7 | 26.4704 | 0.00691252 | -3.3037e-07 | -4.81181e-07 | 2.42475e-06 | 3.21349e-06 | 0.413555 | -0.109447 | 5.44969 | 
[I][2017-05-13 16:38:20] 8 | 26.4701 | 0.0157875 | -9.33682e-07 | -1.04529e-06 | 5.63823e-06 | 5.86827e-06 | 0.409093 | -0.124406 | 6.38411 | 
[I][2017-05-13 16:38:21] 9 | 26.4695 | 0.0316649 | -2.05016e-06 | -1.85131e-06 | 1.15065e-05 | 9.84085e-06 | 0.514654 | -0.136141 | 7.30851 | 
[I][2017-05-13 16:38:21] 10 | 26.4686 | 0.0578504 | -3.37163e-06 | -2.45725e-06 | 2.13473e-05 | 1.53306e-05 | 0.938861 | -0.144741 | 8.2088 | 
[I][2017-05-13 16:38:21] 11 | 26.4671 | 0.0981657 | -4.2187e-06 | -2.49226e-06 | 3.66779e-05 | 2.25562e-05 | 1.72603 | -0.15378 | 9.07485 | 
[I][2017-05-13 16:38:22] 12 | 26.465 | 0.156299 | -3.57214e-06 | -1.54974e-06 | 5.92338e-05 | 3.14938e-05 | 2.90814 | -0.171338 | 9.87549 | 
[I][2017-05-13 16:38:22] 13 | 26.4623 | 0.233827 | -7.39568e-08 | 9.09835e-07 | 9.07272e-05 | 4.11563e-05 | 4.57543 | -0.206927 | 10.5348 | 
[I][2017-05-13 16:38:22] 14 | 26.4589 | 0.32621 | 8.33114e-06 | 5.64021e-06 | 0.000131883 | 4.89365e-05 | 6.58744 | -0.266477 | 11.0123 | 
[I][2017-05-13 16:38:22] 15 | 26.4554 | 0.424295 | 2.39622e-05 | 1.25999e-05 | 0.000180818 | 5.17148e-05 | 8.39359 | -0.361445 | 11.2657 | 
[I][2017-05-13 16:38:22] 16 | 26.4521 | 0.520727 | 5.26192e-05 | 2.48377e-05 | 0.00023253 | 5.36125e-05 | 10.3373 | -0.511718 | 11.4831 | 
[I][2017-05-13 16:38:22] 17 | 26.4495 | 0.61701 | 9.87672e-05 | 4.1049e-05 | 0.00028614 | 6.12622e-05 | 11.8896 | -0.74662 | 11.8944 | 
[I][2017-05-13 16:38:22] 18 | 26.4479 | 0.714967 | 0.00017716 | 7.10938e-05 | 0.000347399 | 9.38902e-05 | 13.0207 | -1.12941 | 13.2738 | 
[I][2017-05-13 16:38:22] 19 | 26.4475 | 0.821918 | 0.000340376 | 0.000149314 | 0.000441286 | 0.000206669 | 14.23 | -1.84301 | 16.3465 | 
[I][2017-05-13 16:38:22] 20 | 26.45 | 0.96224 | 0.000663499 | 0.000291364 | 0.000647955 | 0.000584057 | 15.6172 | -3.99895 | 21.5619 | 
[I][2017-05-13 16:38:22] 21 | 26.4607 | 1.16864 | 0.00112259 | 0.000383483 | 0.00123205 | 0.00257355 | 18.4659 | -8.25079 | 32.042 | 
[I][2017-05-13 16:38:23] 22 | 26.5148 | 1.41782 | 0.00169712 | 0.000521969 | 0.00380586 | 0.00752422 | 25.8683 | -12.0471 | 42.6119 | 
[I][2017-05-13 16:38:23] 23 | 26.6793 | 0.915655 | -0.00108691 | -0.00354662 | 0.0113303 | 0.152942 | -136.847 | -43.3496 | 94.6603 | 
[I][2017-05-13 16:38:23] 24 | 24.233 | 11.579 | 0.00375803 | 0.020909 | 0.164246 | 5.97642 | 520.294 | 570.347 | 250.033 | 
[I][2017-05-13 16:38:23] 25 | 183.017 | -2851.37 | 0.0046132 | 0.00819334 | 6.1501 | 0.572001 | 229.911 | 241.137 | 134.043 | 
[I][2017-05-13 16:38:23] 26 | 207.591 | -46785.5 | 0.0032479 | -0.00425345 | 6.72649 | 0.0835732 | -75.455 | -147.149 | 80.3502 | 
[I][2017-05-13 16:38:23] 27 | 198.285 | 426819 | 0.0033715 | -1.54612e-05 | 6.80599 | 0.0401173 | -29.1805 | -13.3356 | 65.9412 | 
[I][2017-05-13 16:38:23] 28 | 205.407 | -9.85341e+06 | 0.0024406 | -0.000534665 | 6.84544 | 0.0382745 | 8.59036 | 1.15613 | 65.1583 | 
[I][2017-05-13 16:38:23] 29 | 197.982 | 1.06197e+07 | 0.00243883 | -0.000103294 | 6.88444 | 0.00108741 | -3.5463 | -11.062 | 24.163 | 
[I][2017-05-13 16:38:23] 30 | 197.994 | 8.11121e+09 | 0.00292319 | 9.18164e-05 | 6.88529 | 0.00287825 | 16.1223 | 10.7189 | 32.9154 | 
[I][2017-05-13 16:38:24] 31 | 197.491 | 6.62654e+11 | 0.00213137 | 0.00159341 | 6.88815 | 0.430675 | 71.0844 | 102.184 | 123.916 | 
[I][2017-05-13 16:38:24] 32 | 116.999 | 4.54741e+13 | 0.0270778 | 0.0123132 | 7.30539 | 834.071 | 850.931 | 362.321 | 889.837 | 
[I][2017-05-13 16:38:24] 33 | -56076.8 | 2.17655e+15 | -0.26428 | -0.0455414 | 1313.89 | 1.34798 | -1364.1 | -1371.31 | 168.311 | 
[I][2017-05-13 16:38:24] 34 | -56076.8 | -3.62552e+17 | -34397.9 | -46246.9 | 1154.05 | 422052 | -1.38744e+09 | -1.38744e+09 | 4755.38 | 
[I][2017-05-13 16:38:24] 35 | -56076.8 | -3.88951e+17 | -82910.5 | -775.674 | 589368 | 4.20363e+09 | -2.33531e+07 | -2.33531e+07 | 48481.9 | 
[I][2017-05-13 16:38:24] 36 | -56076.8 | -3.88983e+17 | -184990 | -0.253644 | 7.43556e+09 | 1107.56 | -192589 | -192619 | 218.667 | 
[I][2017-05-13 16:38:24] 37 | -56076.8 | -3.88982e+17 | -184942 | -3.65042 | 7.43273e+09 | 15926.6 | -294434 | -294496 | 448.747 | 
[I][2017-05-13 16:38:24] 38 | -56076.8 | -3.90533e+17 | -184929 | -6.38778e-12 | 7.4322e+09 | 8.2661e-07 | -184929 | -184929 | 0.0177971 | 
[I][2017-05-13 16:38:24] 39 | -56076.8 | -3.90533e+17 | -184929 | -2.85369e-05 | 7.4322e+09 | 0.437749 | -184929 | -184932 | 20.0595 | 
[I][2017-05-13 16:38:24] 40 | -56076.8 | -3.92199e+17 | -188303 | -709.092 | 7.4322e+09 | 1.56364e+07 | -2.1461e+07 | -2.14612e+07 | 1832.86 | 
[I][2017-05-13 16:38:24] 41 | -56076.8 | 5.2804e+22 | -186942 | 10.5182 | 7.44796e+09 | 2.10899e+12 | 128605 | 128605 | 14421 | 
[I][2017-05-13 16:38:30] 42 | -56076.8 | -1.15351e+25 | 5.24511e+06 | 9.73848 | 1.08107e+13 | -nan(ind) | -nan(ind) | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:30] 43 | -nan(ind) | -nan(ind) | nan | -nan(ind) | nan | -nan(ind) | -nan(ind) | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:30] 44 | -nan(ind) | -nan(ind) | nan | -nan(ind) | nan | -nan(ind) | -nan(ind) | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:30] 45 | -nan(ind) | -nan(ind) | nan | -nan(ind) | nan | -nan(ind) | -nan(ind) | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:31] 46 | -nan(ind) | -nan(ind) | nan | -nan(ind) | nan | -nan(ind) | -nan(ind) | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:31] 47 | -nan(ind) | -nan(ind) | nan | -nan(ind) | nan | -nan(ind) | -nan(ind) | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:31] 48 | -nan(ind) | -nan(ind) | nan | -nan(ind) | nan | -nan(ind) | -nan(ind) | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:32] 49 | -nan(ind) | -nan(ind) | nan | -nan(ind) | nan | -nan(ind) | -nan(ind) | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:32] 50 | -nan(ind) | -nan(ind) | nan | -nan(ind) | nan | -nan(ind) | -nan(ind) | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:32] 51 | -nan(ind) | -nan(ind) | nan | -nan(ind) | nan | -nan(ind) | -nan(ind) | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:32] 52 | -nan(ind) | -nan(ind) | nan | -nan(ind) | nan | -nan(ind) | -nan(ind) | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:33] 53 | -nan(ind) | -nan(ind) | nan | -nan(ind) | nan | -nan(ind) | -nan(ind) | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:33] 54 | -nan(ind) | -nan(ind) | nan | -nan(ind) | nan | -nan(ind) | -nan(ind) | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:33] 55 | -nan(ind) | -nan(ind) | nan | -nan(ind) | nan | -nan(ind) | -nan(ind) | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:34] 56 | -nan(ind) | -nan(ind) | nan | -nan(ind) | nan | -nan(ind) | -nan(ind) | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:34] 57 | -nan(ind) | -nan(ind) | nan | -nan(ind) | nan | -nan(ind) | -nan(ind) | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:34] 58 | -nan(ind) | -nan(ind) | nan | -nan(ind) | nan | -nan(ind) | -nan(ind) | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:34] 59 | -nan(ind) | -nan(ind) | nan | -nan(ind) | nan | -nan(ind) | -nan(ind) | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:35] 60 | -nan(ind) | -nan(ind) | nan | -nan(ind) | nan | -nan(ind) | -nan(ind) | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:35] 61 | -nan(ind) | -nan(ind) | nan | -nan(ind) | nan | -nan(ind) | -nan(ind) | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:35] 62 | -nan(ind) | -nan(ind) | nan | -nan(ind) | nan | -nan(ind) | -nan(ind) | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:36] 63 | -nan(ind) | -nan(ind) | nan | -nan(ind) | nan | -nan(ind) | -nan(ind) | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:36] 64 | -nan(ind) | -nan(ind) | nan | -nan(ind) | nan | -nan(ind) | -nan(ind) | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:36] 65 | -nan(ind) | -nan(ind) | nan | -nan(ind) | nan | -nan(ind) | -nan(ind) | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:37] 66 | -nan(ind) | -nan(ind) | nan | -nan(ind) | nan | -nan(ind) | -nan(ind) | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:37] 67 | -nan(ind) | -nan(ind) | nan | -nan(ind) | nan | -nan(ind) | -nan(ind) | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:38] 68 | -nan(ind) | -nan(ind) | nan | -nan(ind) | nan | -nan(ind) | -nan(ind) | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:38] 69 | -nan(ind) | -nan(ind) | nan | -nan(ind) | nan | -nan(ind) | -nan(ind) | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:38] 70 | -nan(ind) | -nan(ind) | nan | -nan(ind) | nan | -nan(ind) | -nan(ind) | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:39] 71 | -nan(ind) | -nan(ind) | nan | -nan(ind) | nan | -nan(ind) | -nan(ind) | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:39] 72 | -nan(ind) | -nan(ind) | nan | -nan(ind) | nan | -nan(ind) | -nan(ind) | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:39] 73 | -nan(ind) | -nan(ind) | nan | -nan(ind) | nan | -nan(ind) | -nan(ind) | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:39] 74 | -nan(ind) | -nan(ind) | nan | -nan(ind) | nan | -nan(ind) | -nan(ind) | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:40] 75 | -nan(ind) | -nan(ind) | nan | -nan(ind) | nan | -nan(ind) | -nan(ind) | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:40] 76 | -nan(ind) | -nan(ind) | nan | -nan(ind) | nan | -nan(ind) | -nan(ind) | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:41] 77 | -nan(ind) | -nan(ind) | nan | -nan(ind) | nan | -nan(ind) | -nan(ind) | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:41] 78 | -nan(ind) | -nan(ind) | nan | -nan(ind) | nan | -nan(ind) | -nan(ind) | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:41] 79 | -nan(ind) | -nan(ind) | nan | -nan(ind) | nan | -nan(ind) | -nan(ind) | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:41] 80 | -nan(ind) | -nan(ind) | nan | -nan(ind) | nan | -nan(ind) | -nan(ind) | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:42] 81 | -nan(ind) | -nan(ind) | nan | -nan(ind) | nan | -nan(ind) | -nan(ind) | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:42] 82 | -nan(ind) | -nan(ind) | nan | -nan(ind) | nan | -nan(ind) | -nan(ind) | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:42] 83 | -nan(ind) | -nan(ind) | nan | -nan(ind) | nan | -nan(ind) | -nan(ind) | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:43] 84 | -nan(ind) | -nan(ind) | nan | -nan(ind) | nan | -nan(ind) | -nan(ind) | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:43] 85 | -nan(ind) | -nan(ind) | nan | -nan(ind) | nan | -nan(ind) | -nan(ind) | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:43] 86 | -nan(ind) | -nan(ind) | nan | -nan(ind) | nan | -nan(ind) | -nan(ind) | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:44] 87 | -nan(ind) | -nan(ind) | nan | -nan(ind) | nan | -nan(ind) | -nan(ind) | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:44] 88 | -nan(ind) | -nan(ind) | nan | -nan(ind) | nan | -nan(ind) | -nan(ind) | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:44] 89 | -nan(ind) | -nan(ind) | nan | -nan(ind) | nan | -nan(ind) | -nan(ind) | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:45] 90 | -nan(ind) | -nan(ind) | nan | -nan(ind) | nan | -nan(ind) | -nan(ind) | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:45] 91 | -nan(ind) | -nan(ind) | nan | -nan(ind) | nan | -nan(ind) | -nan(ind) | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:45] 92 | -nan(ind) | -nan(ind) | nan | -nan(ind) | nan | -nan(ind) | -nan(ind) | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:46] 93 | -nan(ind) | -nan(ind) | nan | -nan(ind) | nan | -nan(ind) | -nan(ind) | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:46] 94 | -nan(ind) | -nan(ind) | nan | -nan(ind) | nan | -nan(ind) | -nan(ind) | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:46] 95 | -nan(ind) | -nan(ind) | nan | -nan(ind) | nan | -nan(ind) | -nan(ind) | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:46] 96 | -nan(ind) | -nan(ind) | nan | -nan(ind) | nan | -nan(ind) | -nan(ind) | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:47] 97 | -nan(ind) | -nan(ind) | nan | -nan(ind) | nan | -nan(ind) | -nan(ind) | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:47] 98 | -nan(ind) | -nan(ind) | nan | -nan(ind) | nan | -nan(ind) | -nan(ind) | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:47] 99 | -nan(ind) | -nan(ind) | nan | -nan(ind) | nan | -nan(ind) | -nan(ind) | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:48] 100 | -nan(ind) | -nan(ind) | nan | -nan(ind) | nan | -nan(ind) | -nan(ind) | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:48] 101 | -nan(ind) | -nan(ind) | nan | -nan(ind) | nan | -nan(ind) | -nan(ind) | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:48] 101.5 | -nan(ind) | -nan(ind) | nan | -nan(ind) | nan | -nan(ind) | -nan(ind) | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:48] 102 | -nan(ind) | -nan(ind) | nan | -nan(ind) | nan | -nan(ind) | -nan(ind) | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:49] 102.5 | -nan(ind) | -nan(ind) | nan | -nan(ind) | nan | -nan(ind) | -nan(ind) | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:49] 103 | -nan(ind) | -nan(ind) | nan | -nan(ind) | nan | -nan(ind) | -nan(ind) | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:49] 103.5 | -nan(ind) | -nan(ind) | nan | -nan(ind) | nan | -nan(ind) | -nan(ind) | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:50] 104 | -nan(ind) | -nan(ind) | nan | -nan(ind) | nan | -nan(ind) | -nan(ind) | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:50] 104.5 | -nan(ind) | -nan(ind) | nan | -nan(ind) | nan | -nan(ind) | -nan(ind) | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:50] 105 | -nan(ind) | -nan(ind) | nan | -nan(ind) | nan | -nan(ind) | -nan(ind) | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:50] 105.5 | -nan(ind) | -nan(ind) | nan | -nan(ind) | nan | -nan(ind) | -nan(ind) | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:51] 106 | -nan(ind) | -nan(ind) | nan | -nan(ind) | nan | -nan(ind) | -nan(ind) | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:51] 106.5 | -nan(ind) | -nan(ind) | nan | -nan(ind) | nan | -nan(ind) | -nan(ind) | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:51] 107 | -nan(ind) | -nan(ind) | nan | -nan(ind) | nan | -nan(ind) | -nan(ind) | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:52] 107.5 | -nan(ind) | -nan(ind) | nan | -nan(ind) | nan | -nan(ind) | -nan(ind) | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:52] 108 | -nan(ind) | -nan(ind) | nan | -nan(ind) | nan | -nan(ind) | -nan(ind) | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:52] 108.5 | -nan(ind) | -nan(ind) | nan | -nan(ind) | nan | -nan(ind) | -nan(ind) | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:53] 109 | -nan(ind) | -nan(ind) | nan | -nan(ind) | nan | -nan(ind) | -nan(ind) | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:53] 109.5 | -nan(ind) | -nan(ind) | nan | -nan(ind) | nan | -nan(ind) | -nan(ind) | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:53] 110 | -nan(ind) | -nan(ind) | nan | -nan(ind) | nan | -nan(ind) | -nan(ind) | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:53] 110.5 | -nan(ind) | -nan(ind) | nan | -nan(ind) | nan | -nan(ind) | -nan(ind) | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:54] 111 | -nan(ind) | -nan(ind) | nan | -nan(ind) | nan | -nan(ind) | -nan(ind) | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:54] 111.5 | -nan(ind) | -nan(ind) | nan | -nan(ind) | nan | -nan(ind) | -nan(ind) | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:54] 112 | -nan(ind) | -nan(ind) | nan | -nan(ind) | nan | -nan(ind) | -nan(ind) | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:55] 112.5 | -nan(ind) | -nan(ind) | nan | -nan(ind) | nan | -nan(ind) | -nan(ind) | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:55] 113 | -nan(ind) | -nan(ind) | nan | -nan(ind) | nan | -nan(ind) | -nan(ind) | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:55] 113.5 | -nan(ind) | -nan(ind) | nan | -nan(ind) | nan | -nan(ind) | -nan(ind) | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:56] 114 | -nan(ind) | -nan(ind) | nan | -nan(ind) | nan | -nan(ind) | -nan(ind) | -nan(ind) | -nan(ind) | 
