[I][2017-04-27 13:57:12] dt, x, y, avg_d, avg_ds, int_d, int_ds, sigma_x, sigma_y, int_s
[I][2017-04-27 13:57:13] -6.27744e+66 | 20 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
[I][2017-04-27 13:57:14] -6.27744e+66 | 20 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
[I][2017-04-27 13:57:15] -6.27744e+66 | 20 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
[I][2017-04-27 13:57:17] -6.27744e+66 | 20 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
[I][2017-04-27 13:57:18] -6.27744e+66 | 20 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
[I][2017-04-27 13:57:18] -6.27744e+66 | 20 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
[I][2017-04-27 13:57:19] -6.27744e+66 | 20 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
[I][2017-04-27 13:57:20] -6.27744e+66 | 20 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
[I][2017-04-27 13:57:21] -6.27744e+66 | 20 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
[I][2017-04-27 13:57:21] -6.27744e+66 | 20 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
[I][2017-04-27 13:57:22] -6.27744e+66 | 20 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
[I][2017-04-27 13:57:23] -6.27744e+66 | 20 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
[I][2017-04-27 13:57:23] -6.27744e+66 | 20 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
[I][2017-04-27 13:57:24] -6.27744e+66 | 20 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
[I][2017-04-27 13:57:24] -6.27744e+66 | 20 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
[I][2017-04-27 13:57:25] -6.27744e+66 | 20 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
[I][2017-04-27 13:57:26] -6.27744e+66 | 20 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
[I][2017-04-27 13:57:26] -6.27744e+66 | 20 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
[I][2017-04-27 13:57:27] -6.27744e+66 | 20 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
[I][2017-04-27 13:57:27] -6.27744e+66 | 20 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
[I][2017-04-27 13:57:28] -6.27744e+66 | 20 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
[I][2017-04-27 13:57:29] -6.27744e+66 | 20 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
[I][2017-04-27 13:57:29] -6.27744e+66 | 20 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
[I][2017-04-27 13:57:30] -6.27744e+66 | 20 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
[I][2017-04-27 13:57:30] -6.27744e+66 | 20 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
[I][2017-04-27 13:57:31] -6.27744e+66 | 20 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
[I][2017-04-27 13:57:31] -6.27744e+66 | 20 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
[I][2017-04-27 13:57:32] -6.27744e+66 | 20 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
[I][2017-04-27 13:57:33] -6.27744e+66 | 20 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
[I][2017-04-27 13:57:33] -6.27744e+66 | 20 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
[I][2017-04-27 13:57:34] -6.27744e+66 | 20 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
[I][2017-04-27 13:57:34] -6.27744e+66 | 20 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
[I][2017-04-27 13:57:35] -6.27744e+66 | 20 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
[I][2017-04-27 13:57:35] -6.27744e+66 | 20 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
[I][2017-04-27 13:57:36] -6.27744e+66 | 20 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
[I][2017-04-27 13:57:37] -6.27744e+66 | 20 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
[I][2017-04-27 13:57:37] -6.27744e+66 | 20 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
[I][2017-04-27 13:57:38] -6.27744e+66 | 20 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
[I][2017-04-27 13:57:38] -6.27744e+66 | 20 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
[I][2017-04-27 13:57:39] -6.27744e+66 | 20 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
[I][2017-04-27 13:57:39] -6.27744e+66 | 20 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
[I][2017-04-27 13:57:40] -6.27744e+66 | 20 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
[I][2017-04-27 13:57:41] -6.27744e+66 | 20 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
[I][2017-04-27 13:57:41] -6.27744e+66 | 20 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
[I][2017-04-27 13:57:42] -6.27744e+66 | 20 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
[I][2017-04-27 13:57:43] -6.27744e+66 | 20 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
[I][2017-04-27 13:57:43] -6.27744e+66 | 20 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
[I][2017-04-27 13:57:44] -6.27744e+66 | 20 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
[I][2017-04-27 13:57:44] -6.27744e+66 | 20 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
[I][2017-04-27 13:58:16] -6.27744e+66 | 20 | 0 | 6.82892e-06 | 0.00077839 | 0 | 0.00216844 | 0.00584475 | 159.312 | 221.898 | 
[I][2017-04-27 13:58:41] -6.27744e+66 | 20 | 0 | -0.000547107 | -0.0313313 | 5.42132e-05 | 0.174705 | -374.879 | 59.8958 | 686.589 | 
[I][2017-04-27 13:58:42] -6.27744e+66 | 20 | 0 | -0.000545459 | 5.15292e-08 | 0.00442075 | 1.16961e-07 | 2.32243 | 1.10375 | 3.50884 | 
[I][2017-04-27 13:58:51] -6.27744e+66 | 20 | 0 | -0.000545458 | 5.1111e-08 | 0.00442076 | 1.16831e-07 | 2.31504 | 1.08931 | 3.50494 | 
[I][2017-04-27 13:58:51] -6.27744e+66 | 20 | 0 | -0.000545457 | 5.1111e-08 | 0.00442076 | 1.16831e-07 | 2.31504 | 1.08931 | 3.50494 | 
[I][2017-04-27 13:58:52] -6.27744e+66 | 20 | 0 | -0.000545457 | 5.11109e-08 | 0.00442076 | 1.16831e-07 | 2.31504 | 1.08931 | 3.50493 | 
[I][2017-04-27 13:58:53] -6.27744e+66 | 20 | 0 | -0.000545456 | 5.11109e-08 | 0.00442077 | 1.16831e-07 | 2.31504 | 1.0893 | 3.50493 | 
[I][2017-04-27 13:58:53] -6.27744e+66 | 20 | 0 | -0.000545455 | 5.11108e-08 | 0.00442077 | 1.16831e-07 | 2.31504 | 1.0893 | 3.50492 | 
[I][2017-04-27 13:58:54] -6.27744e+66 | 20 | 0 | -0.000545454 | 5.11107e-08 | 0.00442077 | 1.16831e-07 | 2.31503 | 1.0893 | 3.50492 | 
[I][2017-04-27 13:58:55] -6.27744e+66 | 20 | 0 | -0.000545453 | 5.11107e-08 | 0.00442078 | 1.1683e-07 | 2.31503 | 1.08929 | 3.50491 | 
