[I][2016-11-29 14:31:08] time, dt, H, s, e_min, e_max, ee_min, ee_max, s_min, s_max,   P=1.4
[I][2016-11-29 14:31:08] 0, 0.1, 1, 1, 0, 0, 1e+07, 0, 1e+07, 0, -1, 1, 
[I][2016-11-29 14:31:11] 6, 0.1, 7.42687, 0.996725, 0.00459516, 0.0229088, 7722.43, 0.00344311, -nan(ind), 79.7618, -1, 1, 
[I][2016-11-29 14:31:11] 6.1, 0.1, 7.49605, 0.99645, 0.00465233, 0.0232531, 7680.2, 0.00348891, -nan(ind), 80.3715, -1, 1, 
[I][2016-11-29 14:31:11] 6.2, 0.1, 7.56509, 0.996172, 0.00470919, 0.023602, 7638.5, 0.00353514, -nan(ind), 80.9829, -1, 1, 
[I][2016-11-29 14:31:11] 6.3, 0.1, 7.634, 0.995892, 0.00476571, 0.0239555, 7597.33, 0.00358172, -nan(ind), 81.5949, -1, 1, 
[I][2016-11-29 14:31:11] 6.4, 0.1, 7.70277, 0.995609, 0.00482185, 0.0243137, 7556.68, 0.00362855, -nan(ind), 82.2068, -1, 1, 
[I][2016-11-29 14:31:11] 6.5, 0.1, 7.77141, 0.995323, 0.00487758, 0.0246765, 7516.56, 0.00367556, -nan(ind), 82.8179, -1, 1, 
[I][2016-11-29 14:31:12] 6.6, 0.1, 7.8399, 0.995033, 0.00493285, 0.025044, 7476.95, 0.00372269, -nan(ind), 83.4273, -1, 1, 
[I][2016-11-29 14:31:12] 6.7, 0.1, 7.90825, 0.99474, 0.00498764, 0.0254162, 7437.88, 0.00376988, -nan(ind), 84.0347, -1, 1, 
[I][2016-11-29 14:31:12] 6.8, 0.1, 7.97645, 0.994442, 0.00504192, 0.0257932, 7399.35, 0.00381708, -nan(ind), 84.6395, -1, 1, 
[I][2016-11-29 14:31:12] 6.9, 0.1, 8.04449, 0.994141, 0.00509567, 0.0261749, 7361.38, 0.00386426, -nan(ind), 85.2412, -1, 1, 
[I][2016-11-29 14:31:12] 7, 0.1, 8.11238, 0.993835, 0.00514885, 0.0265612, 7323.97, 0.00391138, -nan(ind), 85.8395, -1, 1, 
[I][2016-11-29 14:31:12] 7.1, 0.1, 8.18011, 0.993525, 0.00520146, 0.0269523, 7287.14, 0.00395842, -nan(ind), 86.4341, -1, 1, 
[I][2016-11-29 14:31:12] 7.2, 0.1, 8.24767, 0.993209, 0.00525346, 0.0273481, 7250.89, 0.00400535, -nan(ind), 87.0247, -1, 1, 
[I][2016-11-29 14:31:12] 7.3, 0.1, 8.31507, 0.992889, 0.00530485, 0.0277486, 7215.23, 0.00405215, -nan(ind), 87.6111, -1, 1, 
[I][2016-11-29 14:31:12] 7.4, 0.1, 8.38229, 0.992563, 0.00535562, 0.0281538, 7180.18, 0.00409881, -nan(ind), 88.1931, -1, 1, 
[I][2016-11-29 14:31:12] 7.5, 0.1, 8.44935, 0.992233, 0.00540575, 0.0285636, 7145.73, 0.00414531, -nan(ind), 88.7705, -1, 1, 
[I][2016-11-29 14:31:12] 7.6, 0.1, 8.51623, 0.991896, 0.00545523, 0.0289781, 7111.9, 0.00419164, -nan(ind), 89.3432, -1, 1, 
[I][2016-11-29 14:31:12] 7.7, 0.1, 8.58294, 0.991555, 0.00550406, 0.0293972, 7078.67, 0.0042378, -nan(ind), 89.911, -1, 1, 
[I][2016-11-29 14:31:12] 7.8, 0.1, 8.64948, 0.991208, 0.00555225, 0.0298209, 7046.04, 0.00428377, -nan(ind), 90.474, -1, 1, 
[I][2016-11-29 14:31:12] 7.9, 0.1, 8.71583, 0.990855, 0.00559978, 0.0302493, 7014.02, 0.00432955, -nan(ind), 91.032, -1, 1, 
[I][2016-11-29 14:31:12] 8, 0.1, 8.78202, 0.990497, 0.00564666, 0.0306822, 6982.6, 0.00437513, -nan(ind), 91.585, -1, 1, 
[I][2016-11-29 14:31:12] 8.1, 0.1, 8.84803, 0.990133, 0.00569289, 0.0311196, 6951.77, 0.00442051, -nan(ind), 92.133, -1, 1, 
[I][2016-11-29 14:31:12] 8.2, 0.1, 8.91386, 0.989763, 0.00573848, 0.0315617, 6921.52, 0.00446569, -nan(ind), 92.676, -1, 1, 
[I][2016-11-29 14:31:12] 8.3, 0.1, 8.97953, 0.989387, 0.00578343, 0.0320082, 6891.84, 0.00451066, -nan(ind), 93.2139, -1, 1, 
[I][2016-11-29 14:31:12] 8.4, 0.1, 9.04502, 0.989006, 0.00582776, 0.0324592, 6862.72, 0.00455542, -nan(ind), 93.7468, -1, 1, 
[I][2016-11-29 14:31:12] 8.5, 0.1, 9.11035, 0.98862, 0.00587147, 0.0329148, 6834.14, 0.00459996, -nan(ind), 94.2748, -1, 1, 
[I][2016-11-29 14:31:12] 8.6, 0.1, 9.17551, 0.988227, 0.00591457, 0.0333747, 6806.1, 0.0046443, -nan(ind), 94.7978, -1, 1, 
[I][2016-11-29 14:31:12] 8.7, 0.1, 9.24051, 0.987829, 0.00595708, 0.0338391, 6778.58, 0.00468842, -nan(ind), 95.3159, -1, 1, 
[I][2016-11-29 14:31:12] 8.8, 0.1, 9.30534, 0.987425, 0.005999, 0.034308, 6751.56, 0.00473233, -nan(ind), 95.8291, -1, 1, 
[I][2016-11-29 14:31:12] 8.9, 0.1, 9.37002, 0.987016, 0.00604035, 0.0347812, 6725.03, 0.00477603, -nan(ind), 96.3376, -1, 1, 
[I][2016-11-29 14:31:12] 9, 0.1, 9.43455, 0.986602, 0.00608114, 0.0352588, 6698.99, 0.00481951, -nan(ind), 96.8415, -1, 1, 
[I][2016-11-29 14:31:12] 9.1, 0.1, 9.49892, 0.986182, 0.0061214, 0.0357407, 6673.4, 0.00486279, -nan(ind), 97.3407, -1, 1, 
[I][2016-11-29 14:31:12] 9.2, 0.1, 9.56315, 0.985756, 0.00616112, 0.036227, 6648.26, 0.00490587, -nan(ind), 97.8354, -1, 1, 
[I][2016-11-29 14:31:12] 9.3, 0.1, 9.62723, 0.985325, 0.00620033, 0.0367176, 6623.55, 0.00494874, -nan(ind), 98.3257, -1, 1, 
[I][2016-11-29 14:31:12] 9.4, 0.1, 9.69117, 0.984889, 0.00623904, 0.0372125, 6599.26, 0.00499142, -nan(ind), 98.8117, -1, 1, 
[I][2016-11-29 14:31:12] 9.5, 0.1, 9.75498, 0.984448, 0.00627727, 0.0377116, 6575.37, 0.0050339, -nan(ind), 99.2935, -1, 1, 
[I][2016-11-29 14:31:12] 9.6, 0.1, 9.81865, 0.984002, 0.00631503, 0.038215, 6551.88, 0.00507619, -nan(ind), 99.7712, -1, 1, 
[I][2016-11-29 14:31:12] 9.7, 0.1, 9.8822, 0.983551, 0.00635234, 0.0387226, 6528.76, 0.0051183, -nan(ind), 100.245, -1, 1, 
[I][2016-11-29 14:31:12] 9.8, 0.1, 9.94562, 0.983095, 0.00638921, 0.0392345, 6506, 0.00516023, -nan(ind), 100.715, -1, 1, 
[I][2016-11-29 14:31:12] 9.9, 0.1, 10.0089, 0.982633, 0.00642566, 0.0397505, 6483.59, 0.00520198, -nan(ind), 101.181, -1, 1, 
[I][2016-11-29 14:31:12] 10, 0.1, 10.0721, 0.982167, 0.0064617, 0.0402707, 6461.53, 0.00524357, -nan(ind), 101.643, -1, 1, 
[I][2016-11-29 14:31:12] 10.1, 0.101, 10.1352, 0.981697, 0.00649202, 0.0407951, 6479.15, 0.00520832, -nan(ind), 101.236, -1, 1, 
[I][2016-11-29 14:31:12] 10.201, 0.10201, 10.197, 0.981218, 0.00651707, 0.0413211, 6502.87, 0.00516181, -nan(ind), 100.7, -1, 1, 
[I][2016-11-29 14:31:12] 10.303, 0.10303, 10.2574, 0.980733, 0.00653734, 0.0418477, 6527.01, 0.00511512, -nan(ind), 100.159, -1, 1, 
[I][2016-11-29 14:31:12] 10.406, 0.10406, 10.3167, 0.980242, 0.00655327, 0.0423748, 6550.63, 0.00507001, -nan(ind), 99.6351, -1, 1, 
[I][2016-11-29 14:31:12] 10.5101, 0.105101, 10.3749, 0.979746, 0.00656528, 0.0429024, 6573.61, 0.00502661, -nan(ind), 99.1287, -1, 1, 
[I][2016-11-29 14:31:12] 10.6152, 0.106152, 10.4321, 0.979245, 0.00657374, 0.0434307, 6596, 0.00498482, -nan(ind), 98.6391, -1, 1, 
[I][2016-11-29 14:31:12] 10.7214, 0.107214, 10.4884, 0.978739, 0.00657899, 0.0439599, 6617.84, 0.00494449, -nan(ind), 98.1648, -1, 1, 
[I][2016-11-29 14:31:12] 10.8286, 0.108286, 10.5439, 0.97823, 0.00658133, 0.04449, 6639.18, 0.00490549, -nan(ind), 97.7044, -1, 1, 
[I][2016-11-29 14:31:12] 10.9369, 0.109369, 10.5987, 0.977716, 0.00658105, 0.0450213, 6660.06, 0.00486771, -nan(ind), 97.2567, -1, 1, 
[I][2016-11-29 14:31:12] 11.0462, 0.110462, 10.6528, 0.977199, 0.00657839, 0.0455537, 6680.54, 0.00483105, -nan(ind), 96.8207, -1, 1, 
[I][2016-11-29 14:31:12] 11.1567, 0.111567, 10.7064, 0.976678, 0.0065736, 0.0460873, 6700.63, 0.00479541, -nan(ind), 96.3955, -1, 1, 
[I][2016-11-29 14:31:12] 11.2683, 0.112683, 10.7594, 0.976154, 0.00656687, 0.0466224, 6720.39, 0.00476072, -nan(ind), 95.9801, -1, 1, 
[I][2016-11-29 14:31:12] 11.3809, 0.113809, 10.8119, 0.975627, 0.00655841, 0.0471589, 6739.82, 0.0047269, -nan(ind), 95.5739, -1, 1, 
[I][2016-11-29 14:31:12] 11.4947, 0.114947, 10.8639, 0.975097, 0.00654839, 0.0476969, 6758.96, 0.0046939, -nan(ind), 95.1761, -1, 1, 
[I][2016-11-29 14:31:12] 11.6097, 0.116097, 10.9156, 0.974564, 0.00653698, 0.0482365, 6777.82, 0.00466166, -nan(ind), 94.7863, -1, 1, 
[I][2016-11-29 14:31:12] 11.7258, 0.117258, 10.9669, 0.974029, 0.00652431, 0.0487777, 6796.44, 0.00463014, -nan(ind), 94.4039, -1, 1, 
[I][2016-11-29 14:31:12] 11.843, 0.11843, 11.0179, 0.973491, 0.00651053, 0.0493207, 6814.82, 0.00459928, -nan(ind), 94.0284, -1, 1, 
[I][2016-11-29 14:31:12] 11.9615, 0.119615, 11.0686, 0.97295, 0.00649575, 0.0498654, 6832.99, 0.00456905, -nan(ind), 93.6594, -1, 1, 
[I][2016-11-29 14:31:12] 12.0811, 0.120811, 11.119, 0.972407, 0.0064801, 0.050412, 6850.95, 0.00453941, -nan(ind), 93.2965, -1, 1, 
[I][2016-11-29 14:31:12] 12.2019, 0.122019, 11.1692, 0.971862, 0.00646366, 0.0509604, 6868.72, 0.00451033, -nan(ind), 92.9395, -1, 1, 
[I][2016-11-29 14:31:12] 12.3239, 0.123239, 11.2192, 0.971315, 0.00644655, 0.0515108, 6886.32, 0.00448179, -nan(ind), 92.588, -1, 1, 
[I][2016-11-29 14:31:12] 12.4472, 0.124472, 11.2689, 0.970765, 0.00642884, 0.0520632, 6903.74, 0.00445376, -nan(ind), 92.2417, -1, 1, 
[I][2016-11-29 14:31:12] 12.5716, 0.125716, 11.3185, 0.970213, 0.00641061, 0.0526176, 6921, 0.00442621, -nan(ind), 91.9005, -1, 1, 
[I][2016-11-29 14:31:12] 12.6973, 0.126973, 11.368, 0.96966, 0.00639193, 0.053174, 6938.11, 0.00439912, -nan(ind), 91.564, -1, 1, 
[I][2016-11-29 14:31:12] 12.8243, 0.128243, 11.4173, 0.969104, 0.00637288, 0.0537326, 6955.07, 0.00437248, -nan(ind), 91.2321, -1, 1, 
[I][2016-11-29 14:31:12] 12.9526, 0.129526, 11.4665, 0.968546, 0.0063535, 0.0542934, 6971.89, 0.00434627, -nan(ind), 90.9046, -1, 1, 
[I][2016-11-29 14:31:12] 13.0821, 0.130821, 11.5156, 0.967986, 0.00633385, 0.0548564, 6988.58, 0.00432047, -nan(ind), 90.5814, -1, 1, 
[I][2016-11-29 14:31:12] 13.2129, 0.132129, 11.5646, 0.967425, 0.00631398, 0.0554216, 7005.14, 0.00429506, -nan(ind), 90.2622, -1, 1, 
[I][2016-11-29 14:31:13] 13.345, 0.13345, 11.6136, 0.966861, 0.00629393, 0.0559892, 7021.57, 0.00427004, -nan(ind), 89.947, -1, 1, 
[I][2016-11-29 14:31:13] 13.4785, 0.134785, 11.6625, 0.966296, 0.00627375, 0.0565591, 7037.89, 0.00424539, -nan(ind), 89.6356, -1, 1, 
[I][2016-11-29 14:31:13] 13.6133, 0.136133, 11.7113, 0.965728, 0.00625348, 0.0571313, 7054.09, 0.0042211, -nan(ind), 89.3279, -1, 1, 
[I][2016-11-29 14:31:13] 13.7494, 0.137494, 11.7601, 0.965159, 0.00623313, 0.057706, 7070.18, 0.00419715, -nan(ind), 89.0238, -1, 1, 
[I][2016-11-29 14:31:13] 13.8869, 0.138869, 11.8088, 0.964588, 0.00621275, 0.0582831, 7086.16, 0.00417355, -nan(ind), 88.7232, -1, 1, 
[I][2016-11-29 14:31:13] 14.0258, 0.140258, 11.8575, 0.964015, 0.00619236, 0.0588627, 7102.03, 0.00415027, -nan(ind), 88.426, -1, 1, 
[I][2016-11-29 14:31:13] 14.166, 0.14166, 11.9062, 0.96344, 0.00617198, 0.0594448, 7117.79, 0.00412731, -nan(ind), 88.1321, -1, 1, 
[I][2016-11-29 14:31:13] 14.3077, 0.143077, 11.9549, 0.962864, 0.00615164, 0.0600295, 7133.46, 0.00410467, -nan(ind), 87.8414, -1, 1, 
[I][2016-11-29 14:31:13] 14.4508, 0.144508, 12.0036, 0.962285, 0.00613135, 0.0606168, 7149.02, 0.00408232, -nan(ind), 87.5539, -1, 1, 
[I][2016-11-29 14:31:13] 14.5953, 0.145953, 12.0523, 0.961704, 0.00611113, 0.0612068, 7164.49, 0.00406028, -nan(ind), 87.2695, -1, 1, 
[I][2016-11-29 14:31:13] 14.7412, 0.147412, 12.101, 0.961122, 0.006091, 0.0617994, 7179.86, 0.00403852, -nan(ind), 86.9881, -1, 1, 
[I][2016-11-29 14:31:13] 14.8886, 0.148886, 12.1498, 0.960537, 0.00607096, 0.0623948, 7195.14, 0.00401705, -nan(ind), 86.7096, -1, 1, 
[I][2016-11-29 14:31:13] 15.0375, 0.150375, 12.1985, 0.959951, 0.00605104, 0.0629929, 7210.32, 0.00399585, -nan(ind), 86.434, -1, 1, 
[I][2016-11-29 14:31:13] 15.1879, 0.151879, 12.2473, 0.959363, 0.00603124, 0.0635938, 7225.42, 0.00397492, -nan(ind), 86.1612, -1, 1, 
[I][2016-11-29 14:31:13] 15.3398, 0.153398, 12.2961, 0.958772, 0.00601157, 0.0641975, 7240.42, 0.00395426, -nan(ind), 85.8912, -1, 1, 
