[I][2017-05-13 16:37:14] dt, x, y, avg_d, avg_ds, int_d, int_ds, sigma_x, sigma_y, int_s
[I][2017-05-13 16:37:14] 1 | 26.4706 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
[I][2017-05-13 16:37:14] 2 | 26.4706 | 0 | -4.14838e-12 | 4.35735e-10 | 0 | 1.81918e-08 | 0.110597 | -0.01995 | 0.545754 | 
[I][2017-05-13 16:37:15] 3 | 26.4706 | 1.88934e-05 | -2.90896e-09 | -2.29684e-09 | 1.81918e-08 | 3.94507e-08 | 0.144693 | -0.0397097 | 1.18352 | 
[I][2017-05-13 16:37:15] 4 | 26.4706 | 6.87318e-05 | -3.82008e-09 | -1.65683e-08 | 5.76425e-08 | 1.39049e-07 | 0.295245 | -0.0527332 | 4.00211 | 
[I][2017-05-13 16:37:16] 5 | 26.4706 | 0.000559662 | -5.7738e-09 | -5.75535e-08 | 1.96691e-07 | 6.29633e-07 | 0.421126 | -0.0738953 | 4.00211 | 
[I][2017-05-13 16:37:16] 6 | 26.4705 | 0.00245391 | 7.03749e-09 | -1.12588e-07 | 8.26324e-07 | 1.57803e-06 | 0.568893 | -0.0938931 | 4.51583 | 
[I][2017-05-13 16:37:17] 7 | 26.4704 | 0.00701225 | 6.05074e-08 | -1.99715e-07 | 2.40435e-06 | 3.16977e-06 | 0.739247 | -0.113154 | 5.43266 | 
[I][2017-05-13 16:37:17] 8 | 26.4701 | 0.0161977 | 1.73156e-07 | -3.38903e-07 | 5.57413e-06 | 5.69148e-06 | 0.935454 | -0.132788 | 6.34471 | 
[I][2017-05-13 16:37:18] 9 | 26.4695 | 0.0325479 | 4.42429e-07 | -4.75834e-07 | 1.12656e-05 | 9.45451e-06 | 1.22384 | -0.153485 | 7.25801 | 
[I][2017-05-13 16:37:18] 10 | 26.4687 | 0.0594034 | 1.04993e-06 | -5.45371e-07 | 2.07201e-05 | 1.48398e-05 | 1.67322 | -0.176131 | 8.17548 | 
[I][2017-05-13 16:37:18] 11 | 26.4673 | 0.10065 | 2.34881e-06 | -3.73071e-07 | 3.55599e-05 | 2.21659e-05 | 2.37832 | -0.202882 | 9.07581 | 
[I][2017-05-13 16:37:18] 12 | 26.4654 | 0.159925 | 5.1801e-06 | 6.19474e-07 | 5.77257e-05 | 3.12481e-05 | 3.48774 | -0.238706 | 9.89852 | 
[I][2017-05-13 16:37:18] 13 | 26.4627 | 0.238105 | 1.05896e-05 | 2.80798e-06 | 8.89736e-05 | 4.12708e-05 | 5.04431 | -0.29055 | 10.5821 | 
[I][2017-05-13 16:37:18] 14 | 26.4594 | 0.330925 | 2.01758e-05 | 6.79924e-06 | 0.000130244 | 4.87963e-05 | 6.83282 | -0.364373 | 11.0345 | 
[I][2017-05-13 16:37:18] 15 | 26.456 | 0.428891 | 3.52965e-05 | 1.21008e-05 | 0.000179039 | 5.1324e-05 | 8.33811 | -0.471177 | 11.2468 | 
[I][2017-05-13 16:37:18] 16 | 26.4528 | 0.524516 | 5.63322e-05 | 1.76419e-05 | 0.000230361 | 5.13657e-05 | 9.45175 | -0.625022 | 11.3233 | 
[I][2017-05-13 16:37:19] 17 | 26.45 | 0.615366 | 8.33316e-05 | 2.31112e-05 | 0.000281725 | 5.18279e-05 | 10.2495 | -0.83122 | 11.389 | 
[I][2017-05-13 16:37:19] 18 | 26.4477 | 0.701857 | 0.000116353 | 2.85639e-05 | 0.00033355 | 5.42809e-05 | 10.7789 | -1.08697 | 11.529 | 
[I][2017-05-13 16:37:19] 19 | 26.4458 | 0.784808 | 0.000155575 | 3.41475e-05 | 0.000387828 | 5.98505e-05 | 11.0719 | -1.39644 | 11.809 | 
[I][2017-05-13 16:37:19] 20 | 26.4444 | 0.86526 | 0.00020097 | 3.96782e-05 | 0.000447676 | 6.86843e-05 | 11.1633 | -1.77252 | 12.2243 | 
[I][2017-05-13 16:37:19] 21 | 26.4434 | 0.943953 | 0.000251898 | 4.45605e-05 | 0.000516358 | 7.99016e-05 | 11.0912 | -2.21902 | 12.7087 | 
[I][2017-05-13 16:37:19] 22 | 26.4426 | 1.02121 | 0.000307377 | 4.84361e-05 | 0.000596258 | 9.27384e-05 | 10.9079 | -2.72967 | 13.2126 | 
[I][2017-05-13 16:37:19] 23 | 26.4422 | 1.09746 | 0.000366062 | 5.09784e-05 | 0.000688996 | 0.00010626 | 10.6382 | -3.28984 | 13.6951 | 
[I][2017-05-13 16:37:19] 24 | 26.4421 | 1.17285 | 0.000426537 | 5.21381e-05 | 0.000795259 | 0.000119952 | 10.3082 | -3.88338 | 14.143 | 
[I][2017-05-13 16:37:19] 25 | 26.4422 | 1.24744 | 0.000487494 | 5.20373e-05 | 0.000915216 | 0.000133568 | 9.94095 | -4.49435 | 14.555 | 
[I][2017-05-13 16:37:19] 26 | 26.4425 | 1.32126 | 0.000547834 | 5.08882e-05 | 0.00104879 | 0.000147042 | 9.55563 | -5.10856 | 14.9354 | 
[I][2017-05-13 16:37:19] 27 | 26.4429 | 1.39439 | 0.000606662 | 4.88945e-05 | 0.00119585 | 0.000160366 | 9.16647 | -5.71451 | 15.2885 | 
[I][2017-05-13 16:37:19] 28 | 26.4436 | 1.4669 | 0.000663286 | 4.62533e-05 | 0.00135623 | 0.000173555 | 8.78414 | -6.3031 | 15.6183 | 
[I][2017-05-13 16:37:19] 29 | 26.4444 | 1.5389 | 0.000717255 | 4.32077e-05 | 0.0015298 | 0.00018672 | 8.41804 | -6.86728 | 15.9303 | 
[I][2017-05-13 16:37:19] 30 | 26.4453 | 1.61041 | 0.00076823 | 3.9868e-05 | 0.00171655 | 0.000199823 | 8.07294 | -7.40297 | 16.2256 | 
[I][2017-05-13 16:37:20] 31 | 26.4464 | 1.68148 | 0.000815979 | 3.634e-05 | 0.0019164 | 0.000212813 | 7.75238 | -7.90726 | 16.5047 | 
[I][2017-05-13 16:37:20] 32 | 26.4477 | 1.75216 | 0.000860364 | 3.27214e-05 | 0.00212925 | 0.000225624 | 7.45877 | -8.37826 | 16.768 | 
[I][2017-05-13 16:37:20] 33 | 26.4492 | 1.82247 | 0.000901333 | 2.90969e-05 | 0.00235492 | 0.000238179 | 7.19361 | -8.81502 | 17.0155 | 
[I][2017-05-13 16:37:20] 34 | 26.4508 | 1.89243 | 0.000938907 | 2.55428e-05 | 0.00259314 | 0.000250411 | 6.95763 | -9.21738 | 17.2476 | 
[I][2017-05-13 16:37:20] 35 | 26.4526 | 1.96204 | 0.00102162 | 6.76967e-05 | 0.00284361 | 0.00038273 | 7.65461 | -9.45114 | 19.3219 | 
[I][2017-05-13 16:37:20] 36 | 26.4585 | 2.01915 | 0.0010031 | -2.66749e-05 | 0.00322641 | 0.000153923 | 4.98415 | -10.6207 | 15.1586 | 
[I][2017-05-13 16:37:20] 37 | 26.4567 | 2.08735 | 0.00108725 | 6.62599e-05 | 0.00338037 | 0.000455992 | 7.54045 | -10.142 | 20.2399 | 
[I][2017-05-13 16:37:20] 38 | 26.4636 | 2.15938 | 0.00107243 | -2.27404e-05 | 0.00383646 | 0.000194034 | 5.01698 | -11.1878 | 16.1376 | 
[I][2017-05-13 16:37:20] 39 | 26.4632 | 2.21576 | 0.00110032 | 1.64628e-05 | 0.00403054 | 0.000328657 | 6.28524 | -10.8901 | 18.5644 | 
[I][2017-05-13 16:37:20] 40 | 26.4667 | 2.26942 | 0.00108445 | -2.43106e-05 | 0.00435927 | 0.000203548 | 5.12859 | -11.3141 | 16.3421 | 
[I][2017-05-13 16:37:20] 41 | 26.4662 | 2.33162 | 0.00113828 | 4.009e-05 | 0.00456287 | 0.000419293 | 6.81891 | -10.9247 | 19.8055 | 
[I][2017-05-13 16:37:20] 42 | 26.4721 | 2.38828 | 0.00111937 | -2.68725e-05 | 0.00498226 | 0.000218645 | 5.07065 | -11.6791 | 16.6625 | 
[I][2017-05-13 16:37:21] 43 | 26.4719 | 2.4467 | 0.00115731 | 2.60913e-05 | 0.00520096 | 0.000394478 | 6.49605 | -11.2709 | 19.4912 | 
[I][2017-05-13 16:37:21] 44 | 26.477 | 2.49867 | 0.00113898 | -2.63298e-05 | 0.00559553 | 0.000237403 | 5.20574 | -11.8487 | 17.0333 | 
[I][2017-05-13 16:37:21] 45 | 26.4771 | 2.55689 | 0.0011796 | 2.87532e-05 | 0.00583299 | 0.000423062 | 6.60072 | -11.4559 | 19.8585 | 
[I][2017-05-13 16:37:21] 46 | 26.4828 | 2.60872 | 0.00115985 | -2.78025e-05 | 0.00625615 | 0.000253245 | 5.28592 | -12.0615 | 17.3296 | 
[I][2017-05-13 16:37:21] 47 | 26.483 | 2.66835 | 0.00120174 | 2.98538e-05 | 0.00650946 | 0.00045273 | 6.68193 | -11.671 | 20.2199 | 
[I][2017-05-13 16:37:21] 48 | 26.4893 | 2.72208 | 0.00118123 | -2.85346e-05 | 0.0069623 | 0.000272376 | 5.37669 | -12.2671 | 17.6698 | 
[I][2017-05-13 16:37:21] 49 | 26.4897 | 2.78201 | 0.00121986 | 2.69443e-05 | 0.00723475 | 0.000465779 | 6.67733 | -11.8876 | 20.3742 | 
[I][2017-05-13 16:37:21] 50 | 26.4961 | 2.83634 | 0.0011986 | -2.93333e-05 | 0.00770063 | 0.000289599 | 5.47388 | -12.4364 | 17.9609 | 
[I][2017-05-13 16:37:21] 51 | 26.4967 | 2.89741 | 0.00123789 | 2.78345e-05 | 0.00799031 | 0.000489916 | 6.74433 | -12.0591 | 20.6506 | 
[I][2017-05-13 16:37:21] 52 | 26.5035 | 2.95159 | 0.0012158 | -2.99482e-05 | 0.00848034 | 0.000306333 | 5.55766 | -12.6019 | 18.2326 | 
[I][2017-05-13 16:37:21] 53 | 26.5044 | 3.01197 | 0.00124965 | 2.31537e-05 | 0.00878675 | 0.000489363 | 6.70981 | -12.2286 | 20.6459 | 
[I][2017-05-13 16:37:21] 54 | 26.511 | 3.06523 | 0.00122771 | -2.97824e-05 | 0.00927623 | 0.000322432 | 5.6766 | -12.7071 | 18.4829 | 
[I][2017-05-13 16:37:21] 55 | 26.512 | 3.12645 | 0.00126453 | 2.63919e-05 | 0.00959874 | 0.000517116 | 6.82246 | -12.341 | 20.9515 | 
[I][2017-05-13 16:37:22] 56 | 26.5193 | 3.17874 | 0.00124201 | -3.00507e-05 | 0.010116 | 0.000338315 | 5.76167 | -12.8416 | 18.7219 | 
[I][2017-05-13 16:37:22] 57 | 26.5206 | 3.23875 | 0.00127276 | 2.10846e-05 | 0.0104544 | 0.000508476 | 6.77993 | -12.4603 | 20.8592 | 
[I][2017-05-13 16:37:22] 58 | 26.5274 | 3.29048 | 0.00125129 | -2.90697e-05 | 0.010963 | 0.00035537 | 5.89297 | -12.9106 | 18.9682 | 
[I][2017-05-13 16:37:22] 59 | 26.5289 | 3.3517 | 0.00128731 | 2.64028e-05 | 0.0113184 | 0.000550986 | 6.94562 | -12.5926 | 21.309 | 
