[I][2017-05-20 18:08:55] dt, x, y, avg_d, avg_ds, int_d, int_ds, sigma_x, sigma_y, int_s
[I][2017-05-20 18:08:55] 1 | 26.4706 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
[I][2017-05-20 18:08:55] 2 | 26.4706 | 0 | -4.14838e-12 | 4.35735e-10 | 0 | 1.81918e-08 | 0.110597 | -0.01995 | 0.545754 | 
[I][2017-05-20 18:08:55] 3 | 26.4706 | 1.88934e-05 | -2.36715e-09 | -1.80639e-09 | 1.81918e-08 | 3.94862e-08 | 0.160088 | -0.0396922 | 1.18459 | 
[I][2017-05-20 18:08:55] 4 | 26.4706 | 6.99289e-05 | -2.16827e-09 | -1.54886e-08 | 5.76781e-08 | 1.38553e-07 | 0.304091 | -0.0529712 | 4.00211 | 
[I][2017-05-20 18:08:55] 5 | 26.4706 | 0.000561833 | 3.41308e-09 | -5.06208e-08 | 1.96231e-07 | 6.31131e-07 | 0.44258 | -0.0743745 | 4.00211 | 
[I][2017-05-20 18:08:55] 6 | 26.4705 | 0.0024807 | 1.17387e-08 | -1.16749e-07 | 8.27362e-07 | 1.57814e-06 | 0.561059 | -0.0939639 | 4.51602 | 
[I][2017-05-20 18:08:55] 7 | 26.4704 | 0.00702806 | 3.57485e-08 | -2.25106e-07 | 2.4055e-06 | 3.14759e-06 | 0.706892 | -0.112924 | 5.42288 | 
[I][2017-05-20 18:08:55] 8 | 26.4701 | 0.0160736 | 1.06987e-07 | -3.75077e-07 | 5.5531e-06 | 5.66552e-06 | 0.904991 | -0.132305 | 6.33712 | 
[I][2017-05-20 18:08:55] 9 | 26.4695 | 0.0322453 | 3.14067e-07 | -5.30378e-07 | 1.12186e-05 | 9.41534e-06 | 1.19071 | -0.152548 | 7.24985 | 
[I][2017-05-20 18:08:56] 10 | 26.4687 | 0.0588425 | 8.49948e-07 | -6.06046e-07 | 2.0634e-05 | 1.47725e-05 | 1.64236 | -0.174606 | 8.16515 | 
[I][2017-05-20 18:08:56] 11 | 26.4673 | 0.0997255 | 2.08819e-06 | -4.20053e-07 | 3.54064e-05 | 2.20585e-05 | 2.35275 | -0.200745 | 9.06382 | 
[I][2017-05-20 18:08:56] 12 | 26.4654 | 0.158551 | 4.83498e-06 | 5.4787e-07 | 5.74648e-05 | 3.11245e-05 | 3.4541 | -0.235977 | 9.88796 | 
[I][2017-05-20 18:08:56] 13 | 26.4627 | 0.236304 | 1.02139e-05 | 2.78965e-06 | 8.85891e-05 | 4.11285e-05 | 5.01994 | -0.287258 | 10.5735 | 
[I][2017-05-20 18:08:56] 14 | 26.4595 | 0.328725 | 1.98506e-05 | 6.86406e-06 | 0.000129717 | 4.87051e-05 | 6.82636 | -0.360983 | 11.0304 | 
[I][2017-05-20 18:08:56] 15 | 26.456 | 0.426331 | 3.49096e-05 | 1.20622e-05 | 0.000178421 | 5.12563e-05 | 8.32127 | -0.468204 | 11.2416 | 
[I][2017-05-20 18:08:56] 16 | 26.4528 | 0.521555 | 5.53124e-05 | 1.70582e-05 | 0.000229676 | 5.12681e-05 | 9.37067 | -0.621379 | 11.3126 | 
[I][2017-05-20 18:08:56] 17 | 26.45 | 0.611929 | 8.0592e-05 | 2.1504e-05 | 0.000280942 | 5.13828e-05 | 10.0666 | -0.822581 | 11.359 | 
[I][2017-05-20 18:08:56] 18 | 26.4476 | 0.697594 | 0.000110434 | 2.55844e-05 | 0.000332322 | 5.29628e-05 | 10.5039 | -1.06715 | 11.4577 | 
[I][2017-05-20 18:08:56] 19 | 26.4456 | 0.779387 | 0.000144717 | 2.95093e-05 | 0.000385282 | 5.66383e-05 | 10.7447 | -1.35316 | 11.6493 | 
[I][2017-05-20 18:08:56] 20 | 26.444 | 0.858248 | 0.000183358 | 3.3331e-05 | 0.000441917 | 6.2571e-05 | 10.834 | -1.68415 | 11.9396 | 
[I][2017-05-20 18:08:56] 21 | 26.4426 | 0.934935 | 0.000226137 | 3.69169e-05 | 0.000504486 | 7.05341e-05 | 10.8069 | -2.06357 | 12.3055 | 
[I][2017-05-20 18:08:56] 22 | 26.4415 | 1.01001 | 0.00027262 | 4.00553e-05 | 0.000575018 | 8.00751e-05 | 10.6909 | -2.48984 | 12.7127 | 
[I][2017-05-20 18:08:56] 23 | 26.4407 | 1.08387 | 0.000322182 | 4.25595e-05 | 0.000655091 | 9.07101e-05 | 10.5062 | -2.95691 | 13.1317 | 
[I][2017-05-20 18:08:56] 24 | 26.4401 | 1.15679 | 0.000374072 | 4.4312e-05 | 0.000745802 | 0.000102048 | 10.2683 | -3.45654 | 13.5444 | 
[I][2017-05-20 18:08:56] 25 | 26.4397 | 1.22899 | 0.000427477 | 4.52662e-05 | 0.000847853 | 0.000113812 | 9.99094 | -3.97959 | 13.9416 | 
[I][2017-05-20 18:08:56] 26 | 26.4394 | 1.30061 | 0.000481584 | 4.54302e-05 | 0.000961669 | 0.000125814 | 9.68586 | -4.51692 | 14.3195 | 
[I][2017-05-20 18:08:56] 27 | 26.4394 | 1.37175 | 0.00053561 | 4.48426e-05 | 0.00108749 | 0.00013792 | 9.36317 | -5.06004 | 14.6766 | 
[I][2017-05-20 18:08:56] 28 | 26.4395 | 1.44248 | 0.000588797 | 4.35391e-05 | 0.00122542 | 0.000149956 | 9.03065 | -5.60104 | 15.0111 | 
[I][2017-05-20 18:08:56] 29 | 26.4398 | 1.51281 | 0.000640542 | 4.16739e-05 | 0.0013754 | 0.000161939 | 8.69793 | -6.13156 | 15.3262 | 
[I][2017-05-20 18:08:56] 30 | 26.4402 | 1.58277 | 0.000690354 | 3.93574e-05 | 0.00153735 | 0.000173843 | 8.37194 | -6.64584 | 15.6233 | 
[I][2017-05-20 18:08:56] 31 | 26.4408 | 1.65239 | 0.000737848 | 3.66969e-05 | 0.00171122 | 0.000185641 | 8.05827 | -7.13925 | 15.9039 | 
[I][2017-05-20 18:08:56] 32 | 26.4416 | 1.72168 | 0.000782742 | 3.37952e-05 | 0.00189689 | 0.000197303 | 7.76135 | -7.60824 | 16.169 | 
[I][2017-05-20 18:08:56] 33 | 26.4425 | 1.79067 | 0.000824849 | 3.07477e-05 | 0.00209423 | 0.000208798 | 7.48455 | -8.05032 | 16.4192 | 
[I][2017-05-20 18:08:56] 34 | 26.4436 | 1.85935 | 0.00086407 | 2.76408e-05 | 0.00230307 | 0.000220093 | 7.23027 | -8.46394 | 16.6555 | 
[I][2017-05-20 18:08:56] 35 | 26.4448 | 1.92775 | 0.000900381 | 2.45495e-05 | 0.00252321 | 0.000231156 | 7 | -8.84839 | 16.8784 | 
[I][2017-05-20 18:08:56] 36 | 26.4461 | 1.99586 | 0.000933822 | 2.15371e-05 | 0.00275442 | 0.00024196 | 6.79446 | -9.20365 | 17.0885 | 
[I][2017-05-20 18:08:56] 37 | 26.4476 | 2.0637 | 0.000964485 | 1.86546e-05 | 0.00299643 | 0.000252483 | 6.61367 | -9.53033 | 17.2866 | 
[I][2017-05-20 18:08:56] 38 | 26.4492 | 2.13127 | 0.000975637 | 2.56389e-06 | 0.00324898 | 0.000205711 | 5.95086 | -9.86494 | 16.3867 | 
[I][2017-05-20 18:08:56] 39 | 26.4502 | 2.17884 | 0.000987885 | 3.38267e-06 | 0.00345473 | 0.000215799 | 6.00968 | -9.96846 | 16.5968 | 
[I][2017-05-20 18:08:56] 40 | 26.4512 | 2.22785 | 0.00100085 | 3.85037e-06 | 0.00367058 | 0.00022566 | 6.04678 | -10.0834 | 16.7955 | 
[I][2017-05-20 18:08:56] 41 | 26.4524 | 2.27807 | 0.00101426 | 4.06283e-06 | 0.0038963 | 0.000235387 | 6.06845 | -10.2053 | 16.9855 | 
[I][2017-05-20 18:08:56] 42 | 26.4537 | 2.32928 | 0.00102786 | 4.06354e-06 | 0.00413174 | 0.000244979 | 6.07873 | -10.3315 | 17.1672 | 
[I][2017-05-20 18:08:56] 43 | 26.4552 | 2.38134 | 0.00104147 | 3.89411e-06 | 0.00437678 | 0.000254421 | 6.08093 | -10.4598 | 17.3412 | 
[I][2017-05-20 18:08:56] 44 | 26.4567 | 2.43411 | 0.00105493 | 3.59318e-06 | 0.00463127 | 0.000263701 | 6.07777 | -10.5883 | 17.5077 | 
[I][2017-05-20 18:08:56] 45 | 26.4584 | 2.48746 | 0.00106813 | 3.19545e-06 | 0.00489504 | 0.00027281 | 6.07147 | -10.7154 | 17.6671 | 
[I][2017-05-20 18:08:56] 46 | 26.4602 | 2.54131 | 0.00108096 | 2.73131e-06 | 0.00516793 | 0.000281742 | 6.06375 | -10.8399 | 17.8197 | 
[I][2017-05-20 18:08:56] 47 | 26.4622 | 2.59557 | 0.00109337 | 2.22641e-06 | 0.00544975 | 0.000290496 | 6.05597 | -10.9609 | 17.9659 | 
[I][2017-05-20 18:08:56] 48 | 26.4642 | 2.65018 | 0.00110532 | 1.70198e-06 | 0.00574032 | 0.000299073 | 6.04909 | -11.0778 | 18.106 | 
[I][2017-05-20 18:08:56] 49 | 26.4664 | 2.70507 | 0.00111678 | 1.17509e-06 | 0.00603948 | 0.000307476 | 6.04382 | -11.1901 | 18.2405 | 
[I][2017-05-20 18:08:56] 50 | 26.4687 | 2.7602 | 0.00112775 | 6.58872e-07 | 0.00634705 | 0.000315711 | 6.04061 | -11.2978 | 18.3698 | 
[I][2017-05-20 18:08:56] 51 | 26.4711 | 2.81553 | 0.00113822 | 1.63205e-07 | 0.00666285 | 0.000323786 | 6.03975 | -11.4005 | 18.4942 | 
[I][2017-05-20 18:08:56] 52 | 26.4736 | 2.87101 | 0.00114822 | -3.04906e-07 | 0.00698674 | 0.00033171 | 6.04134 | -11.4985 | 18.6141 | 
[I][2017-05-20 18:08:57] 53 | 26.4762 | 2.92663 | 0.00115776 | -7.41409e-07 | 0.00731855 | 0.000339491 | 6.04537 | -11.5918 | 18.7299 | 
[I][2017-05-20 18:08:57] 54 | 26.479 | 2.98236 | 0.00116685 | -1.14867e-06 | 0.00765814 | 0.000347138 | 6.05159 | -11.6806 | 18.8417 | 
[I][2017-05-20 18:08:57] 55 | 26.4818 | 3.03816 | 0.00117553 | -1.52017e-06 | 0.00800539 | 0.000354663 | 6.0601 | -11.765 | 18.95 | 
[I][2017-05-20 18:08:57] 56 | 26.4848 | 3.09403 | 0.00118381 | -1.85442e-06 | 0.00836016 | 0.000362076 | 6.07081 | -11.8453 | 19.0551 | 
[I][2017-05-20 18:08:57] 57 | 26.4879 | 3.14994 | 0.00119173 | -2.1517e-06 | 0.00872235 | 0.00036939 | 6.08348 | -11.9218 | 19.1572 | 
[I][2017-05-20 18:08:57] 58 | 26.4911 | 3.20588 | 0.00122121 | 1.51704e-05 | 0.00909185 | 0.000470245 | 6.52657 | -11.9782 | 20.4176 | 
[I][2017-05-20 18:08:57] 59 | 26.4962 | 3.28761 | 0.00122166 | -8.91251e-06 | 0.00956226 | 0.00038098 | 5.91398 | -12.2899 | 19.3179 | 
[I][2017-05-20 18:08:57] 60 | 26.4995 | 3.34142 | 0.00122363 | -7.32805e-06 | 0.00994336 | 0.000387855 | 5.99913 | -12.288 | 19.4101 | 
[I][2017-05-20 18:08:57] 61 | 26.5028 | 3.39559 | 0.00122671 | -6.18284e-06 | 0.0103313 | 0.000394777 | 6.06643 | -12.3014 | 19.5019 | 
[I][2017-05-20 18:08:57] 62 | 26.5063 | 3.45005 | 0.00123055 | -5.36031e-06 | 0.0107262 | 0.000401726 | 6.12056 | -12.3258 | 19.5928 | 
[I][2017-05-20 18:08:57] 63 | 26.5099 | 3.50471 | 0.00123488 | -4.81977e-06 | 0.0111281 | 0.000409647 | 6.16866 | -12.3665 | 19.6949 | 
[I][2017-05-20 18:08:57] 64 | 26.5137 | 3.55964 | 0.00123951 | -4.42958e-06 | 0.0115378 | 0.000416634 | 6.20669 | -12.4032 | 19.7839 | 
[I][2017-05-20 18:08:57] 65 | 26.5175 | 3.61467 | 0.00124429 | -4.22786e-06 | 0.0119546 | 0.00042364 | 6.23938 | -12.4434 | 19.8721 | 
[I][2017-05-20 18:08:57] 66 | 26.5214 | 3.66978 | 0.00124912 | -4.09761e-06 | 0.0123784 | 0.000430635 | 6.26896 | -12.4851 | 19.959 | 
[I][2017-05-20 18:08:57] 67 | 26.5255 | 3.72495 | 0.00125393 | -4.02874e-06 | 0.0128091 | 0.000437602 | 6.29574 | -12.5281 | 20.0446 | 
[I][2017-05-20 18:08:57] 68 | 26.5296 | 3.78014 | 0.00125869 | -3.99051e-06 | 0.0132468 | 0.000444533 | 6.32079 | -12.5712 | 20.1287 | 
[I][2017-05-20 18:08:57] 69 | 26.5339 | 3.83536 | 0.00126338 | -3.96311e-06 | 0.0136915 | 0.000451437 | 6.34489 | -12.6136 | 20.2115 | 
[I][2017-05-20 18:08:57] 70 | 26.5382 | 3.89059 | 0.00126799 | -3.94514e-06 | 0.0141431 | 0.00045832 | 6.36828 | -12.6553 | 20.2931 | 
[I][2017-05-20 18:08:57] 71 | 26.5426 | 3.94582 | 0.00127252 | -3.90698e-06 | 0.0146015 | 0.000465179 | 6.39079 | -12.6969 | 20.3736 | 
[I][2017-05-20 18:08:57] 72 | 26.5472 | 4.00105 | 0.001277 | -3.84431e-06 | 0.0150668 | 0.000472013 | 6.41313 | -12.7376 | 20.4528 | 
[I][2017-05-20 18:08:57] 73 | 26.5518 | 4.05626 | 0.00128142 | -3.78606e-06 | 0.015539 | 0.000478843 | 6.43485 | -12.7773 | 20.5312 | 
[I][2017-05-20 18:08:57] 74 | 26.5565 | 4.11146 | 0.00128578 | -3.72323e-06 | 0.0160179 | 0.000485663 | 6.45555 | -12.8169 | 20.6086 | 
[I][2017-05-20 18:08:57] 75 | 26.5613 | 4.16664 | 0.00129012 | -3.62004e-06 | 0.0165037 | 0.000492429 | 6.47576 | -12.8558 | 20.6847 | 
[I][2017-05-20 18:08:57] 76 | 26.5663 | 4.2218 | 0.00129443 | -3.5242e-06 | 0.0169963 | 0.000499196 | 6.49513 | -12.8939 | 20.7599 | 
[I][2017-05-20 18:08:57] 77 | 26.5713 | 4.27693 | 0.0012987 | -3.43538e-06 | 0.0174956 | 0.000505977 | 6.51378 | -12.9312 | 20.8346 | 
[I][2017-05-20 18:08:57] 78 | 26.5764 | 4.33203 | 0.00130294 | -3.35359e-06 | 0.0180017 | 0.000512771 | 6.53181 | -12.9678 | 20.9086 | 
[I][2017-05-20 18:08:57] 79 | 26.5815 | 4.3871 | 0.00130714 | -3.27697e-06 | 0.0185146 | 0.000519585 | 6.54923 | -13.0036 | 20.9822 | 
[I][2017-05-20 18:08:57] 80 | 26.5868 | 4.44215 | 0.0013113 | -3.20712e-06 | 0.0190343 | 0.000526421 | 6.56597 | -13.0388 | 21.0552 | 
[I][2017-05-20 18:08:57] 81 | 26.5922 | 4.49716 | 0.00131541 | -3.14228e-06 | 0.0195609 | 0.000533278 | 6.58208 | -13.0733 | 21.1278 | 
[I][2017-05-20 18:08:57] 82 | 26.5977 | 4.55214 | 0.00131948 | -3.08086e-06 | 0.0200943 | 0.000540157 | 6.59763 | -13.1071 | 21.1999 | 
[I][2017-05-20 18:08:57] 83 | 26.6032 | 4.6071 | 0.0013235 | -3.02335e-06 | 0.0206346 | 0.000547056 | 6.61265 | -13.1402 | 21.2715 | 
[I][2017-05-20 18:08:57] 84 | 26.6089 | 4.66202 | 0.00132747 | -2.96817e-06 | 0.0211818 | 0.000553978 | 6.62715 | -13.1726 | 21.3427 | 
[I][2017-05-20 18:08:57] 85 | 26.6146 | 4.71691 | 0.0013314 | -2.9139e-06 | 0.0217359 | 0.000560922 | 6.64116 | -13.2042 | 21.4134 | 
[I][2017-05-20 18:08:57] 86 | 26.6204 | 4.77177 | 0.00133527 | -2.85986e-06 | 0.0222969 | 0.000567888 | 6.65472 | -13.235 | 21.4837 | 
[I][2017-05-20 18:08:57] 87 | 26.6263 | 4.82659 | 0.0013391 | -2.80559e-06 | 0.0228649 | 0.000574876 | 6.66785 | -13.2652 | 21.5536 | 
[I][2017-05-20 18:08:57] 88 | 26.6323 | 4.88139 | 0.00134289 | -2.75053e-06 | 0.0234399 | 0.000581891 | 6.68055 | -13.2945 | 21.6232 | 
[I][2017-05-20 18:08:57] 89 | 26.6384 | 4.93617 | 0.00134663 | -2.69661e-06 | 0.0240219 | 0.000588928 | 6.6928 | -13.3232 | 21.6923 | 
[I][2017-05-20 18:08:57] 90 | 26.6446 | 4.99091 | 0.00135033 | -2.6419e-06 | 0.024611 | 0.000595989 | 6.70463 | -13.3511 | 21.761 | 
[I][2017-05-20 18:08:57] 91 | 26.6509 | 5.04562 | 0.00135399 | -2.58627e-06 | 0.0252071 | 0.000603075 | 6.71603 | -13.3783 | 21.8294 | 
[I][2017-05-20 18:08:57] 92 | 26.6572 | 5.10031 | 0.00135761 | -2.52979e-06 | 0.0258103 | 0.000610187 | 6.727 | -13.4048 | 21.8975 | 
[I][2017-05-20 18:08:58] 93 | 26.6637 | 5.15498 | 0.0013612 | -2.4724e-06 | 0.0264206 | 0.000617326 | 6.73754 | -13.4306 | 21.9652 | 
[I][2017-05-20 18:08:58] 94 | 26.6702 | 5.20962 | 0.00136476 | -2.41575e-06 | 0.027038 | 0.000624494 | 6.74763 | -13.4558 | 22.0326 | 
[I][2017-05-20 18:08:58] 95 | 26.6768 | 5.26424 | 0.00136829 | -2.3595e-06 | 0.0276626 | 0.000631687 | 6.75725 | -13.4803 | 22.0996 | 
[I][2017-05-20 18:08:58] 96 | 26.6835 | 5.31883 | 0.00137179 | -2.30323e-06 | 0.0282945 | 0.000638907 | 6.7664 | -13.5042 | 22.1663 | 
[I][2017-05-20 18:08:58] 97 | 26.6904 | 5.37341 | 0.00137526 | -2.24661e-06 | 0.0289335 | 0.000646155 | 6.77509 | -13.5275 | 22.2328 | 
[I][2017-05-20 18:08:58] 98 | 26.6972 | 5.42797 | 0.00137871 | -2.19006e-06 | 0.0295797 | 0.000653434 | 6.78329 | -13.5502 | 22.299 | 
[I][2017-05-20 18:08:58] 99 | 26.7042 | 5.48251 | 0.00138213 | -2.13356e-06 | 0.0302333 | 0.000660745 | 6.791 | -13.5723 | 22.3649 | 
[I][2017-05-20 18:08:58] 100 | 26.7113 | 5.53703 | 0.00138554 | -2.07668e-06 | 0.0308941 | 0.000668089 | 6.79821 | -13.5938 | 22.4305 | 
[I][2017-05-20 18:08:58] 101 | 26.7185 | 5.59154 | 0.00138893 | -2.02083e-06 | 0.0315624 | 0.000675468 | 6.80491 | -13.6148 | 22.496 | 
[I][2017-05-20 18:08:58] 101.5 | 26.7257 | 5.64604 | 0.00138988 | -3.52182e-06 | 0.0322379 | 0.000669108 | 6.66482 | -13.5897 | 22.4397 | 
[I][2017-05-20 18:08:58] 102 | 26.7294 | 5.67278 | 0.00138945 | -6.08295e-06 | 0.0325725 | 0.000660939 | 6.579 | -13.5992 | 22.3668 | 
[I][2017-05-20 18:08:58] 102.5 | 26.733 | 5.69887 | 0.00138798 | -7.96529e-06 | 0.0329031 | 0.000653001 | 6.50873 | -13.5948 | 22.2954 | 
[I][2017-05-20 18:08:58] 103 | 26.7365 | 5.72437 | 0.00138573 | -9.33811e-06 | 0.0332296 | 0.00064529 | 6.45033 | -13.58 | 22.2253 | 
[I][2017-05-20 18:08:58] 103.5 | 26.7399 | 5.74933 | 0.00138292 | -1.03256e-05 | 0.0335523 | 0.000637801 | 6.4011 | -13.5575 | 22.1567 | 
[I][2017-05-20 18:08:58] 104 | 26.7433 | 5.77379 | 0.00137968 | -1.10211e-05 | 0.0338713 | 0.000630531 | 6.35896 | -13.5291 | 22.0895 | 
[I][2017-05-20 18:08:58] 104.5 | 26.7467 | 5.79779 | 0.00137614 | -1.14951e-05 | 0.0341866 | 0.000623473 | 6.32234 | -13.4965 | 22.0238 | 
[I][2017-05-20 18:08:58] 105 | 26.75 | 5.82134 | 0.00137238 | -1.18011e-05 | 0.0344984 | 0.000616622 | 6.29004 | -13.4608 | 21.9594 | 
[I][2017-05-20 18:08:58] 105.5 | 26.7533 | 5.84449 | 0.00136848 | -1.19797e-05 | 0.0348067 | 0.000609971 | 6.26113 | -13.4228 | 21.8964 | 
