[I][2017-05-13 16:38:06] dt, cm_x, cm_y, avg_d, avg_ds, mju, smo_d, smo_ds, int_d, int_ds, sf_a, sf_b, sf_c
[I][2017-05-13 16:38:14] 38 | 17.4163 | 32.8665 | -0.00200939 | 4.0025e-06 | 876966 | -0.00180583 | 4.43967e-06 | 0.341838 | 1.76958e-06 | 3.36512e-06 | 2.92251e-06 | 5.71987e-06 | 
[I][2017-05-13 16:38:14] 39 | 17.4164 | 32.7883 | -0.00199734 | 1.16266e-05 | 1.42497e+06 | -0.00179353 | 1.20497e-05 | 0.34184 | 9.36186e-07 | 1.12039e-05 | 1.17397e-05 | 1.19362e-05 | 
[I][2017-05-13 16:38:14] 40 | 17.4166 | 32.7135 | -0.00198111 | 1.60161e-05 | 384342 | -0.00177799 | 1.62271e-05 | 0.341841 | 5.43632e-06 | 2.10403e-05 | 1.37646e-05 | 1.32435e-05 | 
[I][2017-05-13 16:38:14] 41 | 17.4168 | 32.642 | -0.00197224 | 8.56546e-06 | 2.1638e+06 | -0.00176907 | 8.87651e-06 | 0.341846 | 6.16525e-07 | 8.58934e-06 | 8.61866e-06 | 8.48839e-06 | 
[I][2017-05-13 16:38:14] 42 | 17.417 | 32.5734 | -0.00196127 | 1.08807e-05 | 498743 | -0.0017584 | 1.09614e-05 | 0.341847 | 3.81371e-06 | 8.90061e-06 | 1.46754e-05 | 9.06602e-06 | 
[I][2017-05-13 16:38:14] 43 | 17.4171 | 32.5077 | -0.00195353 | 7.30074e-06 | 534308 | -0.00175091 | 7.74759e-06 | 0.341851 | 3.47254e-06 | 5.56811e-06 | 1.07543e-05 | 5.57983e-06 | 
[I][2017-05-13 16:38:14] 44 | 17.4172 | 32.4448 | -0.00194907 | 3.72674e-06 | 1.20284e+06 | -0.00174634 | 4.45742e-06 | 0.341854 | 1.15125e-06 | 2.68794e-06 | 4.64379e-06 | 3.84848e-06 | 
[I][2017-05-13 16:38:14] 45 | 17.4173 | 32.3844 | -0.00194683 | 2.23344e-06 | 2.25848e+06 | -0.0017439 | 2.23746e-06 | 0.341855 | 5.9068e-07 | 1.85721e-06 | 2.48875e-06 | 2.35436e-06 | 
[I][2017-05-13 16:38:15] 46 | 17.4173 | 32.3264 | -0.00194587 | 9.72742e-07 | 9.34953e+06 | -0.00174292 | 9.57049e-07 | 0.341856 | 1.42685e-07 | 9.06331e-07 | 9.20681e-07 | 1.09121e-06 | 
[I][2017-05-13 16:38:15] 47 | 17.4173 | 32.2708 | -0.001945 | 8.7498e-07 | 1e+07 | -0.00174206 | 8.71378e-07 | 0.341856 | 2.40489e-08 | 8.50964e-07 | 8.8765e-07 | 8.86327e-07 | 
[I][2017-05-13 16:38:15] 48 | 17.4174 | 32.2175 | -0.00194413 | 8.73329e-07 | 1e+07 | -0.00174119 | 8.71176e-07 | 0.341856 | 2.49621e-08 | 8.48516e-07 | 8.85547e-07 | 8.85925e-07 | 
[I][2017-05-13 16:38:15] 49 | 17.4174 | 32.1671 | -0.00194325 | 8.91576e-07 | 1e+07 | -0.00174031 | 8.79594e-07 | 0.341856 | 3.91332e-08 | 8.63616e-07 | 9.03663e-07 | 9.07449e-07 | 
[I][2017-05-13 16:38:15] 50 | 17.4174 | 32.1187 | -0.0019421 | 1.12263e-06 | 8.98281e+06 | -0.00173914 | 1.15151e-06 | 0.341856 | 1.4851e-07 | 9.74885e-07 | 1.19418e-06 | 1.19884e-06 | 
[I][2017-05-13 16:38:15] 51 | 17.4174 | 32.0725 | -0.00194064 | 1.51907e-06 | 7.02107e+06 | -0.00173762 | 1.45673e-06 | 0.341856 | 1.90005e-07 | 1.46342e-06 | 1.48685e-06 | 1.60693e-06 | 
[I][2017-05-13 16:38:15] 52 | 17.4174 | 32.0285 | -0.00193927 | 1.28182e-06 | 2.8538e+06 | -0.00173601 | 1.3783e-06 | 0.341856 | 4.67459e-07 | 1.013e-06 | 1.12579e-06 | 1.70667e-06 | 
[I][2017-05-13 16:38:15] 53 | 17.4175 | 31.9867 | -0.00191969 | 1.86055e-05 | 266837 | -0.00171686 | 1.95742e-05 | 0.341857 | 8.93128e-06 | 1.43037e-05 | 2.75201e-05 | 1.39927e-05 | 
[I][2017-05-13 16:38:15] 54 | 17.4177 | 31.947 | -0.00191342 | 7.79573e-06 | 431936 | -0.00171134 | 6.27195e-06 | 0.341866 | 4.63793e-06 | 9.47892e-06 | 1.06758e-05 | 3.2325e-06 | 
[I][2017-05-13 16:38:15] 55 | 17.4178 | 31.9089 | -0.00189282 | 2.17377e-05 | 239794 | -0.00169168 | 2.06021e-05 | 0.34187 | 1.03289e-05 | 1.8366e-05 | 3.15943e-05 | 1.52528e-05 | 
[I][2017-05-13 16:38:15] 56 | 17.418 | 31.8729 | -0.00186604 | 2.743e-05 | 245121 | -0.00166596 | 2.67795e-05 | 0.341881 | 1.00247e-05 | 2.34344e-05 | 3.73813e-05 | 2.14742e-05 | 
[I][2017-05-13 16:38:15] 57 | 17.4184 | 31.8388 | -0.00185306 | 1.24945e-05 | 933175 | -0.00165325 | 1.29791e-05 | 0.341891 | 1.62616e-06 | 1.31534e-05 | 1.21746e-05 | 1.21555e-05 | 
[I][2017-05-13 16:38:15] 58 | 17.4186 | 31.806 | -0.00183848 | 1.47984e-05 | 299058 | -0.00163924 | 1.45791e-05 | 0.341892 | 7.64809e-06 | 1.16347e-05 | 2.23922e-05 | 1.03683e-05 | 
[I][2017-05-13 16:38:15] 59 | 17.4188 | 31.7749 | -0.00181492 | 2.06165e-05 | 451067 | -0.00161545 | 2.35558e-05 | 0.3419 | 4.37236e-06 | 2.20895e-05 | 1.76119e-05 | 2.21481e-05 | 
[I][2017-05-13 16:38:16] 60 | 17.4192 | 31.7453 | -0.001802 | 1.22055e-05 | 741212 | -0.00160226 | 1.29207e-05 | 0.341904 | 2.22456e-06 | 1.35211e-05 | 1.01563e-05 | 1.29391e-05 | 
[I][2017-05-13 16:38:16] 61 | 17.4194 | 31.7171 | -0.00179003 | 1.11321e-05 | 590042 | -0.00159085 | 1.19737e-05 | 0.341907 | 3.03403e-06 | 1.30594e-05 | 1.10971e-05 | 9.2398e-06 | 
[I][2017-05-13 16:38:16] 62 | 17.4196 | 31.6903 | -0.00176761 | 2.22601e-05 | 355520 | -0.0015698 | 2.24198e-05 | 0.34191 | 6.04457e-06 | 2.30181e-05 | 2.55725e-05 | 1.81898e-05 | 
[I][2017-05-13 16:38:16] 63 | 17.4199 | 31.665 | -0.00175065 | 1.77016e-05 | 365421 | -0.00155413 | 1.69609e-05 | 0.341916 | 5.82284e-06 | 1.86298e-05 | 2.164e-05 | 1.28348e-05 | 
[I][2017-05-13 16:38:16] 64 | 17.4201 | 31.6408 | -0.00174415 | 6.17917e-06 | 1.43325e+06 | -0.00154734 | 6.49486e-06 | 0.341922 | 9.30776e-07 | 5.49859e-06 | 5.99152e-06 | 7.0474e-06 | 
[I][2017-05-13 16:38:16] 65 | 17.4202 | 31.6178 | -0.0017277 | 1.63566e-05 | 329411 | -0.00153116 | 1.6455e-05 | 0.341922 | 6.70555e-06 | 1.23092e-05 | 2.29026e-05 | 1.3858e-05 | 
[I][2017-05-13 16:38:16] 66 | 17.4205 | 31.5961 | -0.00171669 | 1.04704e-05 | 873263 | -0.00152048 | 1.10053e-05 | 0.341929 | 1.7798e-06 | 1.05561e-05 | 1.02554e-05 | 1.05995e-05 | 
[I][2017-05-13 16:38:16] 67 | 17.4207 | 31.5754 | -0.00170408 | 1.20469e-05 | 699852 | -0.001508 | 1.26189e-05 | 0.341931 | 2.40531e-06 | 1.38153e-05 | 9.86169e-06 | 1.24638e-05 | 
[I][2017-05-13 16:38:16] 68 | 17.4209 | 31.5558 | -0.00168802 | 1.47396e-05 | 635926 | -0.00149188 | 1.60599e-05 | 0.341933 | 2.74012e-06 | 1.5335e-05 | 1.2812e-05 | 1.60717e-05 | 
[I][2017-05-13 16:38:16] 69 | 17.4212 | 31.5373 | -0.00168122 | 5.86649e-06 | 641121 | -0.00148457 | 6.79897e-06 | 0.341936 | 2.70996e-06 | 4.42836e-06 | 4.59676e-06 | 8.57437e-06 | 
[I][2017-05-13 16:38:16] 70 | 17.4213 | 31.5195 | -0.00167239 | 8.45325e-06 | 905862 | -0.00147551 | 8.82581e-06 | 0.341939 | 1.69323e-06 | 6.85901e-06 | 8.75907e-06 | 9.74166e-06 | 
[I][2017-05-13 16:38:16] 71 | 17.4215 | 31.5027 | -0.00164983 | 2.53435e-05 | 206793 | -0.00145469 | 2.25595e-05 | 0.34194 | 1.2634e-05 | 2.30245e-05 | 3.72584e-05 | 1.57475e-05 | 
[I][2017-05-13 16:38:16] 72 | 17.4218 | 31.4871 | -0.00163684 | 1.2669e-05 | 510344 | -0.00144069 | 1.29918e-05 | 0.341953 | 3.69625e-06 | 1.29667e-05 | 9.50405e-06 | 1.55363e-05 | 
[I][2017-05-13 16:38:16] 73 | 17.422 | 31.4722 | -0.0016223 | 1.40492e-05 | 1.02063e+06 | -0.0014258 | 1.45439e-05 | 0.341957 | 1.43957e-06 | 1.28299e-05 | 1.40847e-05 | 1.52331e-05 | 
[I][2017-05-13 16:38:17] 74 | 17.4223 | 31.4581 | -0.00161452 | 7.67369e-06 | 1.26255e+06 | -0.00141783 | 7.77568e-06 | 0.341958 | 1.07781e-06 | 6.89414e-06 | 7.74184e-06 | 8.38508e-06 | 
[I][2017-05-13 16:38:17] 75 | 17.4224 | 31.4448 | -0.00160293 | 1.03655e-05 | 521043 | -0.00140526 | 1.15924e-05 | 0.341959 | 3.59337e-06 | 8.58317e-06 | 8.5822e-06 | 1.39313e-05 | 
[I][2017-05-13 16:38:17] 76 | 17.4227 | 31.4324 | -0.00159401 | 7.78665e-06 | 599629 | -0.00139565 | 8.91246e-06 | 0.341963 | 2.96822e-06 | 6.28821e-06 | 6.33479e-06 | 1.07369e-05 | 
[I][2017-05-13 16:38:17] 77 | 17.4229 | 31.4206 | -0.00158264 | 1.02813e-05 | 798883 | -0.00138393 | 1.13731e-05 | 0.341966 | 2.00896e-06 | 8.54852e-06 | 1.03357e-05 | 1.19597e-05 | 
[I][2017-05-13 16:38:17] 78 | 17.4231 | 31.4096 | -0.00157311 | 8.79705e-06 | 1.15623e+06 | -0.00137407 | 9.53356e-06 | 0.341968 | 1.21484e-06 | 7.65419e-06 | 9.1959e-06 | 9.54107e-06 | 
[I][2017-05-13 16:38:17] 79 | 17.4232 | 31.3994 | -0.00156198 | 9.95983e-06 | 591916 | -0.00136254 | 1.11266e-05 | 0.341969 | 3.02097e-06 | 8.94707e-06 | 8.034e-06 | 1.28984e-05 | 
[I][2017-05-13 16:38:17] 80 | 17.4235 | 31.3897 | -0.00155129 | 8.6858e-06 | 448636 | -0.00135081 | 1.06928e-05 | 0.341972 | 4.40463e-06 | 5.9703e-06 | 7.07614e-06 | 1.3011e-05 | 
[I][2017-05-13 16:38:17] 81 | 17.4237 | 31.3807 | -0.00154102 | 1.01115e-05 | 953465 | -0.00134049 | 1.02644e-05 | 0.341977 | 1.57926e-06 | 9.3787e-06 | 9.50927e-06 | 1.14464e-05 | 
[I][2017-05-13 16:38:17] 82 | 17.4239 | 31.3723 | -0.00152867 | 1.45124e-05 | 315586 | -0.00132845 | 1.23541e-05 | 0.341978 | 7.10835e-06 | 1.26497e-05 | 1.89231e-05 | 1.19643e-05 | 
[I][2017-05-13 16:38:17] 83 | 17.4241 | 31.3646 | -0.00151523 | 1.41465e-05 | 653279 | -0.00131512 | 1.34382e-05 | 0.341985 | 2.64157e-06 | 1.62339e-05 | 1.22087e-05 | 1.3997e-05 | 
[I][2017-05-13 16:38:17] 84 | 17.4243 | 31.3576 | -0.00150035 | 1.69395e-05 | 349970 | -0.00130087 | 1.48853e-05 | 0.341988 | 6.17537e-06 | 1.40977e-05 | 2.24864e-05 | 1.42345e-05 | 
[I][2017-05-13 16:38:18] 85 | 17.4246 | 31.3512 | -0.00148818 | 1.5107e-05 | 283554 | -0.00128934 | 1.21706e-05 | 0.341994 | 8.22259e-06 | 1.29682e-05 | 2.09294e-05 | 1.14236e-05 | 
[I][2017-05-13 16:38:18] 86 | 17.4248 | 31.3453 | -0.00147862 | 1.00089e-05 | 523835 | -0.0012798 | 9.55894e-06 | 0.342002 | 3.56734e-06 | 7.91096e-06 | 1.23136e-05 | 9.80217e-06 | 
[I][2017-05-13 16:38:18] 87 | 17.425 | 31.34 | -0.00146693 | 1.16712e-05 | 624169 | -0.00126783 | 1.16825e-05 | 0.342006 | 2.81058e-06 | 1.05083e-05 | 1.03496e-05 | 1.41557e-05 | 
[I][2017-05-13 16:38:18] 88 | 17.4252 | 31.3352 | -0.00145526 | 1.16638e-05 | 805778 | -0.00125581 | 1.16698e-05 | 0.342009 | 1.98561e-06 | 9.98555e-06 | 1.15923e-05 | 1.34135e-05 | 
[I][2017-05-13 16:38:18] 89 | 17.4254 | 31.331 | -0.00144342 | 1.44402e-05 | 297634 | -0.00124447 | 1.18434e-05 | 0.342011 | 7.69792e-06 | 1.20188e-05 | 1.95958e-05 | 1.17059e-05 | 
[I][2017-05-13 16:38:18] 90 | 17.4256 | 31.3273 | -0.00143395 | 1.29138e-05 | 230839 | -0.00123555 | 9.47395e-06 | 0.342018 | 1.08778e-05 | 1.31728e-05 | 1.72521e-05 | 8.31641e-06 | 
[I][2017-05-13 16:38:18] 91 | 17.4258 | 31.324 | -0.00142091 | 1.5638e-05 | 221225 | -0.00122319 | 1.30352e-05 | 0.342029 | 1.1526e-05 | 1.1595e-05 | 2.42167e-05 | 1.11024e-05 | 
[I][2017-05-13 16:38:18] 92 | 17.426 | 31.3212 | -0.00140844 | 1.05525e-05 | 563870 | -0.00121065 | 1.2473e-05 | 0.342041 | 3.22721e-06 | 9.43268e-06 | 8.67865e-06 | 1.3546e-05 | 
[I][2017-05-13 16:38:18] 93 | 17.4262 | 31.3189 | -0.0013952 | 1.10869e-05 | 546226 | -0.00119732 | 1.32377e-05 | 0.342044 | 3.36986e-06 | 1.00715e-05 | 8.98142e-06 | 1.42077e-05 | 
[I][2017-05-13 16:38:18] 94 | 17.4265 | 31.3169 | -0.00138301 | 1.00707e-05 | 504723 | -0.00118492 | 1.21918e-05 | 0.342047 | 3.75236e-06 | 8.41762e-06 | 8.10461e-06 | 1.369e-05 | 
[I][2017-05-13 16:38:18] 95 | 17.4267 | 31.3154 | -0.00137063 | 1.02059e-05 | 503131 | -0.00117235 | 1.23828e-05 | 0.342051 | 3.76853e-06 | 8.59423e-06 | 8.19324e-06 | 1.38304e-05 | 
[I][2017-05-13 16:38:19] 96 | 17.4269 | 31.3142 | -0.00136293 | 6.98866e-06 | 566854 | -0.00116423 | 7.69788e-06 | 0.342055 | 3.20412e-06 | 5.05801e-06 | 5.77542e-06 | 1.01326e-05 | 
[I][2017-05-13 16:38:19] 97 | 17.4271 | 31.3133 | -0.00135228 | 1.10859e-05 | 850766 | -0.00115369 | 1.06487e-05 | 0.342058 | 1.84413e-06 | 9.92995e-06 | 1.15165e-05 | 1.18113e-05 | 
[I][2017-05-13 16:38:19] 98 | 17.4273 | 31.3128 | -0.00134275 | 1.00739e-05 | 983886 | -0.00114421 | 9.52715e-06 | 0.34206 | 1.51319e-06 | 9.2092e-06 | 1.07513e-05 | 1.02613e-05 | 
[I][2017-05-13 16:38:19] 99 | 17.4275 | 31.3126 | -0.00133443 | 8.6343e-06 | 754781 | -0.00113586 | 8.32235e-06 | 0.342061 | 2.17033e-06 | 6.87857e-06 | 9.6158e-06 | 9.40853e-06 | 
[I][2017-05-13 16:38:19] 100 | 17.4277 | 31.3127 | -0.00132265 | 1.18073e-05 | 1.02523e+06 | -0.00112416 | 1.17827e-05 | 0.342064 | 1.43079e-06 | 1.04747e-05 | 1.20461e-05 | 1.29012e-05 | 
[I][2017-05-13 16:38:19] 101 | 17.4279 | 31.3131 | -0.00131292 | 8.81657e-06 | 664094 | -0.00111422 | 9.7251e-06 | 0.342065 | 2.58321e-06 | 7.21748e-06 | 7.85991e-06 | 1.13723e-05 | 
[I][2017-05-13 16:38:19] 101.5 | 17.4281 | 31.3138 | -0.00130741 | 1.12524e-05 | 1.10251e+06 | -0.00110882 | 1.10236e-05 | 0.342068 | 1.29609e-06 | 1.0134e-05 | 1.16834e-05 | 1.19397e-05 | 
[I][2017-05-13 16:38:19] 102 | 17.4282 | 31.3141 | -0.0013037 | 6.39538e-06 | 577417 | -0.00110494 | 7.41528e-06 | 0.342068 | 3.12464e-06 | 4.60805e-06 | 5.07095e-06 | 9.50715e-06 | 
[I][2017-05-13 16:38:19] 102.5 | 17.4283 | 31.3145 | -0.00130036 | 4.52986e-06 | 576850 | -0.00110131 | 6.69179e-06 | 0.34207 | 3.12882e-06 | 2.89257e-06 | 3.05272e-06 | 7.64429e-06 | 
[I][2017-05-13 16:38:19] 103 | 17.4283 | 31.3148 | -0.00129672 | 7.10161e-06 | 660051 | -0.00109757 | 7.27717e-06 | 0.342071 | 2.60476e-06 | 5.34831e-06 | 6.50575e-06 | 9.45077e-06 | 
[I][2017-05-13 16:38:19] 103.5 | 17.4284 | 31.3151 | -0.00129316 | 6.07046e-06 | 605195 | -0.00109384 | 7.11763e-06 | 0.342073 | 2.93114e-06 | 4.46041e-06 | 4.75638e-06 | 8.99461e-06 | 
[I][2017-05-13 16:38:20] 104 | 17.4285 | 31.3154 | -0.0012889 | 8.45601e-06 | 891829 | -0.00108958 | 8.52666e-06 | 0.342074 | 1.72958e-06 | 7.12348e-06 | 8.28567e-06 | 9.95889e-06 | 
[I][2017-05-13 16:38:20] 104.5 | 17.4286 | 31.3157 | -0.00128342 | 1.05569e-05 | 3.63712e+06 | -0.00108425 | 1.09612e-05 | 0.342075 | 3.66783e-07 | 1.04125e-05 | 1.05695e-05 | 1.06888e-05 | 
[I][2017-05-13 16:38:20] 105 | 17.4287 | 31.3161 | -0.00127866 | 9.77696e-06 | 1.19488e+06 | -0.00107957 | 9.52193e-06 | 0.342075 | 1.1617e-06 | 9.31235e-06 | 9.894e-06 | 1.01245e-05 | 
[I][2017-05-13 16:38:20] 105.5 | 17.4288 | 31.3164 | -0.00127527 | 7.34839e-06 | 602456 | -0.00107603 | 6.77608e-06 | 0.342076 | 2.94928e-06 | 5.69331e-06 | 7.56448e-06 | 8.78737e-06 | 
