[I][2017-05-13 16:37:49] dt, cm_x, cm_y, avg_d, avg_ds, mju, smo_d, smo_ds, int_d, int_ds, sf_a, sf_b, sf_c
[I][2017-05-13 16:37:49] 1 | 25.4902 | 0.333333 | 0 | 0 | 1e+07 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
[I][2017-05-13 16:37:54] 12 | 25.4884 | 0.504978 | 3.18033e-06 | -5.21119e-06 | 96363.6 | 5.69203e-06 | 2.13544e-06 | 6.00439e-05 | 3.57048e-05 | 2.28709e-05 | -1.15724e-06 | -3.73473e-05 | 
[I][2017-05-13 16:37:54] 13 | 25.4875 | 0.58857 | 7.64857e-06 | -4.17848e-06 | 75865.8 | 1.11641e-05 | 4.46824e-06 | 9.57488e-05 | 4.94359e-05 | 3.64931e-05 | -1.74879e-06 | -4.72798e-05 | 
[I][2017-05-13 16:37:55] 14 | 25.4863 | 0.687608 | 1.62809e-05 | -6.44436e-07 | 66488.7 | 2.08859e-05 | 8.63231e-06 | 0.000145185 | 5.91561e-05 | 5.0669e-05 | -2.50516e-06 | -5.00971e-05 | 
[I][2017-05-13 16:37:55] 15 | 25.485 | 0.79207 | 3.10627e-05 | 4.78947e-06 | 65959.9 | 3.68449e-05 | 1.47818e-05 | 0.000204341 | 5.98022e-05 | 5.99348e-05 | -3.34297e-06 | -4.22234e-05 | 
[I][2017-05-13 16:37:55] 16 | 25.4839 | 0.893732 | 5.31932e-05 | 1.09027e-05 | 69662.4 | 6.029e-05 | 2.21305e-05 | 0.000264143 | 5.55197e-05 | 6.47128e-05 | -4.33449e-06 | -2.76703e-05 | 
[I][2017-05-13 16:37:55] 17 | 25.4832 | 0.990037 | 8.43215e-05 | 1.78727e-05 | 73274.3 | 9.29577e-05 | 3.11283e-05 | 0.000319663 | 5.18298e-05 | 6.85499e-05 | -5.72025e-06 | -9.21155e-06 | 
[I][2017-05-13 16:37:55] 18 | 25.483 | 1.08294 | 0.000126973 | 2.65607e-05 | 71515.4 | 0.000137439 | 4.26514e-05 | 0.000371492 | 5.35717e-05 | 7.51572e-05 | -8.07467e-06 | 1.25995e-05 | 
[I][2017-05-13 16:37:55] 19 | 25.4833 | 1.17468 | 0.000181152 | 3.50343e-05 | 63490.5 | 0.000193713 | 5.41789e-05 | 0.000425064 | 6.29889e-05 | 8.49368e-05 | -1.26746e-05 | 3.28407e-05 | 
[I][2017-05-13 16:37:55] 20 | 25.4841 | 1.26573 | 0.000248826 | 4.44832e-05 | 52959.7 | 0.000263843 | 6.76744e-05 | 0.000488053 | 8.06167e-05 | 9.91772e-05 | -2.08234e-05 | 5.50958e-05 | 
[I][2017-05-13 16:37:55] 21 | 25.4855 | 1.35826 | 0.000335305 | 5.69382e-05 | 42043.5 | 0.000353389 | 8.64786e-05 | 0.00056867 | 0.000110361 | 0.000120005 | -3.50301e-05 | 8.58396e-05 | 
[I][2017-05-13 16:37:55] 22 | 25.4877 | 1.45634 | 0.000446328 | 7.1889e-05 | 32474.5 | 0.000468457 | 0.000111024 | 0.00067903 | 0.000156822 | 0.000146374 | -5.97874e-05 | 0.00012908 | 
[I][2017-05-13 16:37:55] 23 | 25.491 | 1.56434 | 0.000576165 | 8.05618e-05 | 25974.2 | 0.000603429 | 0.000129837 | 0.000835853 | 0.000212511 | 0.000165729 | -9.79897e-05 | 0.000173946 | 
[I][2017-05-13 16:37:55] 24 | 25.4954 | 1.68057 | 0.000715495 | 8.08211e-05 | 21461 | 0.000748935 | 0.000139329 | 0.00104836 | 0.000275524 | 0.000175785 | -0.000151349 | 0.000218027 | 
[I][2017-05-13 16:37:55] 25 | 25.501 | 1.80274 | 0.000842999 | 6.54536e-05 | 18653.7 | 0.000883246 | 0.000127504 | 0.00132389 | 0.000333423 | 0.000169107 | -0.000219482 | 0.000246736 | 
[I][2017-05-13 16:37:56] 26 | 25.5073 | 1.92386 | 0.000943516 | 4.16798e-05 | 17655.1 | 0.000990279 | 0.000100517 | 0.00165731 | 0.000359341 | 0.00014897 | -0.00027054 | 0.00024661 | 
[I][2017-05-13 16:37:56] 27 | 25.5136 | 2.03548 | 0.00106014 | 6.94508e-05 | 13802.8 | 0.00111226 | 0.000116625 | 0.00201665 | 0.000502288 | 0.000189499 | -0.000382875 | 0.000401729 | 
[I][2017-05-13 16:37:56] 28 | 25.5238 | 2.07785 | 0.000548578 | -0.000581691 | 11028.7 | 0.000609149 | -0.000511564 | 0.00251894 | 0.000681595 | -0.000153315 | -0.000341022 | -0.00125074 | 
[I][2017-05-13 16:37:56] 29 | 25.4919 | 2.49064 | 0.000354551 | -0.000283345 | 18066.4 | 0.000424755 | -0.000194027 | 0.00320053 | 0.000348257 | -0.000102538 | -0.00016292 | -0.000584576 | 
[I][2017-05-13 16:37:56] 30 | 25.477 | 2.76352 | 0.000776842 | 0.000380311 | 6066.03 | 0.000851813 | 0.000422291 | 0.00354879 | 0.00153728 | 0.000278264 | -0.000862703 | 0.00172537 | 
[I][2017-05-13 16:37:56] 31 | 25.521 | 2.71078 | 0.00136595 | 0.000708655 | 1871.39 | 0.00142836 | 0.000589112 | 0.00508607 | 0.00761441 | 0.000442902 | -0.0057192 | 0.00740226 | 
[I][2017-05-13 16:37:56] 32 | 25.7099 | 1.29392 | -0.00144301 | -0.00361213 | 181.713 | -0.00129461 | -0.00280896 | 0.0127005 | 0.181789 | -0.0902903 | 0.177948 | -0.0984939 | 
[I][2017-05-13 16:37:56] 33 | 23.1776 | 1.12778 | 0.0644106 | 0.178509 | 0.0265955 | 0.0521808 | 0.0658536 | 0.194489 | 29969.5 | 9997.79 | -29465.8 | 19468.5 | 
[I][2017-05-13 16:37:56] 34 | 451257 | 1.18848e+06 | 0.0656627 | 0.148983 | 3.18388 | 0.0366061 | 0.00125215 | 29969.7 | 44.593 | 23.8926 | 3.66548 | -27.1111 | 
[I][2017-05-13 16:37:56] 35 | -1.17828e+07 | 1.72906e+10 | 0.0631536 | -0.0356513 | 2.18296 | 0.0369508 | -0.00250907 | 30014.3 | 74.5203 | 0 | -0.106954 | -0 | 
[I][2017-05-13 16:37:56] 36 | -1.17828e+07 | 2.0705e+15 | -0.246266 | -0.304607 | 44.3707 | -0.268776 | -0.30942 | 30088.8 | 1.23769 | 0 | -0.91382 | -0 | 
[I][2017-05-13 16:37:56] 37 | -1.17828e+07 | 1.05815e+19 | 77.3201 | -3.78099 | 0.00598518 | 85.8905 | 77.5664 | 30090.1 | 228006 | 0 | -11.343 | -0 | 
[I][2017-05-13 16:37:56] 38 | -1.17828e+07 | 1.96504e+23 | -6.79109e+13 | 6.55241e+13 | 1.4835e-13 | -7.27598e+13 | -6.79109e+13 | 258096 | 6.13186e+19 | 0 | 1.96572e+14 | -0 | 
[I][2017-05-13 16:37:56] 39 | -1.17828e+07 | 2.98836e+27 | -6.79109e+13 | 949.112 | 6.25698e-12 | -7.30861e+13 | -817.53 | 6.13186e+19 | 3.77227e+17 | 0 | 2847.34 | -0 | 
[I][2017-05-13 16:37:56] 40 | -1.17828e+07 | 9.10948e+30 | -6.79109e+13 | -0.0550291 | 6.02841e-09 | -7.30861e+13 | 0.0474 | 6.16958e+19 | 3.28821e+13 | 0 | -0.165087 | -0 | 
[I][2017-05-13 16:37:56] 41 | -1.17828e+07 | 7.67313e+30 | -6.79109e+13 | 0.170852 | 2.67165e-09 | -7.30861e+13 | -0.147165 | 6.16959e+19 | 9.9496e+13 | 0 | 0.512555 | -0 | 
[I][2017-05-13 16:37:56] 42 | -1.17828e+07 | 1.14044e+31 | -6.79109e+13 | -1945.65 | 1.79667e-11 | -7.30861e+13 | 1675.91 | 6.1696e+19 | 8.98117e+16 | 0 | -5836.94 | -0 | 
[I][2017-05-13 16:37:57] 43 | -1.17828e+07 | -6.08812e+34 | -6.79109e+13 | -19.8237 | 1.66412e-13 | -7.30861e+13 | 17.0754 | 6.17858e+19 | 5.24451e+19 | 0 | -59.4712 | -0 | 
[I][2017-05-13 16:37:57] 44 | -1.17828e+07 | -3.68085e+36 | -6.79109e+13 | 2.41249e-13 | 0.000744921 | -7.30861e+13 | -2.07803e-13 | 1.14231e+20 | 3.88323e+06 | 0 | 7.23747e-13 | -0 | 
[I][2017-05-13 16:37:57] 45 | -1.17828e+07 | -3.68085e+36 | -6.79109e+13 | 6.83287e-15 | 0.00400093 | -7.30861e+13 | -5.88558e-15 | 1.14231e+20 | 394391 | 0 | 2.04986e-14 | -0 | 
[I][2017-05-13 16:37:57] 46 | -1.17828e+07 | -3.68085e+36 | -6.79109e+13 | -3.79074 | 2.97186e-14 | -7.30861e+13 | 3.2652 | 1.14231e+20 | 5.46517e+20 | 0 | -11.3722 | -0 | 
[I][2017-05-13 16:37:57] 47 | -1.17828e+07 | -4.55401e+37 | -6.79109e+13 | 469709 | 4.26167e-18 | -7.30861e+13 | -404891 | 6.60748e+20 | 9.26374e+25 | 0 | 1.40913e+06 | -0 | 
[I][2017-05-13 16:37:57] 48 | -1.17828e+07 | 6.41719e+43 | -6.86139e+13 | 8.16188e+11 | 2.23958e-29 | -7.3811e+13 | -7.03081e+11 | 9.2638e+25 | 2.05554e+41 | 0 | 2.44856e+12 | -0 | 
[I][2017-05-13 16:37:57] 49 | -1.17828e+07 | -4.1056e+56 | -6.86139e+13 | -2.89689e-21 | 1.30214e-17 | -7.3811e+13 | 2.49568e-21 | 2.05554e+41 | 2.02683e+25 | 0 | -8.69067e-21 | -0 | 
[I][2017-05-13 16:37:57] 50 | -1.17828e+07 | -4.1056e+56 | -6.86139e+13 | 1.76022e-30 | 2.05485e-11 | -7.3811e+13 | -1.50525e-30 | 2.05554e+41 | 7.48165e+16 | 0 | 5.28066e-30 | -0 | 
[I][2017-05-13 16:37:57] 51 | -1.17828e+07 | -4.1056e+56 | -6.86139e+13 | -3.62649e-15 | 7.45495e-24 | -7.3811e+13 | 7.33599e-15 | 2.05554e+41 | 6.30409e+33 | 0 | -1.08795e-14 | -0 | 
[I][2017-05-13 16:37:57] 52 | -1.17828e+07 | -4.1056e+56 | -6.86139e+13 | 0 | 1e+07 | -7.3811e+13 | 0 | 2.05554e+41 | 0 | 0 | 0 | -0 | 
[I][2017-05-13 16:37:57] 53 | -1.17828e+07 | -4.1056e+56 | -nan(ind) | -nan(ind) | -nan(ind) | -nan(ind) | -nan(ind) | 2.05554e+41 | -nan(ind) | -nan(ind) | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:37:58] 54 | -nan(ind) | -nan(ind) | nan | -nan(ind) | -nan(ind) | nan | nan | -nan(ind) | -nan(ind) | -nan(ind) | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:37:58] 55 | -nan(ind) | -nan(ind) | nan | -nan(ind) | -nan(ind) | nan | nan | -nan(ind) | -nan(ind) | -nan(ind) | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:37:58] 56 | -nan(ind) | -nan(ind) | nan | -nan(ind) | nan | nan | nan | -nan(ind) | nan | nan | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:37:58] 57 | nan | -nan(ind) | nan | -nan(ind) | nan | nan | nan | nan | nan | nan | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:37:59] 58 | nan | -nan(ind) | nan | -nan(ind) | nan | nan | nan | nan | nan | nan | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:37:59] 59 | nan | -nan(ind) | nan | -nan(ind) | nan | nan | nan | nan | nan | nan | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:37:59] 60 | nan | -nan(ind) | nan | -nan(ind) | nan | nan | nan | nan | nan | nan | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:00] 61 | nan | -nan(ind) | nan | -nan(ind) | nan | nan | nan | nan | nan | nan | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:00] 62 | nan | -nan(ind) | nan | -nan(ind) | nan | nan | nan | nan | nan | nan | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:00] 63 | nan | -nan(ind) | nan | -nan(ind) | nan | nan | nan | nan | nan | nan | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:00] 64 | nan | -nan(ind) | nan | -nan(ind) | nan | nan | nan | nan | nan | nan | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:01] 65 | nan | -nan(ind) | nan | -nan(ind) | nan | nan | nan | nan | nan | nan | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:01] 66 | nan | -nan(ind) | nan | -nan(ind) | nan | nan | nan | nan | nan | nan | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:01] 67 | nan | -nan(ind) | nan | -nan(ind) | nan | nan | nan | nan | nan | nan | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:01] 68 | nan | -nan(ind) | nan | -nan(ind) | nan | nan | nan | nan | nan | nan | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:02] 69 | nan | -nan(ind) | nan | -nan(ind) | nan | nan | nan | nan | nan | nan | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:02] 70 | nan | -nan(ind) | nan | -nan(ind) | nan | nan | nan | nan | nan | nan | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:02] 71 | nan | -nan(ind) | nan | -nan(ind) | nan | nan | nan | nan | nan | nan | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:02] 72 | nan | -nan(ind) | nan | -nan(ind) | nan | nan | nan | nan | nan | nan | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:03] 73 | nan | -nan(ind) | nan | -nan(ind) | nan | nan | nan | nan | nan | nan | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:03] 74 | nan | -nan(ind) | nan | -nan(ind) | nan | nan | nan | nan | nan | nan | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:03] 75 | nan | -nan(ind) | nan | -nan(ind) | nan | nan | nan | nan | nan | nan | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:03] 76 | nan | -nan(ind) | nan | -nan(ind) | nan | nan | nan | nan | nan | nan | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:04] 77 | nan | -nan(ind) | nan | -nan(ind) | nan | nan | nan | nan | nan | nan | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:04] 78 | nan | -nan(ind) | nan | -nan(ind) | nan | nan | nan | nan | nan | nan | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:04] 79 | nan | -nan(ind) | nan | -nan(ind) | nan | nan | nan | nan | nan | nan | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:04] 80 | nan | -nan(ind) | nan | -nan(ind) | nan | nan | nan | nan | nan | nan | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:05] 81 | nan | -nan(ind) | nan | -nan(ind) | nan | nan | nan | nan | nan | nan | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:05] 82 | nan | -nan(ind) | nan | -nan(ind) | nan | nan | nan | nan | nan | nan | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:05] 83 | nan | -nan(ind) | nan | -nan(ind) | nan | nan | nan | nan | nan | nan | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:05] 84 | nan | -nan(ind) | nan | -nan(ind) | nan | nan | nan | nan | nan | nan | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:06] 85 | nan | -nan(ind) | nan | -nan(ind) | nan | nan | nan | nan | nan | nan | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:06] 86 | nan | -nan(ind) | nan | -nan(ind) | nan | nan | nan | nan | nan | nan | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:06] 87 | nan | -nan(ind) | nan | -nan(ind) | nan | nan | nan | nan | nan | nan | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:07] 88 | nan | -nan(ind) | nan | -nan(ind) | nan | nan | nan | nan | nan | nan | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:07] 89 | nan | -nan(ind) | nan | -nan(ind) | nan | nan | nan | nan | nan | nan | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:07] 90 | nan | -nan(ind) | nan | -nan(ind) | nan | nan | nan | nan | nan | nan | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:07] 91 | nan | -nan(ind) | nan | -nan(ind) | nan | nan | nan | nan | nan | nan | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:08] 92 | nan | -nan(ind) | nan | -nan(ind) | nan | nan | nan | nan | nan | nan | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:08] 93 | nan | -nan(ind) | nan | -nan(ind) | nan | nan | nan | nan | nan | nan | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:08] 94 | nan | -nan(ind) | nan | -nan(ind) | nan | nan | nan | nan | nan | nan | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:08] 95 | nan | -nan(ind) | nan | -nan(ind) | nan | nan | nan | nan | nan | nan | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:09] 96 | nan | -nan(ind) | nan | -nan(ind) | nan | nan | nan | nan | nan | nan | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:09] 97 | nan | -nan(ind) | nan | -nan(ind) | nan | nan | nan | nan | nan | nan | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:09] 98 | nan | -nan(ind) | nan | -nan(ind) | nan | nan | nan | nan | nan | nan | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:09] 99 | nan | -nan(ind) | nan | -nan(ind) | nan | nan | nan | nan | nan | nan | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:10] 100 | nan | -nan(ind) | nan | -nan(ind) | nan | nan | nan | nan | nan | nan | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:10] 101 | nan | -nan(ind) | nan | -nan(ind) | nan | nan | nan | nan | nan | nan | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:10] 101.5 | nan | -nan(ind) | nan | -nan(ind) | nan | nan | nan | nan | nan | nan | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:10] 102 | nan | -nan(ind) | nan | -nan(ind) | nan | nan | nan | nan | nan | nan | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:11] 102.5 | nan | -nan(ind) | nan | -nan(ind) | nan | nan | nan | nan | nan | nan | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:11] 103 | nan | -nan(ind) | nan | -nan(ind) | nan | nan | nan | nan | nan | nan | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:11] 103.5 | nan | -nan(ind) | nan | -nan(ind) | nan | nan | nan | nan | nan | nan | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:12] 104 | nan | -nan(ind) | nan | -nan(ind) | nan | nan | nan | nan | nan | nan | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:12] 104.5 | nan | -nan(ind) | nan | -nan(ind) | nan | nan | nan | nan | nan | nan | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:12] 105 | nan | -nan(ind) | nan | -nan(ind) | nan | nan | nan | nan | nan | nan | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:12] 105.5 | nan | -nan(ind) | nan | -nan(ind) | nan | nan | nan | nan | nan | nan | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:13] 106 | nan | -nan(ind) | nan | -nan(ind) | nan | nan | nan | nan | nan | nan | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:13] 106.5 | nan | -nan(ind) | nan | -nan(ind) | nan | nan | nan | nan | nan | nan | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:13] 107 | nan | -nan(ind) | nan | -nan(ind) | nan | nan | nan | nan | nan | nan | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:14] 107.5 | nan | -nan(ind) | nan | -nan(ind) | nan | nan | nan | nan | nan | nan | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:14] 108 | nan | -nan(ind) | nan | -nan(ind) | nan | nan | nan | nan | nan | nan | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:14] 108.5 | nan | -nan(ind) | nan | -nan(ind) | nan | nan | nan | nan | nan | nan | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:15] 109 | nan | -nan(ind) | nan | -nan(ind) | nan | nan | nan | nan | nan | nan | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:15] 109.5 | nan | -nan(ind) | nan | -nan(ind) | nan | nan | nan | nan | nan | nan | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:15] 110 | nan | -nan(ind) | nan | -nan(ind) | nan | nan | nan | nan | nan | nan | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:16] 110.5 | nan | -nan(ind) | nan | -nan(ind) | nan | nan | nan | nan | nan | nan | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:16] 111 | nan | -nan(ind) | nan | -nan(ind) | nan | nan | nan | nan | nan | nan | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:16] 111.5 | nan | -nan(ind) | nan | -nan(ind) | nan | nan | nan | nan | nan | nan | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:16] 112 | nan | -nan(ind) | nan | -nan(ind) | nan | nan | nan | nan | nan | nan | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:17] 112.5 | nan | -nan(ind) | nan | -nan(ind) | nan | nan | nan | nan | nan | nan | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:17] 113 | nan | -nan(ind) | nan | -nan(ind) | nan | nan | nan | nan | nan | nan | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:17] 113.5 | nan | -nan(ind) | nan | -nan(ind) | nan | nan | nan | nan | nan | nan | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:17] 114 | nan | -nan(ind) | nan | -nan(ind) | nan | nan | nan | nan | nan | nan | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:18] 114.5 | nan | -nan(ind) | nan | -nan(ind) | nan | nan | nan | nan | nan | nan | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:18] 115 | nan | -nan(ind) | nan | -nan(ind) | nan | nan | nan | nan | nan | nan | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:18] 115.5 | nan | -nan(ind) | nan | -nan(ind) | nan | nan | nan | nan | nan | nan | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:18] 116 | nan | -nan(ind) | nan | -nan(ind) | nan | nan | nan | nan | nan | nan | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:19] 116.5 | nan | -nan(ind) | nan | -nan(ind) | nan | nan | nan | nan | nan | nan | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:19] 117 | nan | -nan(ind) | nan | -nan(ind) | nan | nan | nan | nan | nan | nan | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:19] 117.5 | nan | -nan(ind) | nan | -nan(ind) | nan | nan | nan | nan | nan | nan | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:19] 118 | nan | -nan(ind) | nan | -nan(ind) | nan | nan | nan | nan | nan | nan | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:20] 118.5 | nan | -nan(ind) | nan | -nan(ind) | nan | nan | nan | nan | nan | nan | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:20] 119 | nan | -nan(ind) | nan | -nan(ind) | nan | nan | nan | nan | nan | nan | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:20] 119.5 | nan | -nan(ind) | nan | -nan(ind) | nan | nan | nan | nan | nan | nan | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:21] 120 | nan | -nan(ind) | nan | -nan(ind) | nan | nan | nan | nan | nan | nan | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:21] 120.5 | nan | -nan(ind) | nan | -nan(ind) | nan | nan | nan | nan | nan | nan | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:21] 121 | nan | -nan(ind) | nan | -nan(ind) | nan | nan | nan | nan | nan | nan | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:21] 121.5 | nan | -nan(ind) | nan | -nan(ind) | nan | nan | nan | nan | nan | nan | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:22] 122 | nan | -nan(ind) | nan | -nan(ind) | nan | nan | nan | nan | nan | nan | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:22] 122.5 | nan | -nan(ind) | nan | -nan(ind) | nan | nan | nan | nan | nan | nan | -nan(ind) | -nan(ind) | 
[I][2017-05-13 16:38:22] 123 | nan | -nan(ind) | nan | -nan(ind) | nan | nan | nan | nan | nan | nan | -nan(ind) | -nan(ind) | 
