[I][2017-05-13 16:37:02] dt, x, y, avg_d, avg_ds, int_d, int_ds, sigma_x, sigma_y, int_s
[I][2017-05-13 16:37:02] -nan | 26.4706 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
[I][2017-05-13 16:37:03] -nan | 26.4706 | 0 | -4.14838e-12 | 4.35735e-10 | 0 | 1.81918e-08 | 0.110597 | -0.01995 | 0.545754 | 
[I][2017-05-13 16:37:03] -nan | 26.4706 | 1.88934e-05 | -2.78709e-09 | -2.18593e-09 | 1.81918e-08 | 3.94557e-08 | 0.148184 | -0.039706 | 1.18367 | 
[I][2017-05-13 16:37:04] -nan | 26.4706 | 6.89825e-05 | -3.42677e-09 | -1.63028e-08 | 5.76475e-08 | 1.38926e-07 | 0.297508 | -0.0527893 | 4.00211 | 
[I][2017-05-13 16:37:04] -nan | 26.4706 | 0.000560142 | -2.56612e-09 | -5.49571e-08 | 1.96574e-07 | 6.30124e-07 | 0.430457 | -0.0740402 | 4.00211 | 
[I][2017-05-13 16:37:04] -nan | 26.4705 | 0.00246287 | 1.16046e-08 | -1.11363e-07 | 8.26697e-07 | 1.57855e-06 | 0.571429 | -0.0939443 | 4.5162 | 
[I][2017-05-13 16:37:05] -nan | 26.4704 | 0.0070258 | 5.82103e-08 | -2.05746e-07 | 2.40525e-06 | 3.16605e-06 | 0.731862 | -0.113149 | 5.43105 | 
[I][2017-05-13 16:37:05] -nan | 26.4701 | 0.016183 | 1.57062e-07 | -3.50982e-07 | 5.5713e-06 | 5.68314e-06 | 0.925497 | -0.132688 | 6.34229 | 
[I][2017-05-13 16:37:06] -nan | 26.4695 | 0.0324747 | 4.05483e-07 | -4.9414e-07 | 1.12544e-05 | 9.4417e-06 | 1.21295 | -0.153232 | 7.25535 | 
[I][2017-05-13 16:37:06] -nan | 26.4687 | 0.0592442 | 1.00504e-06 | -5.49735e-07 | 2.06961e-05 | 1.48127e-05 | 1.66929 | -0.175743 | 8.17148 | 
[I][2017-05-13 16:37:06] -nan | 26.4673 | 0.100371 | 2.33739e-06 | -3.35591e-07 | 3.55088e-05 | 2.21192e-05 | 2.38583 | -0.20256 | 9.07135 | 
[I][2017-05-13 16:37:06] -nan | 26.4654 | 0.159512 | 5.1955e-06 | 6.4989e-07 | 5.76279e-05 | 3.12046e-05 | 3.49065 | -0.238663 | 9.89569 | 
[I][2017-05-13 16:37:06] -nan | 26.4627 | 0.237572 | 1.06522e-05 | 2.85871e-06 | 8.88323e-05 | 4.12287e-05 | 5.04927 | -0.290764 | 10.5806 | 
