1	1
1.00006	2
1.00021	3
1.00145	4
1.00649	5
1.0186	6
1.04288	7
1.0861	8
1.15708	9
1.26598	10
1.42213	11
1.62752	12
1.87021	13
2.12322	14
2.36379	15
2.58379	16
2.78341	17
2.96532	18
3.13247	19
3.28735	20
3.43195	21
3.56779	22
3.696	23
3.81742	24
3.93277	25
4.04273	26
4.14792	27
4.24888	28
4.34611	29
4.44005	30
4.5311	31
4.61965	32
4.70602	33
4.79049	34
4.8733	35
4.91405	36
5.01105	37
5.06215	38
5.15121	39
5.20459	40
5.29026	41
5.34437	42
5.41329	43
5.47579	44
5.54415	45
5.61084	46
5.67972	47
5.74874	48
5.81867	49
5.88879	50
5.95944	51
6.03046	52
6.10188	53
6.17367	54
6.24601	55
6.31869	56
6.39172	57
6.46508	58
6.53877	59
6.61279	60
6.68713	61
6.76177	62
6.83672	63
6.91195	64
6.98745	65
7.06323	66
7.13925	67
7.21553	68
7.29203	69
7.36876	70
7.44569	71
7.52283	72
7.60015	73
7.67765	74
7.75532	75
7.83319	76
7.91117	77
7.98931	78
8.06757	79
8.14596	80
8.22446	81
8.30307	82
8.38177	83
8.46057	84
8.53945	85
8.61842	86
8.69747	87
8.77659	88
8.85579	89
8.93505	90
9.01439	91
9.09379	92
9.17325	93
9.25278	94
9.33236	95
9.41201	96
9.49172	97
9.5715	98
9.65134	99
9.73124	100
9.81121	101
9.8489	101.5
9.88564	102
9.92165	102.5
9.95698	103
9.99172	103.5
10.0259	104
10.0595	104.5
10.0927	105
10.1254	105.5
10.1576	106
10.1894	106.5
10.2208	107
10.2517	107.5
10.2823	108
10.3125	108.5
10.3424	109
10.3718	109.5
10.401	110
10.4297	110.5
10.4582	111
10.4863	111.5
10.5142	112
10.5417	112.5
10.5689	113
10.5958	113.5
10.6225	114
10.6488	114.5
10.6749	115
10.7008	115.5
10.7263	116
10.7517	116.5
10.7768	117
10.7976	117.5
10.8479	118
10.8627	118.5
10.9035	119
10.9166	119.5
