[I][2017-05-13 16:37:02] dt, cm_x, cm_y, avg_d, avg_ds, mju, smo_d, smo_ds, int_d, int_ds, sf_a, sf_b, sf_c
[I][2017-05-13 16:37:02] -nan | 25.4902 | 0.333333 | 0 | 0 | 1e+07 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
[I][2017-05-13 16:37:03] -nan | 25.4902 | 0.333333 | 3.03329e-11 | 7.78782e-10 | 1e+07 | -5.71021e-11 | 3.03329e-11 | 0 | 1.62259e-08 | 1.34752e-08 | -9.60324e-10 | -1.01786e-08 | 
[I][2017-05-13 16:37:03] -nan | 25.4902 | 0.333354 | -2.7567e-09 | -2.15823e-09 | 1e+07 | -2.9224e-09 | -2.78703e-09 | 1.62259e-08 | 3.5739e-08 | 2.42646e-08 | -1.91013e-09 | -2.88291e-08 | 
[I][2017-05-13 16:37:04] -nan | 25.4902 | 0.333408 | -7.61219e-09 | -5.45916e-08 | 9.54581e+06 | -2.25934e-09 | -4.85549e-09 | 5.19649e-08 | 1.39751e-07 | 3.11063e-08 | -2.65837e-09 | -1.92223e-07 | 
[I][2017-05-13 16:37:04] -nan | 25.4902 | 0.333928 | -2.1747e-08 | -1.97263e-07 | 2.17005e+06 | 3.75487e-09 | -1.41348e-08 | 1.91716e-07 | 6.14747e-07 | 2.12084e-07 | -1.66495e-08 | -7.87222e-07 | 
[I][2017-05-13 16:37:04] -nan | 25.4902 | 0.335951 | -4.21218e-08 | -4.39053e-07 | 977995 | 2.94129e-08 | -2.03749e-08 | 8.06463e-07 | 1.52561e-06 | 6.1146e-07 | -4.66851e-08 | -1.88193e-06 | 
[I][2017-05-13 16:37:05] -nan | 25.4901 | 0.340805 | -6.40503e-08 | -8.62768e-07 | 585392 | 1.00076e-07 | -2.19285e-08 | 2.33207e-06 | 3.06686e-06 | 1.26448e-06 | -9.40963e-08 | -3.75869e-06 | 
[I][2017-05-13 16:37:05] -nan | 25.49 | 0.350546 | -8.52991e-08 | -1.51915e-06 | 377443 | 2.44166e-07 | -2.12488e-08 | 5.39893e-06 | 5.57195e-06 | 2.3811e-06 | -1.708e-07 | -6.76775e-06 | 
[I][2017-05-13 16:37:06] -nan | 25.4899 | 0.367875 | -2.75987e-08 | -2.41127e-06 | 256988 | 5.75597e-07 | 5.77005e-08 | 1.09709e-05 | 9.40015e-06 | 4.28129e-06 | -2.89863e-07 | -1.12252e-05 | 
[I][2017-05-13 16:37:06] -nan | 25.4896 | 0.39635 | 2.93985e-07 | -3.49092e-06 | 180733 | 1.32292e-06 | 3.21584e-07 | 2.0371e-05 | 1.5175e-05 | 7.60295e-06 | -4.71564e-07 | -1.76041e-05 | 
[I][2017-05-13 16:37:06] -nan | 25.4891 | 0.440093 | 1.26086e-06 | -4.55086e-06 | 130267 | 2.91247e-06 | 9.66877e-07 | 3.5546e-05 | 2.3692e-05 | 1.33893e-05 | -7.4776e-07 | -2.62941e-05 | 
[I][2017-05-13 16:37:06] -nan | 25.4884 | 0.502993 | 3.7274e-06 | -4.83236e-06 | 97465.6 | 6.21395e-06 | 2.46654e-06 | 5.9238e-05 | 3.51567e-05 | 2.30146e-05 | -1.16548e-06 | -3.63461e-05 | 
[I][2017-05-13 16:37:06] -nan | 25.4875 | 0.58602 | 8.93624e-06 | -3.40931e-06 | 76638.9 | 1.24233e-05 | 5.20884e-06 | 9.43947e-05 | 4.87586e-05 | 3.71386e-05 | -1.78399e-06 | -4.55825e-05 | 
