[I][2017-04-19 20:19:43] dt, cm_x, cm_y, avg_d, avg_ds, mju, smo_d, smo_ds, int_d, int_ds, sf_a, sf_b, sf_c 
[I][2017-04-19 20:19:43] 0.025 | 4.74396 | 40.6437 | -nan | -nan | -nan | -nan | -nan | 0 | -nan | -nan | -nan | -nan |  
[I][2017-04-19 20:22:19] 4.095 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:19] 4.096 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:19] 4.097 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:20] 4.098 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:20] 4.099 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:20] 4.1 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:20] 4.101 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:20] 4.102 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:20] 4.103 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:20] 4.104 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:20] 4.105 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:21] 4.106 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:21] 4.107 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:21] 4.108 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:21] 4.109 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:21] 4.11 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:21] 4.111 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:22] 4.112 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:22] 4.113 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:22] 4.114 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:22] 4.115 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:22] 4.116 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:22] 4.117 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:22] 4.118 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:22] 4.119 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:23] 4.12 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:23] 4.121 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:23] 4.122 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:23] 4.123 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:23] 4.124 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:23] 4.125 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:23] 4.126 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:23] 4.127 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:23] 4.128 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:24] 4.129 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:24] 4.13 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:24] 4.131 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:24] 4.132 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:24] 4.133 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:24] 4.134 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:24] 4.135 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:24] 4.136 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:25] 4.137 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:25] 4.138 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:25] 4.139 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:25] 4.14 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:25] 4.141 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:25] 4.142 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:25] 4.143 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:26] 4.144 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:26] 4.145 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:26] 4.146 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:26] 4.147 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:26] 4.148 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:26] 4.149 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:26] 4.15 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:26] 4.151 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:26] 4.152 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:27] 4.153 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:27] 4.154 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:27] 4.155 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:27] 4.156 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:27] 4.157 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:27] 4.158 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:27] 4.159 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:28] 4.16 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:28] 4.161 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:28] 4.162 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:28] 4.163 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:28] 4.164 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:28] 4.165 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:28] 4.166 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:28] 4.167 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:29] 4.168 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:29] 4.169 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:29] 4.17 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:29] 4.171 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:29] 4.172 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:29] 4.173 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:30] 4.174 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:30] 4.175 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:30] 4.176 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:30] 4.177 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:30] 4.178 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:30] 4.179 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:30] 4.18 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:30] 4.181 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:31] 4.182 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:31] 4.183 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:31] 4.184 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:31] 4.185 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:31] 4.186 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:31] 4.187 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:31] 4.188 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:32] 4.189 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:32] 4.19 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:32] 4.191 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:32] 4.192 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:32] 4.193 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:32] 4.194 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:32] 4.195 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:32] 4.196 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:32] 4.197 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:33] 4.198 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:33] 4.199 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:33] 4.2 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:33] 4.201 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:33] 4.202 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:33] 4.203 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:33] 4.204 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:34] 4.205 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:34] 4.206 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:34] 4.207 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:34] 4.208 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:34] 4.209 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:34] 4.21 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:34] 4.211 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:34] 4.212 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:35] 4.213 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:35] 4.214 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:35] 4.215 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:35] 4.216 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:35] 4.217 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:35] 4.218 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:35] 4.219 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:35] 4.22 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:36] 4.221 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:36] 4.222 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:36] 4.223 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:36] 4.224 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:36] 4.225 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:36] 4.226 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:36] 4.227 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:36] 4.228 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:37] 4.229 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:37] 4.23 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:37] 4.231 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:37] 4.232 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:37] 4.233 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:37] 4.234 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:37] 4.235 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:37] 4.236 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:38] 4.237 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:38] 4.238 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:38] 4.239 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:38] 4.24 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:38] 4.241 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:38] 4.242 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:38] 4.243 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:39] 4.244 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:39] 4.245 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:39] 4.246 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:39] 4.247 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:39] 4.248 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:39] 4.249 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:39] 4.25 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:39] 4.251 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:40] 4.252 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:40] 4.253 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:40] 4.254 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:40] 4.255 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:40] 4.256 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:40] 4.257 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:40] 4.258 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:41] 4.259 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:41] 4.26 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:41] 4.261 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:41] 4.262 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:41] 4.263 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:41] 4.264 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:41] 4.265 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:41] 4.266 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:42] 4.267 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:42] 4.268 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:42] 4.269 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:42] 4.27 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:42] 4.271 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:43] 4.272 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:43] 4.273 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:43] 4.274 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:43] 4.275 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:43] 4.276 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:43] 4.277 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:43] 4.278 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:43] 4.279 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:43] 4.28 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:44] 4.281 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:44] 4.282 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:44] 4.283 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:44] 4.284 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:44] 4.285 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:44] 4.286 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:44] 4.287 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:44] 4.288 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:45] 4.289 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:45] 4.29 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:45] 4.291 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:45] 4.292 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:45] 4.293 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:45] 4.294 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:45] 4.295 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:45] 4.296 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:45] 4.297 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:46] 4.298 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:46] 4.299 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:46] 4.3 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:46] 4.301 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:46] 4.302 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:46] 4.303 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:46] 4.304 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:47] 4.305 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:47] 4.306 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:47] 4.307 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:47] 4.308 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:47] 4.309 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:47] 4.31 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:47] 4.311 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:47] 4.312 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:48] 4.313 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:48] 4.314 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:48] 4.315 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:48] 4.316 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:48] 4.317 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:48] 4.318 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:49] 4.319 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:49] 4.32 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:49] 4.321 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:49] 4.322 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:49] 4.323 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
[I][2017-04-19 20:22:49] 4.324 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | 
